,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","1 actual vapour flow, m3/h","1 mass flow, kg/h"
351804,-22.0,4458.0,17241.0,13.012267520185723,211.2529976580393,0.5365528174159356,0.1136606822270137,0.1293668556778056,0.1534981421620698,0.0525940878948492,0.0043790297871638,0.0099483848351621,9250.707125068146,1959.6238222759432,2230.4139587410464,2646.4614690162457,906.7746693950951,75.49885256049107,171.52010294302977,211.2529976580393,10823.703599458842
554874,8.0,4116.0,15945.999999999998,12.359171220050724,214.1289946073343,0.3911698877255854,0.2012433466665891,0.0305274875097222,0.0462703777483802,0.3133172970595052,0.0080963195303005,0.009375283759917,6237.595029672184,3209.0264059454294,486.79131583003016,737.8274435756706,4996.157618910869,129.10391123017178,149.49827483563647,214.1289946073343,9706.41194022727
193415,0.0,4624.0,18129.0,21.54294610287045,145.61619989418972,0.3331622939254869,0.1545707309674296,0.1004754516220434,0.2097375314141575,0.1818051013036475,0.006041999800085,0.0142068909671496,6039.899226575152,2802.212781708531,1821.5194624560247,3802.3317070072612,3295.9446815338256,109.53541437574097,257.55672634345507,145.61619989418972,7652.15546306672
403395,-22.0,4624.0,13538.0,12.412441210715032,139.4868885990905,0.493590420540286,0.1026725505068671,0.0468577034443966,0.1330157673120065,0.2053450651143595,0.0133919070393289,0.0051265860427549,6682.227113274392,1389.980988761967,634.3595892302412,1800.767457869944,2779.9614915181987,181.29963749843463,69.40372184681584,139.4868885990905,7181.916174557467
425855,-4.0,3986.0,9719.0,4.188324766862174,169.94371778308837,0.5195590529207763,0.1894667966974444,0.0555625965551667,0.1989616426998195,0.0103027082878905,0.0092341550221266,0.0169130478167758,5049.594435337025,1841.4277971024621,540.0128759196651,1933.7082053995457,100.13202185000777,89.74675266004843,164.377911731244,169.9437177830884,7615.306379520071
478745,-11.0,4561.0,10901.0,5.468922441272715,158.8168166976506,0.5642981756046462,0.1445355467642118,0.0978115483724375,0.0793791102346972,0.0953957959150437,0.0144473646738678,0.0041324584350955,6151.414412266248,1575.5819952766728,1066.2436888079412,865.3116806684342,1039.9095712698913,157.4907223098329,45.047929400976045,158.8168166976506,8197.210730616858
54730,-2.0,4102.0,13178.0,2.849974250310102,261.5119817854309,0.6070992710592545,0.1276967736461016,0.1079151095005946,0.0977043253920868,0.044117466185446,0.005034862363863,0.0104321918526531,8000.354194018856,1682.7880831083269,1422.1053129988356,1287.54760001692,581.3799693918074,66.3494162309866,137.47542423426253,261.5119817854309,11739.800558578696
528949,-8.0,4314.0,24522.0,9.342121811373882,425.7740287035893,0.6074507410149014,0.1274724389984269,0.0420991541379334,0.1091818663681232,0.0822097629775178,0.0232821127175185,0.0083039237855786,14895.907071167412,3125.8791491194243,1032.3554577704028,2677.357727079117,2015.9478077346914,570.9239680589886,203.62881906995844,425.7740287035893,19693.93836024728
312378,7.0,4071.0,9419.0,7.945149384687904,125.59175453064682,0.4164388574470285,0.0906941337958556,0.0549837138433804,0.2012549917945097,0.2230586247253022,0.0095736851425835,0.0039959932513399,3922.4375982935617,854.2480462231639,517.8916006907999,1895.620767712487,2100.989186287621,90.17454035799399,37.638260434370515,125.5917545306468,5350.689881280787
177909,-10.0,4111.0,12354.0,11.144794758837111,149.95076748448415,0.4416243086146852,0.1027878557672379,0.1080630774744827,0.1258785716493611,0.2003448408260377,0.0152258904961586,0.0060754551720362,5455.826708625821,1269.841170148457,1335.0112591197592,1555.103874156207,2475.06016356487,188.10065118954333,75.05617319533522,149.9507674844842,6621.568371395239
425976,-7.0,4557.0,8993.0,3.477704160250907,148.05562443213034,0.6265426404199904,0.0706190320445226,0.0821387836904067,0.1639630028009134,0.0306982990947718,0.0157194136638436,0.0103188282855513,5634.497965296974,635.0769551763918,738.6740817278275,1474.5192841886142,276.0698037592828,141.36468707894548,92.79722277196284,148.05562443213034,7228.039471650661
131050,-9.0,4466.0,29168.0,21.273658670733205,386.84691366114015,0.5234787672165392,0.0718074767106127,0.0833336855137051,0.0746094855278001,0.2282714767851074,0.0079436773660358,0.0105554308801995,15268.828682172016,2094.4804806951515,2430.67693906375,2176.2094738748733,6658.222434868013,231.70118141253224,307.880807913659,386.8469136611402,18158.21926294312
528247,9.0,3907.0,24787.0,10.814308785794951,464.9125032909258,0.5091538401921151,0.1333404187852115,0.0510944176492243,0.1384788788841307,0.1376262238666707,0.0130589780860804,0.017247242536567,12620.396236841956,3305.1089604290373,1266.4773302713227,3432.475970900948,3411.3412109831665,323.69288981967486,427.5074007538862,464.9125032909258,19215.707250720887
135990,-6.0,4431.0,15020.000000000002,16.100825328270005,140.9314548714345,0.3720188140611992,0.1691093821494024,0.0247918964936841,0.2045303048184569,0.2129501198340355,0.009253783756866,0.0073456988863557,5587.722587199212,2540.0229198840243,372.37428533513526,3072.0451783732233,3198.510799907214,138.99183202812733,110.33239727306263,140.9314548714345,6959.552246600159
307399,9.0,3755.0,15041.000000000002,4.21924069808553,319.2902643534192,0.5315158814959886,0.1547105614549399,0.0926567579220097,0.045767517483975,0.1568822057770666,0.0046567732502762,0.0138103026157438,7994.530373581166,2327.001554843751,1393.650295904948,688.389230476468,2359.665257092859,70.04252645740434,207.7207616434025,319.2902643534192,12871.392272967263
54262,-5.0,4296.0,19986.0,15.161106674607357,272.2706777906213,0.5001287240547377,0.060469399880363,0.0808064587215063,0.1449678379224845,0.1846734429037086,0.0122880948423658,0.0166660416748336,9995.572678957988,1208.5414260089349,1614.9978840080248,2897.327208718775,3690.88342987352,245.58986351952288,333.0875089132244,272.2706777906213,12102.519819857947
94459,-5.0,4672.0,10430.0,8.307912366345104,125.40217028914596,0.497061535097856,0.057505660760119,0.0857241801737903,0.2485320022316922,0.090098226442548,0.0146170883097653,0.0064613069842288,5184.351811070638,599.7840417280412,894.1031992126328,2592.1887832765497,939.7245017957756,152.45623107085208,67.39143184550639,125.40217028914596,6240.707211221132
472049,-17.0,4705.0,21029.0,21.318945060581004,195.08715396349723,0.4423008883053788,0.1472716770780069,0.1034562755732047,0.2443845248738812,0.0405051396789054,0.0071682154117262,0.0149132790788965,9301.14538017381,3096.976097273407,2175.582019028922,5139.162173572848,851.7825823077017,150.74040189319027,313.6113457501145,195.08715396349723,10713.964801022325
540079,-13.0,3895.0,16770.0,15.385289406805525,216.22135314746512,0.461713377880827,0.0395127018482311,0.0770723161994743,0.1170224274820138,0.2911098024369149,0.0050677010942586,0.0085016730582802,7742.933347061469,662.6280099948356,1292.502742665184,1962.4661088733715,4881.911386867063,84.98534735071672,142.57305718735896,216.22135314746512,8510.168983585188
292169,-24.0,4877.0,8343.0,10.538950578670317,57.27777038949839,0.4094673396154689,0.1742959898464511,0.1475909859409828,0.1933525039458,0.0645801118848338,0.0052557649624473,0.0054573038040156,3416.186014411857,1454.1514432889414,1231.3515957056195,1613.1399404198094,538.7918734551683,43.848847081697826,45.53028563690215,57.27777038949839,3435.945730252623
403300,-19.0,3721.0,18288.0,22.46979654577749,162.35795933220828,0.3366145156014201,0.1246347333208317,0.0946838004920298,0.2199279848485042,0.2059981861732084,0.0137465351923393,0.0043942443716664,6156.00626131877,2279.3200029713703,1731.577343398241,4022.042986909445,3767.2948287356353,251.3966355975011,80.36194106903513,162.35795933220828,6570.827812031829
419246,-18.0,4732.0,17947.0,15.21884444026864,198.7457234248137,0.5237678457740959,0.0580278720538091,0.0256015061914605,0.0700896324662457,0.3075070406044722,0.0097163312947578,0.0052897716151587,9400.061528107699,1041.426219749712,459.4702316181416,1257.8986338717114,5518.828857728463,174.37899774701822,94.9355311772532,198.7457234248137,9933.13085748343
91452,-16.0,4278.0,13140.0,13.48711740184113,132.755073638778,0.4190521387890086,0.1352771517682682,0.0932444633410177,0.2291014018369295,0.1067079822086606,0.0116044731443172,0.005012388911798,5506.345103687573,1777.5417742350444,1225.2322483009725,3010.392420137254,1402.1428862218002,152.482777116328,65.86279030102573,132.755073638778,6376.9906077024
514831,7.0,3814.0,20811.0,10.376692680201094,362.3691126226529,0.4365300513852774,0.231316441610134,0.0654071821606199,0.0648673552489421,0.1757217677320625,0.0098499737503321,0.0163072281126318,9084.626899379007,4813.926466348499,1361.1888679446608,1349.9545300857342,3656.9457082719528,204.98780371816133,339.36972425198036,362.3691126226529,15570.068793096973
152433,-16.0,3728.0,24056.0,16.29402091865979,392.8384272135845,0.5310824666093488,0.0818489919004748,0.1249645017643382,0.0677810169589156,0.1796330364862074,0.0091820881874497,0.0055078980932652,12775.719816754494,1968.9593491578219,3006.1460544429196,1630.5401439636737,4321.252325712206,220.88431343728996,132.49799653158766,392.83842721358457,15474.402247422671
210864,-16.0,4059.0,21494.0,18.472455371766458,278.5024722036157,0.492897991049559,0.0561750722750183,0.0340895152726518,0.1376100364960433,0.2591859154099882,0.0136201921659782,0.006421277330761,10594.34941961922,1207.4270034792432,732.7200412703777,2957.790124445955,5570.942065822286,292.75241041553545,138.01893494737692,278.5024722036157,11572.864209053432
314990,1.0,4474.0,6656.0,1.3198727285239653,119.2559778929374,0.5820553879078899,0.1823703203548552,0.0965854433475171,0.064499312197068,0.0398933890781192,0.014476353680844,0.0201197934337064,3874.160661914915,1213.8568522819162,642.8727109210738,429.30742198368466,265.5303977039614,96.35461009969767,133.9173450947498,119.2559778929374,5997.406964554698
559544,-9.0,4078.0,16873.0,8.00815362452398,287.35235926028275,0.5593000823854968,0.1489751223428694,0.0232110247191251,0.2100650605873058,0.0459344972083627,0.0058405182323124,0.0066736945245276,9437.070290090487,2513.6572392912353,391.6396200857978,3544.427767289611,775.0527713967039,98.54706413380711,112.6052477123542,287.35235926028275,12785.853189687528
482261,-9.0,4883.0,27194.0,14.995878057130296,366.92628012066393,0.5825283553632782,0.0649915415203904,0.1555436640716481,0.0798321324228296,0.0882853969466877,0.0155226926075618,0.0132962170676042,15841.276095748986,1767.3799801054965,4229.854400764399,2170.9550091064284,2400.8330845682253,422.1241027700356,361.5773269364286,366.92628012066393,19772.012465291064
43653,-22.0,3649.0,21642.0,17.12845542083287,311.86936509011485,0.471079645460959,0.1870311209674573,0.02646736151212,0.2564071517368505,0.0345571330282415,0.0120319363116632,0.0124256509827083,10195.105687066074,4047.727519977711,572.8066378453011,5549.1635778889195,747.8854729972026,260.39516565701496,268.915938567773,311.8693650901148,12820.049449070788
105981,-23.0,4112.0,17012.0,18.884003964268185,159.3958433439159,0.4056978690276829,0.1287120257736074,0.0809922991749714,0.1483101559296978,0.2243451223989308,0.004833682677986,0.0071088450171233,6901.732147898942,2189.648982460609,1377.8409935646134,2523.052372676019,3816.559222250611,82.23060971789783,120.93567143130159,159.3958433439159,7303.572366203613
370480,-12.0,3547.0,5499.0,1.9692056367359123,114.39987596621036,0.5670093522088557,0.1751292773848874,0.07484854001925,0.136484813555893,0.0205384608372489,0.0116415313606203,0.0143480246332445,3117.9844277964976,963.0358963394958,411.59212156585573,750.5299897438557,112.9409961440317,64.01678095205102,78.8997874582115,114.39987596621036,4480.269514505048
245237,3.0,3911.0,12460.0,13.886103577319805,126.31825358187184,0.3160474844224183,0.1509478468561047,0.0788391311326604,0.128367166779208,0.3008192053892176,0.0108625411219581,0.0141166242984327,3937.9516559033323,1880.8101718270648,982.3355739129486,1599.4548980689317,3748.207299149651,135.34726237959794,175.89313875847145,126.31825358187184,5386.121889655402
401100,6.0,4594.0,9569.0,5.595944449288855,132.57295734004344,0.4713270453530701,0.1599737462950442,0.1060931549188283,0.0606914763788579,0.183068400557588,0.0118192371853431,0.0070269393112679,4510.128496983528,1530.788778297278,1015.205399418268,580.7567374692912,1751.7815249355594,113.09828062654812,67.24078226952253,132.57295734004344,6829.093906282382
607748,-4.0,3732.0,20081.0,13.3773173120335,323.0394829745318,0.4503301878925476,0.1913145377686529,0.0624283157523041,0.0373032777464015,0.2290632046972002,0.0149395879889906,0.0146208881539028,9043.080503070249,3841.787232932319,1253.6230086220187,749.0871204254885,4599.818213524477,300.0018664069202,293.60205501852215,323.0394829745318,13144.873792289209
554231,3.0,4522.0,7128.0,5.14475404620288,95.86547283453594,0.4866708061386131,0.0998142040045296,0.0248912611459619,0.0655306903498287,0.3099540296386979,0.0067799104349746,0.0063590982873939,3468.989506156034,711.475646144287,177.42490944841643,467.1027608135789,2209.3523232646385,48.32720158049895,45.32765259254372,95.86547283453594,4478.649774376462
29747,-10.0,3769.0,27823.0,23.070543552564285,402.66589632446687,0.4724362814388801,0.0530029872252507,0.1283452809056356,0.0902836250492908,0.226852195145705,0.0153906813070536,0.0136889489281839,13144.594658473961,1474.7021135681503,3570.9507506374994,2511.961299746418,6311.70862553895,428.21492600615227,380.8676260288607,402.66589632446687,15574.669891660218
338693,-9.0,4612.0,23330.0,21.72195519357926,251.48640258365296,0.4668254841184385,0.0522619535601441,0.0617810848759187,0.2045594613279861,0.2022538007899041,0.0069958154569507,0.0053223998706575,10891.03854448317,1219.2713765581618,1441.3527101551833,4772.372232781916,4718.581172428462,163.21237461065982,124.17158898243949,251.48640258365296,12145.242370582302
440814,6.0,3531.0,19898.0,3.833018200541238,469.3153533550209,0.5498356972343731,0.1689428465590317,0.1058183614490439,0.0413974963556405,0.1124587452704815,0.013956087926443,0.007590765204986,10940.630703569555,3361.6247608316125,2105.5737561130754,823.7273824845347,2237.7041133920407,277.6982375603628,151.0410460488114,469.3153533550209,17910.546237773626
236011,-3.0,4146.0,24841.0,19.75246189422649,341.0988207683266,0.4752189560341614,0.0689102159071884,0.0832716103522477,0.0714036642941197,0.2886089374616591,0.0080182147578145,0.004568401192809,11804.914086844605,1711.7986733504672,2068.5500727601852,1773.7384247302277,7169.334615485074,199.18047279886997,113.48365403056837,341.0988207683266,14526.39739105909
401843,-4.0,4510.0,18109.0,13.402156739102738,240.42083263949,0.5112977692126093,0.0787335470703595,0.022615507087911,0.0710093019100197,0.2943556175195111,0.0118002858697205,0.0101879713298685,9259.09130267114,1425.78580389714,409.54421785498033,1285.9074482885467,5330.485877660827,213.69137681476852,184.49397281258865,240.42083263949,11089.094400005442
484298,-15.0,3557.0,15241.0,14.096637589491284,209.2089739365735,0.4370986489697814,0.0839548826498024,0.0334280212783939,0.2081183741408164,0.2200933871875975,0.012718745717225,0.0045879400563832,6661.820508948438,1279.5563664656383,509.47647230400145,3171.932140280183,3354.4433141261734,193.84640347622621,69.92479439933635,209.2089739365735,7640.550665644082
392704,-24.0,4484.0,7583.999999999999,5.598857961945105,89.71898731585688,0.5169344145013741,0.2188084325267962,0.0488333120297207,0.1798602301173964,0.0117279049183047,0.0060109500400535,0.017824755866354,3920.4305995784207,1659.4431522832222,370.3518384334018,1364.0599852103342,88.94443090042284,45.58704510376574,135.1829484904287,89.71898731585688,4909.952541968502
458255,-16.0,4085.0,26124.0,13.004558771520742,419.7782969834291,0.5503485662419406,0.1876101608430239,0.0941496647026146,0.034166217595568,0.1113900877722303,0.0047051375230798,0.0176301653215425,14377.305944504456,4901.127841863156,2459.565840691104,892.5582684666185,2909.9546529617446,122.91701265293669,460.57043885997626,419.7782969834291,19588.890342800543
594598,-7.0,3811.0,8028.0,3.183530074653381,159.32938446294898,0.5907837506045023,0.126177933870616,0.0335823050818229,0.1029501425117839,0.1338302398729269,0.008330262437115,0.0043453656212329,4742.811949852944,1012.9564531133052,269.59874519687423,826.4837440846012,1074.3891656998571,66.87534684515923,34.88459520725772,159.32938446294898,6351.86535525456
535127,-14.0,4508.0,16829.0,10.95040903949253,226.81985690337777,0.546105218512228,0.1151777344496591,0.0695917195035179,0.1517061978962005,0.1051286376030406,0.0033866111794964,0.0089038808558572,9190.404722342286,1938.3260930533131,1171.1590475247028,2553.063604395158,1769.2098422215702,56.99327953974491,149.84341092322083,226.81985690337777,11314.442534243675
142232,9.0,3831.0,12334.0,8.45438556923441,198.1299650928361,0.4372048918108465,0.1309780395166589,0.0382492397753753,0.104400757586886,0.2661622551595266,0.0147404306524603,0.0082643854982462,5392.48513559498,1615.483139398471,471.766123389479,1287.6789440766518,3282.845255137601,181.80847166744533,101.93293073536863,198.1299650928361,7952.566923437648
479744,-7.0,3967.0,27821.0,18.981519278912472,415.9125750604828,0.4716473447524653,0.1773683370842617,0.0186365987115576,0.1967565548116549,0.1109595494742305,0.0139282484371798,0.0107033667286499,13121.700778358336,4934.564506021245,518.4888127542439,5473.964111415051,3087.005625922567,387.49779977077924,297.7783657577689,415.9125750604827,18088.947891200834
461897,-25.0,3908.0,9402.0,12.170481234768976,69.47117582036998,0.342505315148834,0.0149062351691915,0.121267542532638,0.1580667597191883,0.3444885944742605,0.0136297095186268,0.0051358434372606,3220.234973029337,140.14842306073848,1140.1574348918625,1486.1436748798083,3238.881765246997,128.14652889412918,48.28719999712416,69.47117582036998,2803.4907469362474
439220,-16.0,3903.0,9433.0,10.464349300444592,93.44396250940474,0.3659761067818822,0.1708981781134619,0.0292462723569375,0.1887214537870157,0.2278483665325533,0.011651914958568,0.0056577074695811,3452.252615273495,1612.082514144286,275.88008714299144,1780.2094735729193,2149.293641501575,109.91251380417195,53.36915456055852,93.44396250940474,4034.499636868197
127067,-24.0,3772.0,21137.0,20.192442262691344,258.258707876574,0.4599552740286254,0.0629840129370851,0.0762001606786299,0.0634154491258397,0.3065391661389985,0.0141044874772455,0.0168014496135756,9722.074627143054,1331.2930814511676,1610.6427962642003,1340.4123481728736,6479.318354680012,298.12655180653815,355.13224048214744,258.258707876574,10164.806693620105
272128,-19.0,4621.0,5788.0,4.084404568123924,70.02008152567994,0.5260798582532424,0.1744595807927456,0.0881074089020023,0.0337166038056494,0.1636062590657077,0.0069027736500022,0.0071275155306502,3044.9502195697673,1009.7720536284115,509.96568272478936,195.15170282709872,946.9530274723161,39.953253886212735,41.25405989140336,70.02008152567994,3788.155457764492
185879,10.0,4860.0,27888.0,9.56692775332104,447.80021850665537,0.5841613009141305,0.0676383845487992,0.0725890796761101,0.1717827009113348,0.0859105889142863,0.0068338106045176,0.0110841344308212,16291.090359893273,1886.299268296912,2024.3642540073583,4790.675963015305,2395.8745036416162,190.58131013878682,309.11434100674165,447.80021850665537,23153.3987703534
566179,-9.0,3608.0,18178.0,10.933547550281858,321.71660270577075,0.5003754541292041,0.1569271864934118,0.0471831341005892,0.1348808077377018,0.1381181860656953,0.0110743340028847,0.0114408974705126,9095.825005160674,2852.62239607724,857.6950116805104,2451.8633230559435,2510.712386302209,201.30924350443806,207.97263421897804,321.71660270577075,12444.146482580874
144468,-16.0,3807.0,6688.0,7.411418493569424,68.56386000902202,0.3739782672889019,0.1135762072002257,0.0381635139739332,0.1994960295142967,0.2569917127700651,0.0065652309858708,0.0112290382667063,2501.1666516281757,759.5976737551094,255.23758145766524,1334.2294453916163,1718.7605750061955,43.90826483350391,75.09980792773173,68.56386000902202,2769.1230404481907
314846,-2.0,4115.0,8631.0,4.874297522392985,134.25796478266787,0.486366101341592,0.162960375398164,0.0916137226022113,0.2024987121035934,0.0229769180514826,0.0167246803338111,0.0168594901691452,4197.825820679281,1406.5110000615534,790.7180397796858,1747.7663841661147,198.3137797023463,144.3507159611236,145.5142596498922,134.25796478266787,6200.013165994244
323897,-6.0,4398.0,24762.0,10.097044276148171,406.7399371861805,0.5764108487503063,0.1426115391915111,0.0675351450207765,0.1047987128122387,0.0889790878297296,0.0156025113753662,0.0040621550200714,14273.085436755086,3531.3469334601978,1672.3052610044676,2595.0257266566546,2203.3001728397644,386.34938667681786,100.587082607008,406.7399371861805,19676.90149079638
522189,-2.0,4859.0,13606.0,3.649174415526996,221.22383843304823,0.6221493997804999,0.1407092801378422,0.0485539735409561,0.0664141995438953,0.1084872478664618,0.0034871196942637,0.0101987794360807,8464.96473341348,1914.490465555481,660.6253639982486,903.6315989942394,1476.0774944710793,47.4457505601519,138.764593007314,221.22383843304823,11786.91048451106
275418,-3.0,3611.0,14175.0,7.727503172092295,260.48534873585186,0.4894519906974988,0.1576154819015183,0.0975075804735457,0.0676166274363479,0.1733534171726847,0.0045430406245237,0.0099118616938806,6937.981968137045,2234.199455954022,1382.1699532125103,958.4656939102315,2457.2846884228056,64.39760085262346,140.5006395107575,260.48534873585186,10178.261896649004
158088,-2.0,3810.0,5970.0,3.923057453989245,97.37925947847444,0.4794749737486626,0.1229274923384565,0.0476618709346182,0.2242900874189006,0.1045457710073838,0.0156812348058421,0.005418569746136,2862.465593279516,733.8771292605853,284.54136947967066,1339.0118218908367,624.1382529140812,93.61697179087734,32.34886138443192,97.37925947847442,3939.817036341524
334939,-15.0,3693.0,11757.0,4.456274985574409,232.8914593606428,0.5826690569260191,0.1931172837782467,0.0232086775263994,0.0748792298798474,0.108687779725967,0.011278179393019,0.0061597927705011,6850.440102279207,2270.4799053808465,272.8644216778778,880.3551056973658,1277.842226238194,132.5975551237244,72.42068360278144,232.8914593606428,9424.158784190471
313332,-4.0,3889.0,20483.0,5.785683984174881,430.289890749635,0.6217050406605323,0.1171235471748992,0.0733826921169598,0.0404511268592975,0.1183874795627788,0.0176860747971993,0.0112640388283327,12734.384347849684,2399.0416167834605,1503.0976826316876,828.5604314589907,2424.930743884398,362.26387007103324,230.7213073207387,430.289890749635,17428.69878598079
393386,3.0,4019.0,23891.0,17.52981034460493,352.3002200653194,0.4567152437125892,0.0995368247407651,0.0619914123366967,0.1860502511602496,0.1752535202219903,0.012448049342542,0.0080046984851668,10911.38388753747,2378.034279881619,1481.0368321360208,4444.926550469523,4186.981851623571,297.3963468426709,191.24025150912001,352.3002200653194,14870.674624677657
483284,4.0,4470.0,12059.0,10.82986122847844,133.4561297275847,0.3858804406334444,0.1779530877276887,0.0540807006675093,0.2258094724196234,0.1430120166549354,0.0072055320772547,0.006058749819544,4653.332233598706,2145.936284908198,652.1591693494946,2723.0364279082387,1724.581908841866,86.89151131961442,73.06246407388109,133.4561297275847,6772.694706665383
98774,6.0,3835.0,23979.0,18.16931117124408,353.9884382031022,0.4136575653837181,0.1210421594268318,0.0938715930903604,0.2585550371931693,0.0805545322823464,0.0161419682797507,0.016177144343823,9919.094760336176,2902.4699408959996,2250.946930713752,6199.891236855006,1931.6171295983843,387.0682573801421,387.9117442205317,353.9884382031022,14766.985353070868
442353,-12.0,3687.0,8492.0,4.002244607032988,155.69867336007454,0.519699959784601,0.2268615590896637,0.041093848543498,0.0526236703735629,0.1429243189379941,0.0116493232986516,0.0051473199720286,4413.2920584908325,1926.5083597894243,348.968961831385,446.88020881229613,1213.7133164214458,98.92605345214939,43.71104120246687,155.69867336007454,6431.45654648218
135028,-7.0,4324.0,23386.0,7.988782375065242,429.26753810023234,0.6546210538868017,0.0615841524754816,0.0518981968095274,0.1536028659324091,0.0450206570645827,0.014977859853093,0.018295213978104,15308.967966196744,1440.2069897916128,1213.6912305876076,3592.156622695319,1052.853086112331,350.2722305244329,427.8518740919402,429.26753810023234,19202.397053360408
407110,-8.0,4816.0,21518.0,9.009347080750656,325.197989723704,0.6199019661423584,0.095850046992038,0.0556981938109281,0.1159358653756032,0.0937549207859594,0.0069563958550038,0.0119026110381087,13339.050507451268,2062.501311174674,1198.5137344235509,2494.7079511522297,2017.4183854722744,149.68772600797178,256.120384318023,325.197989723704,16971.00715196026
388983,-18.0,4736.0,6684.0,8.298825977143785,47.19598811819712,0.3744626462163459,0.1452361644625694,0.0355975237909495,0.2224427943339685,0.203838019816731,0.0057932665123742,0.0126295848670612,2502.908327310056,970.7585232678139,237.93384901870644,1486.8076373282454,1362.45332445503,38.722193368709156,84.41614525143706,47.195988118197135,2548.726536525914
611716,-15.0,3978.0,12362.0,12.681501595183091,133.0894989769863,0.3965508648325062,0.1545197149009655,0.040493756362303,0.1765909565453641,0.208021852567763,0.0119332469718829,0.011889607819215,4902.161791059441,1910.1727156057354,500.5838161507897,2183.017404813791,2571.5661414426863,147.51879906641642,146.97933186113582,133.0894989769863,5808.531154363553
91587,-13.0,3633.0,9449.0,7.902530092281817,142.84021271619932,0.4904373606908438,0.0231598848430945,0.080634848212309,0.1498235856378737,0.2387757149195487,0.0098061865827914,0.0073624191135387,4634.142621167784,218.8377518823999,761.9186807581077,1415.6830606922686,2256.1917302748157,92.65865702079594,69.56749820382718,142.8402127161993,5159.162377607297
527607,2.0,4258.0,9363.0,2.837542219751589,180.8945915916252,0.6252978702402524,0.0893625638517359,0.0393321834384843,0.0877943867683626,0.1390087213471898,0.0043725201405564,0.0148317542134182,5854.663959059483,836.7016853438032,368.2672335345285,822.018843312179,1301.538657973738,40.93990607602957,138.86971470023462,180.8945915916252,7883.393364012112
285276,8.0,4111.0,22561.0,17.632881479305613,307.8739021993684,0.4139638799120098,0.1309701202716361,0.0486354430375097,0.2128511709534992,0.1716875267873608,0.0159343990424556,0.0059574599955284,9339.439094694853,2954.816883448382,1097.2642303692562,4802.135267881896,3873.442291849647,359.4959767968408,134.40625495911624,307.8739021993684,13649.219363653048
382041,2.0,3556.0,24433.0,13.694610551069715,451.6997979585983,0.4690202543341164,0.1489150448223092,0.0394388463988089,0.2874168942507008,0.0366830558236703,0.0107153823702919,0.0078105220001024,11459.571874145468,3638.4412901434803,963.6093340620979,7022.4569772273735,896.2771029397364,261.808937453342,190.83448402850195,451.6997979585983,17390.61349900279
586298,-9.0,3526.0,29664.0,24.07121186039892,441.19245899212615,0.4115940423345698,0.1908942774486309,0.0526159973412745,0.2462452138456962,0.0747949044679044,0.0170085596194088,0.0068470049425151,12209.525671812678,5662.687846236187,1560.8009451315668,7304.618023518732,2218.7160461359163,504.5419125501427,203.10955461476792,441.1924589921262,17298.852256872055
243198,-7.0,3950.0,8653.0,4.957582759032487,136.88379228623555,0.4832047078100512,0.1840570578291794,0.1088203692703144,0.2004407775969219,0.0101668792720357,0.004066977878089,0.0092432303434082,4181.170336680373,1592.6457213958893,941.6226552960304,1734.414048546165,87.97400634092492,35.191559579104116,79.98167216151114,136.88379228623555,6213.533616584366
375534,-15.0,4291.0,8485.0,8.884042097814929,82.8556590777737,0.4000006700030317,0.1734615092165537,0.0612546723236191,0.1873044466292684,0.1575566788421868,0.0070616096827417,0.0133604133025983,3394.005684975724,1471.8209057024583,519.745894665908,1589.2782296493424,1336.868419975955,59.91775815806332,113.36310687254658,82.8556590777737,4041.0595341551634
147464,0.0,3819.0,18306.0,10.924722471656947,299.25239244299024,0.4531415609898176,0.1820193424675316,0.065757609341992,0.2401738408345975,0.0447705807209358,0.0067029280480594,0.0074341375970657,8295.209415479601,3332.0460832106332,1203.7587966145056,4396.622330318142,819.5702506774508,122.70380084777537,136.0893228518847,299.25239244299024,12830.924924072204
349026,-1.0,4629.0,10778.0,5.065313798860463,159.5397722904741,0.5303779931968258,0.1684617747118507,0.0782928032433228,0.0698793554170441,0.1294161795089891,0.0069415708027559,0.0166303231192112,5716.414010675388,1815.6810078443268,843.8398333565332,753.1596926849013,1394.8475827478844,74.81625011210309,179.2416225788583,159.5397722904741,8272.881102839387
488356,5.0,4035.0,26541.0,14.78673091009444,436.5151854087152,0.4762541565097656,0.1589221545025132,0.0774809423496638,0.0259485559298497,0.2499956834309975,0.0059339799334004,0.0054645273438096,12640.261567925689,4217.952902651203,2056.4216909024267,688.7006229341408,6635.135433942105,157.49376141238002,145.03402023205058,436.5151854087152,19009.162260562887
