,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h"
218676,-15.0,3677.0,13994.0,0.453771169317862,0.1200341391414417,0.0774469907244569,0.1952913354307941,0.1303358222957666,0.0124116745693532,0.0107088685203255,6350.073743434161,1679.757743145335,1083.7931881980498,2732.9069480185326,1823.9194972069577,173.68897392352866,149.85990607343504,11.841634942997873,197.53055069799183
46873,7.0,4244.0,18013.0,0.5435325293517997,0.1920269198045875,0.0211818445555967,0.0894425712252881,0.1240001455659559,0.0132657839342636,0.016550205562508,9790.65145121397,3458.9809064400347,381.5485659799633,1611.1290354811147,2233.6146220795636,238.95656600789025,298.1188527974566,5.36546025608665,332.8320574839647
306340,-17.0,4683.0,7427.0,0.4134796559439105,0.099900055421643,0.0339446224418496,0.2336281257646359,0.1952028002014115,0.0099747441976948,0.0138699960288544,3070.913404695423,741.9577116165426,252.10671087561698,1735.156090053951,1449.7711970958833,74.08242515627929,103.01246050630164,8.313146643352448,61.92158170410479
217550,-25.0,3849.0,14290.0,0.6446628576080831,0.1683968954810979,0.0796252213568676,0.064963522644595,0.016101086960166,0.016594166159563,0.0096562497896272,9212.232235219508,2406.391636424889,1137.844413189638,928.3287385912625,230.08453266077214,237.13063442015525,137.9878094937727,4.294264637797643,273.60946379985955
300645,-1.0,4858.0,20632.0,0.4793297610548732,0.1506140302477311,0.0571722195416654,0.0655168433918418,0.2315264116707164,0.0105257820262629,0.005314952066909,9889.531630084144,3107.468672071188,1179.5772335836407,1351.74351286048,4776.85292559022,217.16793476585616,109.6580910444665,14.854482321657065,247.00100579426143
409150,-12.0,3995.0,15433.999999999998,0.542897637653945,0.0597122387297941,0.0552769104462894,0.0469260729850535,0.2733084833743224,0.0066025420636325,0.0152761147469627,8379.082139550987,921.5986925556421,853.1438358280305,724.2570104513156,4218.243132399291,101.90363421010399,235.7715550046223,10.66428947563803,239.6616965137521
163289,-1.0,4275.0,29676.000000000004,0.5648096173874737,0.1041764390308962,0.0422256442715248,0.0750026108045518,0.1826415077320694,0.0161026725715826,0.0150415082019012,16761.29020559067,3091.540004680876,1253.0882194017702,2225.7774782358792,5420.069383456893,477.86291123428526,446.37179739962005,14.527544007089976,499.4564885970688
308635,-10.0,4149.0,5755.0,0.3701804556794584,0.1549575192968823,0.053508068877033,0.1307300283108153,0.2816552465011513,0.0061481125208148,0.0028205688138446,2130.388522435283,891.7805235535577,307.93893638732493,752.351312928742,1620.9259436141258,35.38238755728917,16.232373523675673,6.263148813492859,56.170643652920376
414624,-5.0,4772.0,20790.0,0.3945871470947512,0.136261928710295,0.04565791861168,0.158290511766916,0.2456961720065623,0.0042947928543983,0.0152115289553971,8203.466788099877,2832.885497887033,949.2281279368271,3290.8597396341834,5108.02341601643,89.28874344294066,316.2476869827057,21.997923788831784,186.55118949247827
43705,-9.0,4762.0,20071.0,0.5386938819620556,0.1292411028297198,0.0329866577211955,0.0546349960754064,0.2230462968981637,0.014428064890784,0.0069689996226748,10812.124904860417,2593.998174895306,662.0752071221149,1096.5790062294818,4476.762225043043,289.58569042292567,139.8747914267059,12.991575358638531,260.11960796320835
311059,-17.0,3805.0,24649.0,0.4589999931538037,0.1787676207856169,0.1109093007363482,0.1140398226647265,0.1128537572906678,0.0110507947299205,0.013378710638916,11313.890831248107,4406.443084744671,2733.803353850247,2810.9675888628435,2781.7322634576703,272.3910392978104,329.7718385386405,19.5347309187346,342.4150147318102
478973,-7.0,4093.0,27803.0,0.5239662318860121,0.0258916986241729,0.0516474234760434,0.1110257224007573,0.2609654798104175,0.0128121085494556,0.013691335253141,14567.833145126795,719.866896847879,1435.9533149044346,3086.848159908255,7255.623235169038,356.21505400051404,380.66019404307923,20.9292141004864,409.3136083206108
140873,-7.0,4207.0,29912.0,0.405313237466827,0.1846369471268993,0.0398423702247838,0.193112977665421,0.1645411621710971,0.0080565649666374,0.0044967403783339,12123.729559107729,5522.860362459812,1191.7649781637328,5776.3953879280725,4921.7552428618565,240.98797128205794,134.5064981967236,27.52124580662385,341.3752263046936
562720,-21.0,4735.0,20183.0,0.5034873301567936,0.1465513201269377,0.0307643817590798,0.0378491726452153,0.2685189348886469,0.0049754571538548,0.0078534032694716,10161.884784554564,2957.8452941219834,620.9175170435076,763.9098514983804,5419.517662857561,100.41965173625144,158.5052381877453,17.20777955720294,213.03708218713075
448240,10.0,3669.0,8091.0,0.4397494239838789,0.0872930112099765,0.100177297011578,0.0956896643372937,0.2623190374704961,0.0099458569606258,0.0048257090261505,3558.012589453564,706.2877536999199,810.5345101206776,774.2250741530434,2122.4233321737843,80.47192866842336,39.044811730583696,5.533168598356175,136.58930534830697
447456,7.0,4154.0,11640.0,0.5515032892705792,0.083864287654819,0.0806502026796662,0.0468097899114931,0.2163316657064642,0.0107908500223506,0.0100499147546271,6419.498287109543,976.1803083020932,938.7683591913146,544.8659545697797,2518.1005888232435,125.60549426016098,116.98100774385945,5.172357141798593,209.8409685782157
413305,7.0,4890.0,10689.0,0.6265947307841456,0.1729360332565192,0.0678273571615357,0.046215281456665,0.0584955671777391,0.0162528655032092,0.0116781646601858,6697.6710773517325,1848.5132594789338,725.0066206996552,493.9951434902922,625.2591175628532,173.7268793638031,124.82790205272602,0.6675722014313247,192.4111488070315
110426,-8.0,3568.0,29711.0,0.3660524937852896,0.1729063982675697,0.0970150642129791,0.1096020661754572,0.239367797633254,0.0099781880831229,0.0050779918423272,10875.785642854738,5137.221998927764,2882.414572831822,3256.3869881390087,7111.856635481609,296.4619461376645,150.87221562738344,29.05412188261376,375.1230420642934
28601,-6.0,3829.0,23418.0,0.5056882931931321,0.1973976329123856,0.0588758987485142,0.0952521310010797,0.1120427804595561,0.0122551393276392,0.0184881243576928,11842.208449996768,4622.657767542246,1378.7557968927056,2230.614403783284,2623.817832801885,286.9908527746548,432.95489620845,11.658047975770716,411.5680510602606
165826,1.0,4586.0,5895.0,0.474158388715365,0.0862834584112208,0.0490408121484681,0.097338386775787,0.2742897365085212,0.0092135656253542,0.0096756518152836,2795.1637014770768,508.64098733414664,289.0955876152195,573.8097900432643,1616.9379967177324,54.313969361463016,57.03796745109682,4.651384656426871,73.54900731198703
193735,-15.0,4365.0,13355.0,0.3788730436438297,0.1518443273139356,0.0419596260090328,0.2212166193487117,0.1905418283348609,0.0091481985076363,0.0064163568419927,5059.849497863345,2027.8809912776098,560.3708053506331,2954.3479514020446,2544.6861174120677,122.1741910694828,85.69044562481251,15.25036556284256,115.8388044176376
297179,4.0,4729.0,26737.0,0.6699694256203209,0.0303492707495981,0.101561720715269,0.1489749013747967,0.0328535596778386,0.0086419339564514,0.007649187905725,17912.97253281052,811.4484520320044,2715.4557267641476,3983.141938057939,878.4056251063707,231.05938819364107,204.51633703536933,4.829093538658463,488.9674937645568
220625,6.0,4083.0,28402.0,0.4981043317257957,0.1649736085613392,0.0585499330023837,0.120718302039827,0.1402870801147045,0.0106389086179645,0.006727835937985,14147.15922967605,4685.580430359156,1662.9351971337019,3428.6412145351665,3984.4336494178374,302.16628256742774,191.08399631064998,12.87377050880164,491.2809655908192
5127,-2.0,4592.0,20497.0,0.3599915546948571,0.1469885155907044,0.0659125361423317,0.2362656831846542,0.1798280725106051,0.007820689934881,0.0031929479419662,7378.7468965804865,3012.823604062668,1351.0092533093728,4842.737708235857,3685.9360022498727,160.30068159525584,65.44585396648121,22.88804144630751,179.6795863755937
5305,3.0,4378.0,14867.0,0.3187830235567865,0.1489028636321455,0.0771145216299346,0.1923146102074553,0.2531827005440926,0.0063480415019436,0.0033542389276417,4739.347211218745,2213.738873619107,1146.4615930722377,2859.141309954238,3764.0672089890245,94.3763330093955,49.86747013724915,17.541114934646277,126.98927399614443
391470,4.0,4608.0,26454.0,0.5413286670834071,0.1623105434540069,0.025765493807717,0.0787876043625897,0.1723272931437225,0.0123659613746587,0.0071144367738977,14320.308559024452,4293.763116532298,681.6003731893455,2084.247285807948,4558.746212824035,327.1291422052212,188.20531041668977,11.277247833187865,416.6120306917953
342919,3.0,4324.0,24942.0,0.4616759821515023,0.2200562301760601,0.0583414898412949,0.2041333613970722,0.0220350165783337,0.0179380131494724,0.0158199067062639,11515.12234682277,5488.642493051291,1455.1534396215773,5091.494299965775,549.5973834967991,447.40992397414055,394.58011306763416,12.796818851337074,372.5895612185333
318883,-23.0,4729.0,22148.0,0.4923647445471658,0.1489615638242831,0.0817731531127836,0.0335638479438615,0.2261993141786446,0.0064054310328854,0.0107319453603757,10904.894362230627,3299.200715580222,1811.1117951419312,743.3721042606444,5009.862410428621,141.86748651634582,237.69112584160098,20.11327766303541,220.90331783693028
162451,-20.0,4826.0,18688.0,0.443915327880078,0.0925102789323198,0.0415502134867985,0.2001865851881329,0.1989350247082692,0.0127479344626868,0.0101546353417145,8295.889647422897,1728.8320926871925,776.4903896412903,3741.0869039958275,3717.697741748135,238.2333992386909,189.7698252659606,20.103933393291804,157.768492556207
197210,-8.0,4742.0,26182.0,0.5435895176816724,0.0982679358446501,0.0607559195679236,0.1759479223627271,0.1080525223548241,0.007113657693551,0.0062725244946514,14232.260751941547,2572.851096284629,1590.7114861273758,4606.668503300921,2829.0311402940047,186.24978573255228,164.22723631896295,16.809336313196294,343.43659009787285
160252,-7.0,3900.0,25900.0,0.4988755973975564,0.0917345571077016,0.0331905065396777,0.1600328175122934,0.1965886939174275,0.0059471611420217,0.0136306663833216,12920.87797259671,2375.9250290894715,859.6341193776524,4144.849973568399,5091.647172461372,154.03147357836204,353.0342593280294,18.64684660740617,399.4456099547463
144973,-19.0,4288.0,9397.0,0.5639179457966846,0.0962746506867567,0.0286065707084062,0.0931180530543317,0.2020461580042766,0.0080084401847994,0.0080281815647447,5299.1369366514455,904.6928925034526,268.81594494689307,875.030344551555,1898.6277467661873,75.25531241655996,75.44082216390593,6.284762377829411,132.77732031647514
438115,-16.0,3572.0,29409.000000000004,0.5122727667433074,0.0893116312018696,0.1804377466354242,0.1185306541723351,0.0609281670907616,0.0239242209369257,0.0145948132193763,15065.429797153927,2626.5657620157835,5306.4936908011905,3485.8680085542037,1791.836465972208,703.587413534048,429.21886196863767,20.00911095210513,492.8117669322926
248115,6.0,4740.0,9193.0,0.4921334384524191,0.1325302395977043,0.087649671817045,0.0354815165208426,0.2347936557732924,0.013705186047837,0.0037062917908593,4524.182699693089,1218.3504926216956,805.7634330140946,326.18158137610607,2158.458077523877,125.99177533776553,34.07194043336954,5.499241016042981,125.17891063599868
411043,8.0,3901.0,14080.0,0.4074279503353863,0.1256736165065205,0.0236460433470402,0.1797584194091214,0.2522640366679018,0.0037232255362547,0.0075067081977747,5736.585540722239,1769.4845204118087,332.936290326326,2530.9985452804294,3551.8776362840576,52.423015550466175,105.69445142466778,11.359749817648565,200.37545134986863
580413,-22.0,4786.0,14652.000000000002,0.5200975337624946,0.1826655221628117,0.1371376250166041,0.0778563194187133,0.0489463141531546,0.011095915602912,0.0222007698833095,7620.469064688072,2676.4152307295176,2009.3404817432834,1140.7507921229874,717.1613949720213,162.57735541386663,325.28568033025084,11.298716089572284,159.26662470491317
571649,-3.0,3645.0,15348.000000000002,0.4573747650048896,0.2654255892060584,0.0849277617731646,0.1441863737448077,0.0180767207638483,0.0144883231136886,0.0155204663935425,7019.787893295046,4073.751943134585,1303.4712876945305,2212.972464235309,277.4415102835438,222.36678314889264,238.20811820809033,6.489203678164463,282.7397739584408
535804,-21.0,3549.0,8053.000000000001,0.3819961708227187,0.1235364015359693,0.1070003478953913,0.0780049138281103,0.2907957227959293,0.0129487496683611,0.0057176934535197,3076.215163635354,994.8386415691609,861.6738016015862,628.1735710577723,2341.777955675619,104.27628107931194,46.04458538119415,8.721806300384701,89.77888187888232
513522,-10.0,4420.0,11927.0,0.4484761350427504,0.0585841927590517,0.1092609397894834,0.1370629889352,0.2319038050927548,0.0069167711288189,0.0077951672519406,5348.974862654884,698.7336670372096,1303.1552288691685,1634.7502690301303,2765.9166833412864,82.49632925342303,92.97295981389553,11.461112789332883,129.22280194328005
332251,9.0,4256.0,13086.0,0.5260276794593876,0.147642191359831,0.103732406319798,0.0535170771069399,0.1508530565141528,0.0074467085282455,0.0107808807116449,6883.598213405546,1932.0457161347485,1357.4422691008767,700.3244710214155,1974.0630975442034,97.44762780062061,141.07860499258516,4.456882444128791,233.18836022863505
150518,-20.0,4090.0,24936.0,0.4583178330998143,0.0896132707061269,0.0705088307654454,0.196675725892348,0.1656174716057391,0.0037342944705285,0.0155325734599974,11428.61348617697,2234.5965183279804,1758.2082039671463,4904.305900851589,4129.8372719607105,93.11836691709867,387.3202517984952,23.7566216333166,284.30969163049184
127221,0.0,3731.0,26046.0,0.3639827053994643,0.1332990774457479,0.0922089176336366,0.1717276291662316,0.2190595950683121,0.0089137062290818,0.0108083690575254,9480.293544834447,3471.90777115195,2401.673468685699,4472.8178292636685,5705.626213149257,232.16639244266457,281.51478047230654,25.33637159200412,323.60776221063844
7113,-15.0,4698.0,10583.0,0.7313218751225287,0.065217718230588,0.0673536123341549,0.063789073931446,0.0474825962814848,0.0075286948683303,0.0173064292314671,7739.579404421721,690.1991120343129,712.8032793323614,675.079769416493,502.50831644695364,79.67617779153956,183.15394055661633,2.2190505299851946,187.0342004565217
61470,2.0,4650.0,21567.0,0.3456765028843817,0.0995948708610571,0.0660150530084521,0.2042443059550755,0.2721911388452738,0.0061172904556618,0.0061608379900977,7455.2051377074595,2147.9625798604184,1423.7466482332866,4404.936946533114,5870.34629147602,131.93160325725805,132.8707929324371,25.37467819507565,177.46245293117894
537209,10.0,4498.0,25910.0,0.398128286328506,0.0430047389965571,0.0996282664079915,0.1595884395500417,0.2887529016804853,0.0064979726289905,0.0043993944074276,10315.50389877159,1114.2527874007944,2581.36838263106,4134.936468741581,7481.587682541373,168.36247081714384,113.98830909644913,25.248931175664097,282.52605450829407
61718,-17.0,4633.0,12328.0,0.5345677716390487,0.0764057057558147,0.0308976002244429,0.1617567491602937,0.1707195960654718,0.0183254683569478,0.0073271087979804,6590.151488766192,941.9295405576837,380.90561556693206,1994.1372036481007,2104.6311802951363,225.91637390445246,90.32859726150238,9.641060853138042,147.29919232934836
229335,-7.0,4121.0,12063.0,0.3845547890125591,0.1637100206615729,0.0588011094432978,0.0460712121910676,0.3261508352941406,0.0055015301913641,0.0152105032059976,4638.8844198585,1974.8339792405538,709.3177832145013,555.7570326608485,3934.357526153218,66.36495869842514,183.48430017394904,12.038774000518366,130.88991911221004
127340,-23.0,3963.0,12934.0,0.4286916161305423,0.1446112155706082,0.0468885965969626,0.1263963435416921,0.2379590987431718,0.0103812214852674,0.0050719079317554,5544.697363032434,1870.4014621902463,606.4571083851143,1634.8103073682457,3077.762983144184,134.27071869044855,65.60005718932435,13.026052438548051,140.29247511583665
305013,-5.0,3731.0,10363.0,0.4607178116244849,0.1461888266856523,0.1111492484274053,0.1459620155249296,0.119469216000186,0.0114064848078567,0.0051063969294847,4774.418681864537,1514.954810943415,1151.8396614532012,1512.6043668848454,1238.0594854099274,118.20540206381898,52.917591380249945,7.037665788401736,165.5883732356233
468105,-24.0,3742.0,13212.0,0.5422148834381876,0.263417509347548,0.0310927896275584,0.0642799197940068,0.083131318418884,0.0087689435106723,0.0070946358631425,7163.743039985335,3480.272133499804,410.7979365593016,849.2663003184177,1098.3309789502955,115.85528166300244,93.73432902383871,6.403479645428664,225.38489271918868
14758,5.0,4854.0,25571.0,0.4457542617316282,0.1516414044049343,0.0542568583982273,0.0572936059624101,0.2742663465529036,0.0088041432968392,0.007983379653057,11398.382226739464,3877.6223520385747,1387.4021261010703,1465.0547980647887,7013.264747704298,225.13074824347518,204.14300110832053,19.65373997234936,297.37818827317
220470,-9.0,4228.0,21408.0,0.5639658451703351,0.095357968754481,0.0247176267611929,0.1397306199379181,0.1567937150775878,0.0143702156068945,0.0050640086915903,12073.380813406533,2041.4233950959294,529.1549537036176,2991.353111630951,3356.6398523809994,307.63757571239745,108.41029806956514,12.387911017741084,338.14291923405926
495701,-9.0,3917.0,8860.0,0.427204980257133,0.1647019592095588,0.0781131966116309,0.1909947128563485,0.1308225223027413,0.003449027222393,0.0047136015401943,3785.0361250781984,1459.2593585966908,692.0829219790497,1692.2131559072477,1159.087547602288,30.55838119040198,41.7625096461215,7.496998793883269,116.37058103362538
516081,-20.0,3597.0,15152.0,0.3695620740594684,0.1266673992783387,0.0901611054264027,0.1423176494057624,0.2519681408434631,0.0080047275669212,0.0113189034196434,5599.604546149065,1919.264433865388,1366.1210694208537,2156.3970237961116,3817.8212700601525,121.28763209399003,171.5040246144368,16.91889660058119,160.3192662003137
476489,-9.0,4051.0,10323.0,0.4958765778853599,0.0697130483276329,0.0291128193914911,0.1380008118910509,0.2496959825546681,0.0102394381536378,0.007361321796159,5118.93391351057,719.6477978861545,300.5316345783626,1424.5823811513185,2577.6116279118387,105.70172006000301,75.99092490174937,8.149208206735276,145.23534751209522
329612,-16.0,4296.0,10194.0,0.4362981396368746,0.0870308926616409,0.0695388419351599,0.0864540086830878,0.3002957327713482,0.0146859838944422,0.0056964004174462,4447.6232354583,887.1929197927673,708.87895468702,881.312164515397,3061.2146998711232,149.7089198199438,58.06910585544656,10.244007701740005,105.7474200723306
147992,-15.0,3545.0,26218.0,0.4825564017060138,0.1364515204169776,0.1014319116353122,0.0352252345178809,0.231393989010115,0.006283593710861,0.0066573490028394,12651.66373992827,3577.485962292319,2659.3418592546154,923.5351985898014,6066.687603867194,164.7432599113537,174.54237615644337,19.05095761667684,425.3644884721289
584273,-20.0,3903.0,17903.0,0.521267827305716,0.0881902593132909,0.0815384730248342,0.202656717950585,0.0825106693669888,0.0070376030471922,0.0167984499913926,9332.257912254234,1578.8702124858469,1459.7832825636067,3628.1632214693236,1477.1885136772005,125.99420735388195,300.7426501959017,13.516194941282672,258.1409169245073
204800,-10.0,4567.0,23473.0,0.3975149705720286,0.1258530589346895,0.0491836115480186,0.2398858699613857,0.1692982066651201,0.0049788509320631,0.013285431386694,9330.868904237228,2954.1488523739667,1154.4869138666406,5630.841025603607,3973.936805050364,116.86856792831715,311.84893093986824,25.357606604089124,213.01629309857364
493616,-20.0,4678.0,19258.0,0.445708180502696,0.1873727749719126,0.0318947608467958,0.0536727606394299,0.2681454605691487,0.0052277664257791,0.0079782960442378,8583.44814012092,3608.424900409093,614.2293043875935,1033.630024394141,5163.945279640665,100.67632582765391,153.64602521993154,19.08114573178237,179.65495395569408
598910,-12.0,4401.0,23404.0,0.4545491998037623,0.1374093219700268,0.0950671468273665,0.0290736019712052,0.2675859968682437,0.0063983429197894,0.0099163896396057,10638.269472207252,3215.9277713865076,2224.9515043476854,680.4385805340866,6262.582670704375,149.74681769475112,232.0831831253318,20.61172889741797,266.6063281842807
199746,-14.0,3812.0,18866.0,0.5756377281064248,0.0796886891517215,0.1107878079735097,0.1777203437653508,0.0300108960421702,0.0133040163213527,0.0128505186394699,10859.98137845581,1503.406809536378,2090.122785228234,3352.8720054771084,566.185564731583,250.99357191864004,242.43788465223915,9.99839802386898,336.0868810127046
445377,8.0,3822.0,16738.0,0.4872932511550692,0.0989771539934419,0.0894786680688887,0.1871616285941275,0.1182922608420365,0.004557963163216,0.0142390741832198,8156.314437833548,1656.6796035422306,1497.6939461370591,3132.711339408506,1979.975861974007,76.2911874259094,238.333623678733,8.9030413458603,300.0329194937612
145091,-4.0,4170.0,14964.999999999998,0.5738427330951036,0.1502150489507019,0.1012525112457156,0.1499688792250965,0.0098489495821544,0.0086886398910825,0.0061832380101454,8587.556500768223,2247.9682075472538,1515.2438307921338,2244.2842776035686,147.38953049694058,130.02549597004958,92.5321568218259,4.452906744580414,271.8827932099571
27653,5.0,4518.0,19397.0,0.5563440498621105,0.1810987889761965,0.0384362673229782,0.1513603853790053,0.0510401370162566,0.0070826358411889,0.0146377356022639,10791.405535175358,3512.7732097712833,745.5482772638082,2935.9373951965663,990.0255377043293,137.3818874115411,283.92815747711285,5.215866443955496,333.8515746083421
448608,-24.0,4164.0,13134.0,0.4357503471275744,0.105937716824292,0.0697972794789592,0.1529351287387011,0.220022111576552,0.0056860140871189,0.0098714021668021,5723.145059173562,1391.385972770251,916.7174686766501,2008.6499808541002,2889.770413446434,74.68010902021963,129.6509960587788,13.745526897741277,130.6577280800796
533026,-7.0,3565.0,27599.0,0.5987601322513114,0.0252252270175636,0.0416434504077093,0.2565824888837476,0.0563512208553256,0.0172822452966533,0.0041552352876889,16525.180890003943,696.1910404577378,1149.317587802369,7081.420110702549,1555.2373443861313,476.97268794233446,114.68033870492594,13.901179069046725,568.7073531081078
355432,-18.0,4774.0,15271.999999999998,0.4566574585520221,0.1852810713823058,0.0808123811843085,0.1226016754103196,0.1287928525762956,0.0116919689418756,0.0141625919528726,6974.07270700648,2829.6125221505736,1234.1666854467594,1872.3727868664007,1966.9244445451864,178.55974968032416,216.29110430427033,14.47807336943208,146.1612565836435
132100,10.0,4266.0,19880.0,0.5765477548038856,0.11537871599081,0.047142459841159,0.1769827003781586,0.0633166149069309,0.0094854598648674,0.0111462942141882,11461.769365501246,2293.728873897303,937.1921016422409,3518.416083517793,1258.7343043497863,188.57094211356392,221.5883289780614,4.915224954570279,382.5620980028991
366935,0.0,4228.0,26742.0,0.4712865345649874,0.0906334333567532,0.0313914236761921,0.1418815168413683,0.2493541459233416,0.0089983697414572,0.0064545758959,12603.144507336894,2423.719274826294,839.4694519487291,3794.195523371871,6668.228570282001,240.63440362604845,172.6082686081578,20.65216654672608,367.2073445640807
369250,6.0,4268.0,29262.000000000004,0.4654335026748259,0.2012101137460938,0.0986924939366573,0.1206233734462162,0.1038455671452367,0.0059537233389363,0.0042412257120335,13619.515155270758,5887.810348438197,2887.939757574466,3529.6811537831786,3038.7289858039167,174.21785234395404,124.1067467855243,13.63966307687254,459.3152705938474
503658,-11.0,4891.0,25159.0,0.4153174255431509,0.1817658198467945,0.1129610155355223,0.0338546878092948,0.2472351221925648,0.0052464199483813,0.0036195091242913,10448.971109240132,4573.046261525503,2841.9861898582058,851.7500905940478,6220.188439242737,131.99467948132514,91.06323005804481,25.90882249301944,221.74130758979285
12707,-5.0,3888.0,24839.0,0.4460641251325831,0.1203419610417363,0.0700136623572434,0.1374247285945499,0.2045321277154916,0.0102734528592523,0.0113499422991432,11079.78680416823,2989.173970315688,1739.0693592915688,3413.4928335600252,5080.373520325095,255.18229557096788,281.92121676841793,19.96507746428978,350.8448472457269
551193,-10.0,3863.0,26824.0,0.5370221267378433,0.0422622955075103,0.049609184115354,0.0786443174787067,0.2762702274122293,0.0044398120298875,0.0117520367184687,14405.08152761591,1133.6438146934563,1330.7167547102556,2109.555172048829,7410.672580105638,119.0935178897023,315.2366329362044,18.92559786122089,432.01078118490335
296192,-25.0,4705.0,22542.0,0.4849461773195836,0.2202831815884103,0.0369857885767698,0.0950635468008074,0.1391781491283126,0.0132159247095247,0.0103272318765916,10931.656729138054,4965.623479365945,833.7336460975448,2142.9224719838007,3137.353837650423,297.9133748021058,232.79646096212787,20.369694119886137,221.56228329727864
509035,-25.0,3964.0,26775.0,0.4940048982458233,0.1038325144605703,0.0879304427601099,0.1158809017377702,0.1708018350655273,0.0145861382675019,0.0129632694626971,13226.981150531918,2780.11557468177,2354.3376049019425,3102.711144028797,4573.219133879493,390.54385211236337,347.09153986371484,23.17130948528361,336.77540320554454
447802,-14.0,4454.0,20208.0,0.3837090453593759,0.1530229763049176,0.0401530809985569,0.1623836528807833,0.2388463182248244,0.0091397754245054,0.0127451508070362,7753.992388622268,3092.288305169775,811.4134608188377,3281.448857414869,4826.606398687251,184.69658177840515,257.5540075085875,22.701794203519533,175.55476137647727
438312,-10.0,4164.0,21906.0,0.3420987077423581,0.1890518486894339,0.0543554562669086,0.1993154435893148,0.1938975631351838,0.0073706036845449,0.0139103768922557,7494.014291804097,4141.369797390739,1190.7106249828998,4366.20410726753,4247.520018039337,161.46044431364058,304.72071620175336,25.40141429322543,194.7322513051996
540445,-18.0,4792.0,17322.0,0.4621075289406389,0.0942332130181272,0.0994436529392869,0.2091385851090825,0.1160300714761567,0.0058102174962301,0.0132367310204773,8004.626616309747,1632.3077158999995,1722.5629562143279,3622.6985712595274,2009.8728981099862,100.6445874696978,229.2866547367078,17.427611248359465,160.304047131521
78885,-6.0,4303.0,26605.0,0.4993217851209808,0.1281126125998659,0.1037816220051181,0.1087032493690075,0.1355001140008365,0.0109591571115297,0.0136214597926612,13284.456093143694,3408.436058219432,2761.110053446167,2892.0499494624446,3604.980532992255,291.56837495224767,362.3989377837512,17.626697616247107,375.4228146513018
415186,10.0,3934.0,17078.0,0.3898103605174092,0.1906657179913368,0.0445966544694173,0.1702119729968536,0.1793665727806241,0.0129468153603045,0.0124019058840544,6657.181336916315,3256.1891318560497,761.6216650287087,2906.8800748402655,3063.222329947498,221.10571272328025,211.79974868788105,12.339206855431678,248.12867604199263
514744,-24.0,4274.0,22705.0,0.5413883396151605,0.0949033494966055,0.0855682835493824,0.1612097894624847,0.0978035927412916,0.0092566513936164,0.0098699937414587,12292.22225096222,2154.780550320428,1942.8278779887273,3660.2682697457153,2220.630573191026,210.17226989206034,224.09820789981978,17.361748401201144,290.3509045981685
412055,-14.0,3787.0,26003.0,0.6580327135460391,0.0588975387305531,0.1647405480957761,0.0650222799480238,0.0406305814946035,0.0060976388564762,0.006578699328528,17110.824650337654,1531.5126996105723,4283.748472134465,1690.7743454884628,1056.5170106041749,158.5569031849506,171.0659186397136,7.33056402088665,546.5800485384103
529671,-10.0,4764.0,25781.0,0.4757813609756791,0.0443102452650956,0.1094021285182598,0.0631841619917019,0.2811574518054311,0.0115480759888311,0.0146165754550012,12266.119267313983,1142.3624331794297,2820.4962753292557,1628.9508803080669,7248.520264995819,297.7209470680546,376.8299318053859,23.90075728135366,269.01890094828286
420930,-9.0,4375.0,23882.0,0.5599797054289907,0.1862250789967366,0.0631470153164293,0.038447987630451,0.125277669360137,0.0113399966670357,0.0155825466002192,13373.435325055156,4447.427336600063,1508.0770197869645,918.2148405904308,2991.881299658792,270.8218004021466,372.14237790643494,10.26564773458792,380.8491963998285
296136,-5.0,3587.0,9485.0,0.5311636486576078,0.1538681025970589,0.0228663400131697,0.0613592901292177,0.214555251456478,0.0062748295933941,0.0099125375530736,5038.08720751741,1459.4389531331037,216.88723502491462,581.9928668756299,2035.0565600646937,59.51675869334304,94.0204186909031,4.753015582036782,186.06941125951832
153548,6.0,4121.0,7762.0,0.4381486033607051,0.1348448727445053,0.0567627035423958,0.1794726315363036,0.1767070222632695,0.0072093703827394,0.0068547961700809,3400.909459285793,1046.66590224285,440.5921048960762,1393.0665659847887,1371.599906807498,55.95913291082322,53.206927872167945,5.554414145577806,111.32623461014234
32899,3.0,4789.0,9055.0,0.395550856463729,0.1247574220883201,0.0794646760326263,0.1573215172952476,0.2303246241061905,0.0077208714747137,0.0048600325391725,3581.7130052790662,1129.6784570097384,719.5526414754312,1424.546339108467,2085.5894712815552,69.91249120353255,44.00759464220699,8.924216605852868,88.43691304579403
