,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h","2 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac
221657,42.0,4000.0,7236.999999999999,0.606345065774585,0.0843563241401165,0.1729780809121201,0.0861603541035746,0.0064675656109434,0.020737186733661,0.0229554227249992,7236.999999999999,0.0,0.606345065774585,0.0843563241401165,0.1729780809121201,0.0861603541035746,0.0064675656109434,0.020737186733661,0.0229554227249992
45505,31.0,4544.0,2320.0,0.6787908826391077,0.1196790351436793,0.1046323255485724,0.0501185827277058,0.0118880024404406,0.017084546546478,0.0178066249540162,2320.0,0.0,0.6787908826391077,0.1196790351436793,0.1046323255485724,0.0501185827277058,0.0118880024404406,0.017084546546478,0.0178066249540162
547097,5.0,4429.0,18573.0,0.7543413971046942,0.0758030215234066,0.0405665109545456,0.0840168314305189,0.0076087746598812,0.0198715883117485,0.0177918760152048,18573.0,0.0,0.7543413971046942,0.0758030215234066,0.0405665109545456,0.0840168314305189,0.0076087746598812,0.0198715883117485,0.0177918760152048
187794,22.0,4322.0,14753.0,0.6779501944335629,0.0931871299831787,0.0489956671094861,0.127001023500952,0.0245344813800457,0.0164012878024014,0.011930215790373,14753.0,0.0,0.6779501944335629,0.0931871299831787,0.0489956671094861,0.127001023500952,0.0245344813800457,0.0164012878024014,0.011930215790373
35861,18.0,4105.0,17730.0,0.6972931264732245,0.1239416839864674,0.0642560760577691,0.0719682381306939,0.0231887585919291,0.007449000050253,0.0119031167096625,17730.000000000004,0.0,0.6972931264732245,0.1239416839864674,0.0642560760577691,0.0719682381306939,0.0231887585919291,0.007449000050253,0.0119031167096625
536457,-17.0,4876.0,19663.0,0.617966005608675,0.0890873879686492,0.0968871729225266,0.1265092005206326,0.0277576509504887,0.0208077702433567,0.0209848117856709,14669.351182516344,4993.648817483656,0.780120226593429,0.0908997092486827,0.0640445723881361,0.0504504506117974,0.0086438166917459,0.003287393220408,0.0025538312458007
268898,-23.0,4895.0,24848.0,0.5384198759076727,0.0856729622361242,0.1644391371371928,0.1468137556901586,0.0264657375965751,0.0144725536473389,0.0237159777849376,14796.411203955284,10051.588796044716,0.7923949843718008,0.0829294389768841,0.0800427173112308,0.0368822093719378,0.0049365099497213,0.0012603169371762,0.0015538230812489
99734,38.0,4669.0,2899.0,0.6136627406983003,0.122850421864883,0.1569675652839319,0.0629555809197885,0.0160170212639983,0.007611215397386,0.0199354545717117,2899.0,0.0,0.6136627406983003,0.122850421864883,0.1569675652839319,0.0629555809197885,0.0160170212639983,0.007611215397386,0.0199354545717117
581094,0.0,4369.0,23714.0,0.6069604768466523,0.1187136830983591,0.1148200737731149,0.1143014223696692,0.0203588520765456,0.0161926078001422,0.0086528840355164,21147.46302714553,2566.536972854464,0.6685642820711989,0.1230012812111338,0.1029162138622874,0.0825389145838457,0.0130194608394813,0.0068682671897117,0.0030915802423412
256346,-13.0,3541.0,15162.0,0.6290126973609741,0.0236487061185578,0.1530912900421084,0.1307623494115901,0.0335729466639942,0.0197741823360628,0.0101378280667121,11800.286079583046,3361.713920416954,0.7821379834977118,0.0254297464834298,0.1148949638055688,0.060536591937559,0.0121475698829424,0.0034934980952483,0.0013596462975394
394603,5.0,3912.0,14840.999999999998,0.7583019628288562,0.0576162462420151,0.0788627545660223,0.0637254450172585,0.0132648465003863,0.0157875988223601,0.0124411460231015,14840.999999999998,0.0,0.7583019628288562,0.0576162462420151,0.0788627545660223,0.0637254450172585,0.0132648465003863,0.0157875988223601,0.0124411460231015
378939,15.0,4782.0,7394.0,0.6627251343806273,0.0932031582235715,0.0624802198788025,0.123482375914975,0.0316203855925782,0.0156128905277047,0.0108758354817404,7394.0,0.0,0.6627251343806273,0.0932031582235715,0.0624802198788025,0.123482375914975,0.0316203855925782,0.0156128905277047,0.0108758354817404
545683,34.0,4208.0,13597.0,0.7257841391514951,0.0807841813147119,0.0924150949146542,0.0707274106730729,0.0075861863347445,0.011689691650283,0.0110132959610381,13597.0,0.0,0.7257841391514951,0.0807841813147119,0.0924150949146542,0.0707274106730729,0.0075861863347445,0.011689691650283,0.0110132959610381
217565,12.0,4065.0,19923.0,0.5454205807857503,0.05867101666365,0.1831579346237196,0.150770027931342,0.0405982828183596,0.0152079265127588,0.0061742306644193,17200.111989460434,2722.888010539564,0.6188865843536498,0.0624615493392149,0.1690265559174313,0.1130875794004635,0.0272061439127389,0.0069246179791475,0.0024069690973537
129499,42.0,4615.0,3903.0,0.668317203277544,0.0736358516413437,0.0833427851342148,0.0981703943750364,0.0391737500686476,0.0140488392175174,0.0233111762856957,3903.0,0.0,0.668317203277544,0.0736358516413437,0.0833427851342148,0.0981703943750364,0.0391737500686476,0.0140488392175174,0.0233111762856957
457126,-21.0,4816.0,7909.000000000001,0.6163977360314732,0.1087414919272306,0.1400937620750381,0.0915633271362834,0.0240584296290472,0.0053741407070892,0.013771112493838,5987.786341688619,1921.2136583113816,0.76293567308401,0.1070036444426096,0.0871204854825094,0.0337637916312875,0.0068837967845049,0.0007727704814302,0.0015198380936481
340409,-8.0,4100.0,17855.0,0.7331600804763814,0.0495776348782619,0.1132938139052643,0.0506300721464877,0.0134042024991494,0.0231124832744344,0.0168217128200204,16721.623323228185,1133.3766767718198,0.7764872799884996,0.0507108158483037,0.1051846401051119,0.0398531893254997,0.0095170800354076,0.0113131040833732,0.0069338906138036
145004,3.0,4146.0,21968.0,0.6544391731272232,0.0842504289955481,0.1370112628601214,0.0711799526194144,0.0178618438462814,0.0212795788046241,0.0139777597467874,20821.67070610564,1146.329293894358,0.6857379187401268,0.0861019978390397,0.1313218348665218,0.0613029548523733,0.0144008678461732,0.0133414127415131,0.0077930131142521
408780,33.0,4385.0,17231.0,0.6683540734449867,0.1053960070213964,0.1431885584090101,0.0464978904680812,0.0104870762581808,0.0141133855811591,0.0119630088171854,17231.0,0.0,0.6683540734449867,0.1053960070213964,0.1431885584090101,0.0464978904680812,0.0104870762581808,0.0141133855811591,0.0119630088171854
568680,7.0,4763.0,13659.0,0.5610322033030299,0.0518130889483222,0.1596370142813291,0.1665395208319849,0.0254750657508901,0.0191046838640707,0.0163984230203729,10917.055729943058,2741.944270056943,0.6758867582363501,0.0558702624934662,0.1370278939264003,0.1061588864063417,0.0139398451926802,0.0064845783425145,0.0046317754022464
347949,2.0,4637.0,24678.0,0.6557947127732157,0.1529246577873072,0.1100536746643804,0.0497173537174761,0.0167955237000837,0.005926994878275,0.0087870824792616,24678.0,0.0,0.6557947127732157,0.1529246577873072,0.1100536746643804,0.0497173537174761,0.0167955237000837,0.005926994878275,0.0087870824792616
350537,46.0,4796.0,4706.0,0.7081677685656957,0.1061255641552786,0.0418980512031339,0.0862493242018961,0.0198870854821447,0.0210101026226974,0.0166621037691533,4706.0,0.0,0.7081677685656957,0.1061255641552786,0.0418980512031339,0.0862493242018961,0.0198870854821447,0.0210101026226974,0.0166621037691533
229593,-23.0,3886.0,8770.0,0.6752177279321421,0.0666041726133,0.1395048349761959,0.0835282885482686,0.0149890336409374,0.0155075102594911,0.0046484320296647,7235.496494190746,1534.5035058092417,0.7924949024921601,0.0673551520133833,0.0970398968897192,0.0352480695936855,0.0048875860102744,0.0024287870314962,0.000545605969281
27567,-3.0,4278.0,9706.0,0.6865322259097223,0.0512391347374479,0.1174916063646515,0.1082829036934255,0.0077978811008366,0.0212400848191316,0.0074161633747845,8938.708426703766,767.2915732962335,0.7369915021142327,0.0526888811016166,0.1082014754344287,0.0835264468327388,0.0054157889024288,0.0101636458875035,0.0030122597270505
30900,30.0,4072.0,23131.0,0.6586917574223832,0.0877606492759568,0.117641756650641,0.1022094749406187,0.0224082124108631,0.0042487029750879,0.0070394463244493,23131.0,0.0,0.6586917574223832,0.0877606492759568,0.117641756650641,0.1022094749406187,0.0224082124108631,0.0042487029750879,0.0070394463244493
497998,-25.0,4106.0,17604.0,0.5504853819919998,0.104081622928621,0.1570419760929649,0.1570288760771866,0.008526636066355,0.008263191484723,0.0145723153581494,11362.507704494114,6241.492295505816,0.7767534816020508,0.1023776732137042,0.0785342261226534,0.0392494515228413,0.0015559478087556,0.0006648762023212,0.0008643435276731
218603,-19.0,4408.0,7447.0,0.6693209301403604,0.0610839203108317,0.0463511685701624,0.1733288790304359,0.0157901102009508,0.0125680197865473,0.0215569719607113,5827.688735018572,1619.311264981411,0.8210606743254556,0.0632370625781977,0.0323795042150479,0.0734390064330483,0.0052011126676627,0.002034674493909,0.0026479652866783
90340,23.0,3820.0,14982.999999999998,0.6812182850441841,0.0715451031721103,0.102513147242468,0.098858657772181,0.022006344298529,0.0125477712001899,0.0113106912703373,14982.999999999998,0.0,0.6812182850441841,0.0715451031721103,0.102513147242468,0.098858657772181,0.022006344298529,0.0125477712001899,0.0113106912703373
355334,15.0,3540.0,4696.0,0.7582393443295936,0.0915084887970009,0.0331977370509781,0.0731397695373093,0.0112103684575765,0.0116618818296099,0.0210424099979312,4696.0,0.0,0.7582393443295936,0.0915084887970009,0.0331977370509781,0.0731397695373093,0.0112103684575765,0.0116618818296099,0.0210424099979312
333294,27.0,4287.0,23858.0,0.618893720125044,0.0796718448254475,0.0961763117817755,0.1335057047812515,0.0293972726936158,0.025438185332852,0.0169169604600135,23858.0,0.0,0.618893720125044,0.0796718448254475,0.0961763117817755,0.1335057047812515,0.0293972726936158,0.025438185332852,0.0169169604600135
271982,38.0,4091.0,10588.0,0.6491570695139322,0.184812620855693,0.0428490984341105,0.0654419453814176,0.019834857303897,0.0224806153603837,0.0154237931505659,10588.0,0.0,0.6491570695139322,0.184812620855693,0.0428490984341105,0.0654419453814176,0.019834857303897,0.0224806153603837,0.0154237931505659
109798,-17.0,3984.0,19917.0,0.6751674772640992,0.1037636838918613,0.1452243852279733,0.041509582292201,0.0049789703066561,0.0185732779225639,0.010782623094645,17885.38027671776,2031.6197232822303,0.7389964663707157,0.1052634527602012,0.1202224186165976,0.025165163910344,0.0025265830539683,0.0053671352339357,0.0024587800542371
41176,-15.0,4285.0,10430.0,0.6926798387034537,0.0964268955449427,0.0600667808239025,0.1156590911122757,0.0106113670840224,0.0070331229390696,0.0175229037923333,9184.942090832024,1245.0579091679635,0.771091756501359,0.0987561354873271,0.0496080919417698,0.0692813469851789,0.0053115296376286,0.0020025908560997,0.0039485485906367
570657,23.0,4145.0,16514.0,0.733712501170718,0.0203067692148768,0.1278255181908307,0.0623943353148979,0.033320593676067,0.012182423817815,0.0102578586147944,16514.0,0.0,0.733712501170718,0.0203067692148768,0.1278255181908307,0.0623943353148979,0.033320593676067,0.012182423817815,0.0102578586147944
232215,14.0,3791.0,19931.0,0.565768499289216,0.1472987243931951,0.1461284846915464,0.0896456251276269,0.0319479320077174,0.0105230542350844,0.0086876802556137,19931.0,0.0,0.565768499289216,0.1472987243931951,0.1461284846915464,0.0896456251276269,0.0319479320077174,0.0105230542350844,0.0086876802556137
281360,-3.0,4603.0,4063.0,0.6991041997455136,0.0632380147558646,0.0575054815891676,0.1323102724147173,0.0320493555055475,0.006809848230227,0.0089828277589619,3730.0523559205753,332.94764407942336,0.7519624558087755,0.0649773434863691,0.0527146563255393,0.1013651739000105,0.022094911986698,0.0032451154308498,0.0036403430617576
363565,30.0,3914.0,3055.0,0.696259988854579,0.0911433191984034,0.1137980397204951,0.0606041788904125,0.0074915045085954,0.0088690692899643,0.0218338995375499,3055.0,0.0,0.696259988854579,0.0911433191984034,0.1137980397204951,0.0606041788904125,0.0074915045085954,0.0088690692899643,0.0218338995375499
313848,46.0,3630.0,16639.0,0.5659890876628761,0.1393809557404692,0.1062370580487963,0.1317657800305042,0.0242183841133983,0.0118114933862817,0.0205972410176739,16639.0,0.0,0.5659890876628761,0.1393809557404692,0.1062370580487963,0.1317657800305042,0.0242183841133983,0.0118114933862817,0.0205972410176739
561614,21.0,3601.0,7193.0,0.753118260382404,0.0320917469197633,0.1134276287458982,0.0590972047102203,0.0228473328332003,0.0053064269415578,0.0141113994669557,7193.0,0.0,0.753118260382404,0.0320917469197633,0.1134276287458982,0.0590972047102203,0.0228473328332003,0.0053064269415578,0.0141113994669557
119350,-17.0,4448.0,12249.0,0.6821074207001814,0.0612172624212028,0.0558479703505099,0.1426608944856432,0.0201267961777611,0.018602963674611,0.0194366921900904,9928.52344013028,2320.47655986969,0.8133738351985833,0.0634311711018507,0.0413929449124332,0.0677398954521064,0.0075853084547899,0.0035934209755371,0.0028834239046993
403903,-15.0,4041.0,4925.0,0.5961158682492886,0.1203801478604522,0.11921138169458,0.1159728646084391,0.020607440887814,0.0182675550252306,0.0094447416741954,3873.051234283212,1051.9487657167851,0.7274993808612684,0.1247070074449173,0.0849152224375242,0.0512484041248218,0.0071648563344358,0.0031960940359818,0.0012690347610505
264140,-14.0,4550.0,7324.0,0.6123250901192256,0.1274302204947563,0.138919152137675,0.0675995531694059,0.0219516867009498,0.009211657732141,0.0225626396458462,5989.287181336937,1334.712818663037,0.7199343910935778,0.1297385800105522,0.1027171922754871,0.0331357961298727,0.0087016982157987,0.0019750577655187,0.0037972845091925
139189,23.0,4839.0,1556.0,0.6706370793553269,0.1346662614310185,0.056475158942692,0.0907925020027385,0.0245377484291065,0.0169068928031235,0.0059843570359938,1556.0,0.0,0.6706370793553269,0.1346662614310185,0.056475158942692,0.0907925020027385,0.0245377484291065,0.0169068928031235,0.0059843570359938
511092,-14.0,3859.0,18227.0,0.6441851867525219,0.0597511890937965,0.1659631049008661,0.0809035562234558,0.0173592455666944,0.0174574202138649,0.0143802972488002,15107.563536216489,3119.436463783502,0.7556652997668604,0.0621551159995964,0.1279340192265066,0.0411187353990255,0.007078233608155,0.0036976762228171,0.0023509197770389
166913,36.0,3823.0,10237.0,0.6050452463896117,0.0500298028480661,0.1044581495197976,0.1629835527085642,0.0413032603416375,0.0141615883880564,0.0220183998042663,10237.0,0.0,0.6050452463896117,0.0500298028480661,0.1044581495197976,0.1629835527085642,0.0413032603416375,0.0141615883880564,0.0220183998042663
535712,3.0,4052.0,3738.0,0.6893475188963605,0.1045089695680609,0.0340297288383436,0.1339640659109718,0.0135884547784079,0.0118111214291282,0.0127501405787269,3632.9013053327153,105.09869466728487,0.7069463177015745,0.1058547982843201,0.0333421057010959,0.1237791174860181,0.0120922132487609,0.0089979330579228,0.008987514520307
206476,21.0,3808.0,12613.0,0.7365862757804057,0.0711195251038979,0.0772277449477219,0.0738428070822953,0.0081506635922022,0.0095194634497335,0.0235535200437432,12613.0,0.0,0.7365862757804057,0.0711195251038979,0.0772277449477219,0.0738428070822953,0.0081506635922022,0.0095194634497335,0.0235535200437432
455291,42.0,4780.0,23837.0,0.5820190891743466,0.0396430013602215,0.1705551872581127,0.1381377279007017,0.0405828079930946,0.0119365613423569,0.0171256249711656,23837.0,0.0,0.5820190891743466,0.0396430013602215,0.1705551872581127,0.1381377279007017,0.0405828079930946,0.0119365613423569,0.0171256249711656
20345,-3.0,3656.0,17443.0,0.6879988257607319,0.0735471669956302,0.1472084869714164,0.0468921582013541,0.0263788113433084,0.0081125608136963,0.0098619899138625,16995.662453184355,447.3375468156413,0.7039824080088865,0.074309692705543,0.1434575440612706,0.0427713460682353,0.0230264827406712,0.0059080249318214,0.0065445014835718
570434,0.0,3989.0,14456.0,0.6493426466764686,0.1225070432353542,0.1312503107092653,0.0500184962901737,0.0162501282272682,0.0167018878869528,0.0139294869745171,13922.50616225654,533.4938377434618,0.6710018158372077,0.1242924451475084,0.1267923122805927,0.0443874241904138,0.0136603063991363,0.0113422151461281,0.0085234809990125
249292,0.0,3912.0,21486.0,0.6835751471047642,0.1120380453217522,0.0866540374270582,0.0760032815727844,0.0285839685197319,0.0044254708179886,0.0087200492359204,21300.151000521404,185.8489994785984,0.6888159074898254,0.1124326718176216,0.0859701853802764,0.0738329160233705,0.0273770809524781,0.0039835109997726,0.0075877273366552
295692,45.0,4600.0,21094.0,0.5759724794252745,0.1353553585116976,0.1390609496781028,0.088176278772745,0.030479848459152,0.0174500604031597,0.0135050247498682,21094.0,0.0,0.5759724794252745,0.1353553585116976,0.1390609496781028,0.088176278772745,0.030479848459152,0.0174500604031597,0.0135050247498682
91787,22.0,4629.0,2930.0,0.6809957801603558,0.0215697579000012,0.106540392510902,0.1285623121191102,0.0282602194502008,0.0168065448320242,0.0172649930274061,2930.0,0.0,0.6809957801603558,0.0215697579000012,0.106540392510902,0.1285623121191102,0.0282602194502008,0.0168065448320242,0.0172649930274061
214489,8.0,4352.0,19043.0,0.6527067957425305,0.0313884809028686,0.0926776728882018,0.1847873861684906,0.0083415531371494,0.0149479157857471,0.0151501953750116,17355.930590364387,1687.0694096356065,0.7075588544318542,0.0326913044348974,0.0876919326580454,0.150476869418763,0.0062292709651381,0.0081450023220378,0.0072067657692639
335262,24.0,4391.0,22855.0,0.7116018794554205,0.1370681879895415,0.056744048620302,0.0523122305508818,0.0089519433145751,0.0175808520310493,0.0157408580382294,22855.0,0.0,0.7116018794554205,0.1370681879895415,0.056744048620302,0.0523122305508818,0.0089519433145751,0.0175808520310493,0.0157408580382294
54501,12.0,4510.0,24454.0,0.7548072089638023,0.0826368998081803,0.0288315617531986,0.0739897844217057,0.0311766750282018,0.0064064337936215,0.0221514362312895,24454.0,0.0,0.7548072089638023,0.0826368998081803,0.0288315617531986,0.0739897844217057,0.0311766750282018,0.0064064337936215,0.0221514362312895
500298,17.0,3951.0,1932.0,0.66383317907935,0.1252463710415026,0.0567932313857955,0.081784220909703,0.0298595508032519,0.0233083879076605,0.019175058872736,1932.0,0.0,0.66383317907935,0.1252463710415026,0.0567932313857955,0.081784220909703,0.0298595508032519,0.0233083879076605,0.019175058872736
218045,43.0,3622.0,11798.0,0.714083616414535,0.0695246727055402,0.0677518925500619,0.1086554470161639,0.0072995657504003,0.0163640783132575,0.016320727250041,11798.0,0.0,0.714083616414535,0.0695246727055402,0.0677518925500619,0.1086554470161639,0.0072995657504003,0.0163640783132575,0.016320727250041
580682,-1.0,3587.0,5802.0,0.7592042236778325,0.030585811232367,0.059119030834933,0.0820209961741447,0.0370947123016987,0.016804423326847,0.0151708024521768,5600.138906068956,201.8610939310421,0.7839921682116778,0.0311368985815889,0.0577286265731402,0.0741293320415899,0.0318501925833388,0.0116834100705048,0.0094793719381592
382382,25.0,3788.0,7439.000000000001,0.7078446486405504,0.1101656157632776,0.0865118650402232,0.0591596146510344,0.0077417393774249,0.010947918801772,0.017628597725717,7439.000000000001,0.0,0.7078446486405504,0.1101656157632776,0.0865118650402232,0.0591596146510344,0.0077417393774249,0.010947918801772,0.017628597725717
162012,38.0,4042.0,10440.0,0.6690995770311283,0.0596967943721249,0.1388955085340816,0.0865253577453106,0.0163782592666264,0.0243903073878447,0.0050141956628831,10440.0,0.0,0.6690995770311283,0.0596967943721249,0.1388955085340816,0.0865253577453106,0.0163782592666264,0.0243903073878447,0.0050141956628831
213352,11.0,4140.0,7998.0,0.6835252322324559,0.0401740123721423,0.1442749691501676,0.0967461832350635,0.0056246636108598,0.0169491476968311,0.0127057917024794,7998.0,0.0,0.6835252322324559,0.0401740123721423,0.1442749691501676,0.0967461832350635,0.0056246636108598,0.0169491476968311,0.0127057917024794
482475,-5.0,4411.0,10003.0,0.6251178771610653,0.1553896205035552,0.050421817295372,0.1037447076278651,0.0270734248549243,0.0205464936892885,0.0177060588679291,8805.62977688593,1197.370223114065,0.6963814215088006,0.1611419561140737,0.0439521596046805,0.0699325991736583,0.0157963948390426,0.0074898896638944,0.0053055790958495
558433,18.0,4697.0,21507.0,0.7014356314789041,0.0200651345062621,0.1158776745978726,0.1236137628478759,0.0178699053494872,0.0152148518484334,0.0059230393711645,21507.000000000004,0.0,0.7014356314789041,0.0200651345062621,0.1158776745978726,0.1236137628478759,0.0178699053494872,0.0152148518484334,0.0059230393711645
356465,21.0,3822.0,8643.0,0.7175426613029126,0.0543556884121125,0.0978710621164563,0.0738821407052076,0.0267144307661997,0.0195006064774834,0.0101334102196277,8643.0,0.0,0.7175426613029126,0.0543556884121125,0.0978710621164563,0.0738821407052076,0.0267144307661997,0.0195006064774834,0.0101334102196277
580264,-4.0,4749.0,22822.0,0.6344888278103294,0.1557487614207717,0.0732198189180382,0.0830685087426672,0.0237285711339532,0.0148174695084287,0.0149280424658113,20800.371865494217,2021.6281345057512,0.6852638152328195,0.1593324229074738,0.0658224171246281,0.0614720121178209,0.0156910976899398,0.0066968644422672,0.0057213704850502
210687,-2.0,4221.0,19810.0,0.6221422130457975,0.1450122831201974,0.1017621527476525,0.09702758095223,0.0162897341236363,0.0097358440439811,0.0080301919665051,18497.894740178035,1312.1052598219724,0.6593692205952644,0.1480256604042197,0.0945153664117325,0.0774404994799831,0.0118785253462845,0.0051204052759887,0.0036503224865267
120677,28.0,4049.0,15160.0,0.5555980097249704,0.1054909336534677,0.1558048632890705,0.1504980868344733,0.011660675201912,0.0096331743815103,0.0113142569145953,15160.0,0.0,0.5555980097249704,0.1054909336534677,0.1558048632890705,0.1504980868344733,0.011660675201912,0.0096331743815103,0.0113142569145953
117798,46.0,4130.0,19844.0,0.7010229880920433,0.034261455244903,0.0814529241348829,0.1408737765314807,0.0078648180143029,0.0239719865995902,0.0105520513827966,19844.0,0.0,0.7010229880920433,0.034261455244903,0.0814529241348829,0.1408737765314807,0.0078648180143029,0.0239719865995902,0.0105520513827966
317794,32.0,3701.0,10161.0,0.6431483703300367,0.097349353337387,0.062531280575123,0.1352946291094067,0.0299469603682634,0.0199959021205863,0.0117335041591968,10161.0,0.0,0.6431483703300367,0.097349353337387,0.062531280575123,0.1352946291094067,0.0299469603682634,0.0199959021205863,0.0117335041591968
560674,-16.0,3710.0,24279.0,0.6249311664278637,0.1322877182908424,0.0876882323931778,0.113814507320169,0.0305022246268391,0.0045551227173759,0.0062210282237319,20399.99361682971,3879.0063831702896,0.7243331387512719,0.1365132371068296,0.0673089443752879,0.0575345061929576,0.0123592352051445,0.0009513054427675,0.0009996329257405
567291,26.0,4813.0,2295.0,0.6251701581180601,0.1494763880029099,0.0485366255600155,0.1269118817365235,0.0217064188214316,0.0106066324066881,0.0175918953543711,2295.0,0.0,0.6251701581180601,0.1494763880029099,0.0485366255600155,0.1269118817365235,0.0217064188214316,0.0106066324066881,0.0175918953543711
551592,-6.0,4053.0,17228.0,0.678454056127887,0.1089760149596722,0.0563623808800848,0.1035793091369168,0.01671291984649,0.0222603245814267,0.0136549944675223,15742.089142426545,1485.9108575734551,0.7339074965382245,0.1124547333100673,0.0513018365499185,0.0768737249461846,0.0109866258389429,0.0095879198870319,0.00488766292963
284495,47.0,3809.0,24735.0,0.7140239799412267,0.0687135306710872,0.0420965797575925,0.1184102373790646,0.025489723943467,0.0111802303176486,0.0200857179899132,24735.0,0.0,0.7140239799412267,0.0687135306710872,0.0420965797575925,0.1184102373790646,0.025489723943467,0.0111802303176486,0.0200857179899132
440922,-8.0,4341.0,20319.0,0.5810294690888163,0.0659354796777792,0.143859068881451,0.1635287525123108,0.0291430622650253,0.0100916073891963,0.0064125601854208,15324.381420678965,4994.618579321026,0.7335822855083709,0.0700564387711045,0.1059182257202122,0.0765585425308839,0.0109131492441727,0.001983483852788,0.0009878743724676
101037,3.0,3645.0,6924.0,0.7487593219106603,0.0612519283481816,0.052808143503641,0.0812159373798934,0.0387827171191416,0.0079770577880507,0.0092048939504311,6924.0,0.0,0.7487593219106603,0.0612519283481816,0.052808143503641,0.0812159373798934,0.0387827171191416,0.0079770577880507,0.0092048939504311
117877,19.0,4329.0,9352.0,0.7076746265635498,0.0298853514438076,0.0388990287736689,0.1625020856508226,0.0212441657789889,0.0305015479406717,0.0092931938484901,9351.999999999998,0.0,0.7076746265635498,0.0298853514438076,0.0388990287736689,0.1625020856508226,0.0212441657789889,0.0305015479406717,0.0092931938484901
408609,15.0,4703.0,15444.0,0.6586781487881883,0.0478558409462201,0.1417868266114958,0.1183914428362323,0.0193257859694862,0.0070293127020715,0.0069326421463055,15444.0,0.0,0.6586781487881883,0.0478558409462201,0.1417868266114958,0.1183914428362323,0.0193257859694862,0.0070293127020715,0.0069326421463055
62550,35.0,3715.0,17030.0,0.7452475792476033,0.1125874711591222,0.041894693151558,0.0673997642807247,0.0096139720187884,0.0149982783921997,0.0082582417500035,17030.0,0.0,0.7452475792476033,0.1125874711591222,0.041894693151558,0.0673997642807247,0.0096139720187884,0.0149982783921997,0.0082582417500035
475240,19.0,3586.0,6686.0,0.6691703552358436,0.0559242708717831,0.1441255544506537,0.0744567523849013,0.0309987059171063,0.0141766335116933,0.0111477276280183,6686.0,0.0,0.6691703552358436,0.0559242708717831,0.1441255544506537,0.0744567523849013,0.0309987059171063,0.0141766335116933,0.0111477276280183
407981,-22.0,3936.0,14890.0,0.6870233117183128,0.0632268366214637,0.0869603598449095,0.1267120162529867,0.0100314968992869,0.0158604325739458,0.0101855460890942,12240.614155280824,2649.385844719161,0.8105469331030176,0.0647228760707283,0.0620540869760891,0.0554195766068464,0.0034051187964221,0.0025985892889676,0.0012528191579286
465854,-25.0,4878.0,16148.999999999998,0.6264679478784563,0.1463646845607937,0.1061811945945041,0.0582722865397625,0.0402889970046642,0.0097880561993943,0.0126368332224247,12451.60834055763,3697.391659442368,0.7611392381192023,0.1407074423262231,0.0638717339766841,0.0206241001145437,0.011004982705343,0.0013359063702839,0.0013165963877198
403641,-23.0,3643.0,4775.0,0.682549772580708,0.0306792173367149,0.1314929053827957,0.1162462795176891,0.017675565225803,0.006000192041547,0.0153560679147421,3829.89603756281,945.1039624371888,0.8239449737045147,0.0316103683371614,0.0902214216175225,0.0464436184533147,0.0053599293272444,0.0008370085295588,0.0015826800306834
221030,6.0,4686.0,10373.0,0.6108921130734953,0.1377154055968415,0.0803411951329866,0.150556057137385,0.0050406341825158,0.0069282517778566,0.0085263430989187,9867.294084170751,505.7059158292466,0.6370298411904228,0.1400670569936301,0.0770811123388189,0.1317515731005718,0.0041771365574666,0.0046671825115143,0.0052260973075754
427137,-2.0,4154.0,8521.0,0.716434208873061,0.1020826225373921,0.0337173717879612,0.0985953843456674,0.0171252482001699,0.0168616176748437,0.0151835465809045,8181.120090681473,339.87990931852863,0.7426163938133192,0.1038095421586487,0.0325407900069086,0.0868015464712416,0.014214214534071,0.0110972912103948,0.0089202218054159
303596,21.0,4354.0,12045.0,0.6809929325138409,0.1478090102580278,0.0693196923375269,0.0522920809410632,0.0179712902695378,0.0105035031322996,0.0211114905477037,12045.000000000002,0.0,0.6809929325138409,0.1478090102580278,0.0693196923375269,0.0522920809410632,0.0179712902695378,0.0105035031322996,0.0211114905477037
254101,-11.0,3976.0,13775.0,0.5974020823245862,0.0580885626596523,0.133883647474112,0.1515799921883101,0.0270626866425018,0.0234884828984433,0.0084945458123941,10420.614412683415,3354.3855873165803,0.7566547688024582,0.0621739356558022,0.0978791489093347,0.0683558131842402,0.0095978837635407,0.0041764139348221,0.0011620357498015
200387,19.0,4817.0,23748.0,0.5678160472670886,0.1275939896069786,0.1535675490149944,0.0829828727551897,0.0222231141507939,0.0240454458453879,0.0217709813595667,22946.71938686249,801.2806131375121,0.5846393823637199,0.1295426203358134,0.1511637010362744,0.0778742831490096,0.020271666973682,0.0196287722244267,0.0168795739170738
186523,20.0,4244.0,11381.0,0.6625583180508253,0.1419737494538147,0.0848697094430589,0.062895846509622,0.0047838540066116,0.0225102694418378,0.0204082530942297,11381.0,0.0,0.6625583180508253,0.1419737494538147,0.0848697094430589,0.062895846509622,0.0047838540066116,0.0225102694418378,0.0204082530942297
