,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C"
400800,-23.0,2392.0,14228.0,0.6152343604030093,0.1438250783671213,0.1072371683949542,0.087704702037173,0.0111211555421328,0.0177094124597811,0.0171681227958282,470.601491809938,-23.0,4218.0,14901.999999999998,0.0928851611120815,0.0564992611960704,0.1524904777278255,0.4140422138077222,0.2577923918220711,0.0062236380747809,0.0200668562594479,-24.52967197981249,79.53918959313029
494431,-39.0,2762.0,20800.0,0.7625167248288094,0.0431700635935224,0.0521642499556572,0.0812960118160886,0.0299237919369349,0.0153969349951708,0.0155322228738163,591.9557615555236,-50.0,4680.0,5150.0,0.2190698462279862,0.0458991591882363,0.164786960621067,0.2626656260113003,0.2400165263017236,0.0563184986173562,0.0112433830323299,-44.59152858442829,54.60552062142875
167987,-45.0,2533.0,20124.0,0.5996492514791496,0.0740167485180241,0.1035513077123271,0.1498265569302098,0.0325948202300544,0.0206953420948941,0.0196659730353407,1456.1013947952515,-37.0,4039.0,16059.0,0.0845251755253455,0.0680908244671567,0.1324424321149176,0.5525597411984093,0.0063107106681775,0.0521872491129508,0.1038838669130423,-49.13056183414892,53.2768315667991
714403,-2.0,2476.0,7027.0,0.6543003992363904,0.0607558479974885,0.1303441051415171,0.0666480505590905,0.035843167586412,0.0258795849735826,0.0262288445055188,1269.9556021040294,4.0,4350.0,23329.0,0.0726413098182691,0.0611183185963611,0.0443932020932154,0.3526616463153166,0.4076172722348732,0.0077707746384365,0.0537974763035277,-4.045656815686868,75.51313736620364
705719,-17.0,2075.0,12245.0,0.5692447153367786,0.1214875652177275,0.1445489619804001,0.1221802239793394,0.0104457526922534,0.0167243038224593,0.0153684769710415,384.3078368147741,2.0,4133.0,5738.0,0.1164959897991313,0.0522850787713475,0.1582510182801417,0.4308543631062226,0.1464554351827501,0.0551990483651964,0.0404590664952103,-17.591521714064186,65.89827879987729
456081,-3.0,2607.0,16104.000000000002,0.6455370431067051,0.0243976903739538,0.1177827525717364,0.1591555180362172,0.0244750317264712,0.0204850520442215,0.0081669121406944,420.6336067668477,-14.0,3738.0,13450.0,0.3449413875360375,0.2095867200184948,0.1462727934427904,0.0614352715715603,0.1435421578280591,0.0082596639173458,0.0859620056857116,-11.380114639615044,40.888708180361846
423832,0.0,2225.0,13417.0,0.711307522517313,0.0395267446724958,0.1207295541278141,0.0677654117240911,0.0260979445799291,0.0135471433566873,0.0210256790216693,218.9210563803275,-22.0,3954.0,4927.0,0.1325340012514689,0.0390880400954506,0.1345386320300226,0.1142890815329398,0.4886979377001351,0.0085673693587008,0.0822849380312821,-2.8398571363674137,40.36267227721254
541604,-7.0,2249.0,23719.0,0.6930473168690736,0.0311110675067066,0.1094403207299578,0.0935519512135655,0.0397792311308381,0.0222714039678687,0.0107987085819893,418.01853631333216,-46.0,4459.0,6880.0,0.048256076367531,0.0530829338504008,0.0351351446085245,0.3696530037209219,0.4097595218905615,0.0128811387128455,0.0712321808492143,-8.981473259507368,36.04961641324235
734601,-35.0,2090.0,1928.0,0.726769262095434,0.026979394939682,0.1646408185152743,0.0444639528597814,0.0133899373482401,0.0140019601838809,0.009754674057707,711.3656862379374,-45.0,4132.0,14051.0,0.2362673731433922,0.1368072843676396,0.0860415056040399,0.0962643452119927,0.3549711786014283,0.0218658605463053,0.0677824525252019,-51.06758615624736,29.674883115078387
227538,-42.0,2524.0,12878.0,0.5533773006451899,0.1244283093546275,0.1506507014291596,0.1311623275728292,0.0153970324598821,0.0074050217434469,0.0175793067948645,1008.2967654891804,-28.0,3806.0,15473.999999999998,0.1189281263150969,0.1085994304083555,0.1775808887417659,0.1734640034963853,0.334646988384414,0.024523536654535,0.062257025999447,-46.04690072995979,38.19963759476815
162112,-18.0,2501.0,22339.0,0.7184004139893021,0.0817642504924409,0.0862842458125988,0.0631158214882415,0.0258350188536445,0.0164396682313249,0.008160581132447,135.42780196319904,-4.0,4547.0,1057.0,0.1545090417528009,0.1076406578787601,0.0733990505745171,0.4240848304618348,0.1234066721860472,0.0498248142102421,0.0671349329357977,-21.814935143142662,63.83572049187097
487123,-26.0,2765.0,14166.0,0.6686798213509809,0.1014020148873322,0.0681025974738637,0.1384727231199913,0.0072833637731233,0.0086840790903723,0.0073754003043358,354.7831704047874,-3.0,4653.0,7302.0,0.2560493953588472,0.1809497815460441,0.0624802174380482,0.2885026105029638,0.0257673843392743,0.0686989320282639,0.1175516787865584,-29.569497004818032,50.74615016040229
175832,-3.0,2416.0,6167.0,0.6393677701920856,0.1053792392034522,0.1601146311047353,0.0528886166740043,0.0093135027368629,0.0161307159417047,0.0168055241471552,587.8206404468261,-37.0,4430.0,11467.0,0.1473431949207503,0.0265888049591011,0.1464387958036954,0.2551593941067609,0.2575547086982623,0.0651248539598973,0.1017902475515323,-14.04953676438987,36.48597844489433
41956,-25.0,2520.0,23140.0,0.6811711296164833,0.0517936797561453,0.1326156679104073,0.089640655828528,0.004155021728054,0.0184433810916862,0.0221804640686954,624.5538317926469,-2.0,3940.0,9660.0,0.0942487426909722,0.1036526580321576,0.0331090290831283,0.4283843006098802,0.2106342072761494,0.0451563809744872,0.0848146813332248,-28.69230117794214,57.0151925385776
321633,-2.0,2344.0,22999.0,0.6268102644388404,0.0415429549964697,0.1491132034891339,0.1160437769414931,0.0273188993971386,0.016284707638756,0.0228861930981684,523.6939798736832,-17.0,4659.0,9119.0,0.1726457155500398,0.0441487577214601,0.215181668617903,0.3365002627156627,0.1749051170113154,0.014716298681546,0.0419021797020728,-5.64495845809347,49.78614560496226
368489,-26.0,2685.0,7492.999999999999,0.6942521206619866,0.1433393094486643,0.0331388205562332,0.0965874097038786,0.0142931087915172,0.009816141356365,0.0085730894813547,1175.8277048208504,-9.0,3547.0,23946.0,0.1346236616158189,0.102634434317481,0.1348705991050874,0.2040161646551699,0.3233419780007445,0.0565619051738875,0.0439512571318103,-26.00467947472029,60.372634444288735
439639,-26.0,2051.0,12040.0,0.6149853200450778,0.0460763477745004,0.1439823251092006,0.1514720590083214,0.0292168001248557,0.0060716637924872,0.0081954841455569,1485.2059661092171,-40.0,3780.0,19927.0,0.1597804243115109,0.018639257283428,0.1679931753296201,0.07999499162688,0.5065358544285837,0.0439692143579846,0.0230870826619925,-29.85326473003491,58.60964705972236
23593,-34.0,2436.0,8839.0,0.7446514629454931,0.0264598196498302,0.070999279386013,0.1086958059768587,0.0084031734346482,0.0164857860192334,0.0243046725879231,269.726170898972,-31.0,4389.0,2661.0,0.1197944316438943,0.0710070604476771,0.064389970997661,0.2707038048241499,0.4190447541490908,0.0325620899625971,0.0224978879749296,-37.15881025510561,62.99307487529359
510941,-37.0,2003.0,3587.0,0.5968995258763456,0.1356386256243454,0.038283729911628,0.1455274153452294,0.040967256634906,0.0193352447003509,0.0233482019071946,748.8328160739829,-21.0,4374.0,13731.0,0.1795453450356618,0.0514236791435743,0.07386317179027,0.2019371334533083,0.478137818217792,0.0089296103919729,0.0061632419674206,-36.3694910601696,55.95257945544245
710084,-3.0,2598.0,18545.0,0.664473514199377,0.1247310281216066,0.0607716904188134,0.0847382329713256,0.0226782645573748,0.0207770445435496,0.0218302251879529,119.20921649013286,-21.0,3581.0,1038.0,0.1688434391354842,0.0424249696162219,0.0953863760443715,0.232063590766807,0.3658388210973524,0.0213310780784417,0.0741117252613212,-7.501558772179521,77.41754694076468
320438,-26.0,2518.0,14160.0,0.8107905116088217,0.0239494125272696,0.0495699143563166,0.0580454773099356,0.0070233166147519,0.0261469513095696,0.0244744162733346,1291.2859858269394,-47.0,3849.0,19155.0,0.1540685753801651,0.0197025491656208,0.0839315404973978,0.506170373991406,0.2056064477867143,0.0149157284277979,0.0156047847508979,-32.6702025327742,47.93841672579896
422592,0.0,2702.0,12278.0,0.5794471889929447,0.1136699419662583,0.1036323233720592,0.1392157471953475,0.0359594882716683,0.0051738064435277,0.0229015037581941,203.53502661494628,0.0,4699.0,5321.0,0.2161959844038243,0.0581008470116475,0.1123556973360094,0.5500462015185434,0.0044005294457367,0.0308739888518114,0.028026751432427,-6.193252542874348,43.40243638390581
295917,-10.0,2451.0,10378.0,0.5860262675388902,0.0808830003486552,0.1428777098309518,0.123894872854929,0.0342097974206954,0.0201955590636054,0.0119127929422727,470.96751045599103,-9.0,4893.0,7074.0,0.0832983965896161,0.0822811465053371,0.0906877708028537,0.3561280627385071,0.2871462893166807,0.0234645194974298,0.0769938145495753,-13.56791494710285,63.90703165188973
330868,2.0,2484.0,15008.0,0.6761503296589578,0.1263877539665543,0.0739621629695451,0.0529396152111208,0.0340575269619175,0.0169121268797415,0.0195904843521627,760.9804966356589,-45.0,4287.0,11867.0,0.14743200727948,0.0845343480495757,0.1650172633714786,0.1927182728193579,0.3363615603477334,0.0386012411296382,0.0353353070027359,-6.179004852420405,47.34453612433572
683164,-40.0,2108.0,11726.0,0.6077997893512861,0.1374776622993854,0.0846085398190288,0.1249788235730129,0.0159475485524246,0.0198383409023711,0.0093492955024909,1460.545490142893,-24.0,4235.0,20222.0,0.0763411728740174,0.0603814505560105,0.0277871700465137,0.4618589488189096,0.3364046189770437,0.0168951405859207,0.0203314981415839,-40.85951341009786,64.57871504957109
344979,-45.0,2115.0,4058.0,0.6959802271947818,0.0278882109707132,0.1175494392636805,0.1242693498864142,0.0113274309838407,0.014923866606369,0.0080614750942005,221.05492497345048,-2.0,3797.0,5909.0,0.0632459424009775,0.1329579623246517,0.144873102659377,0.356552714574987,0.125868487402518,0.0728448153284391,0.1036569753090494,-43.530459423555385,35.8330770651084
512025,-15.0,2132.0,14812.0,0.680072943136449,0.109450341802835,0.0936630510219653,0.0588301120356496,0.030747005835825,0.0103273666147126,0.0169091795525632,577.5869750785507,-29.0,3896.0,14546.0,0.2316683963108192,0.1700117761220362,0.0710491492916158,0.0600661385087571,0.3062997659493801,0.0944973984180688,0.0664073753993225,-20.233007951447405,28.314754473425808
515786,-7.0,2603.0,2351.0,0.5967712857733519,0.1371071429288761,0.0941098194471373,0.1270328308565793,0.0150607723363793,0.0086143079285433,0.0213038407291326,1892.606760684104,-46.0,4706.0,24059.0,0.1150830545785006,0.0128886796493611,0.0945175254639791,0.3320144444261051,0.3778655721597945,0.0413952994893084,0.026235424232951,-32.154223776949266,71.55834186182693
690896,-28.0,2079.0,8786.0,0.626442610430182,0.083410774380947,0.1545098904588279,0.0675362131740276,0.0324217289250793,0.0246542699090244,0.0110245127219117,1319.619656912218,-17.0,4377.0,20169.0,0.0790709971319877,0.0377063618380663,0.1115286105019725,0.3544199202190153,0.216783577344885,0.0801755378401896,0.1203149951238833,-28.72804312168597,68.0359089730839
539870,-12.0,2264.0,12837.0,0.5966152711916479,0.1279773148293091,0.1146780198688342,0.1164049807493335,0.0082977395915757,0.0179491456745556,0.0180775280947437,508.4029629700661,2.0,4350.0,14918.000000000002,0.2085150316744879,0.0396494729263306,0.2059204265933213,0.214891232871543,0.1878743306329467,0.0512205944397973,0.0919289108615728,-13.344210306713876,47.654404224508994
234602,-47.0,2050.0,19815.0,0.671936452411746,0.0244495629485807,0.109597114017601,0.132705524820479,0.0353641747609519,0.0160141113623874,0.0099330596782534,882.0764980420381,-13.0,3935.0,11709.0,0.1393803189560763,0.0772670416109526,0.1314470274975206,0.1672476843289671,0.4101258198145162,0.0267440040368563,0.0477881037551105,-47.20343832180035,54.2204098729639
85259,-50.0,2603.0,13276.0,0.6277430711256757,0.0852209922735429,0.1132282413903687,0.1398718643072768,0.0063879605939688,0.0077122666900278,0.0198356036191389,863.6140953918145,-32.0,3697.0,20941.0,0.0940764266244399,0.0903176454377589,0.082606944811473,0.1847661438107772,0.4500683352612064,0.048277024628085,0.0498874794262591,-54.63786242528517,13.301039691235644
9936,-17.0,2549.0,7459.000000000001,0.6483576076634011,0.0649040945208553,0.1186045932635277,0.1209866995341682,0.0276279695174904,0.0066682073595889,0.0128508281409683,474.0207294706955,-1.0,3768.0,12497.0,0.1544167877080367,0.1327600538370608,0.0460817200216971,0.1994749602617362,0.4312738906584874,0.0276921398123887,0.0083004477005929,-19.3108566105104,48.03908923148555
29494,-5.0,2473.0,1761.0,0.6821634307195314,0.0509325806757317,0.1287653151921842,0.1044955544538856,0.0070935018042242,0.0099253110434533,0.0166243061109891,682.233456338326,-44.0,4674.0,16479.0,0.4072404081827074,0.0876752591049015,0.2020008682732434,0.1018899465647887,0.005995005863541,0.1179856346102885,0.0772128774005293,-49.58054936418964,35.198760661878964
509504,-23.0,2431.0,19886.0,0.7068351417366976,0.0712847344628025,0.0846057463637126,0.0832637189818449,0.0209999806617749,0.0205273425964986,0.0124833351966688,1072.5332574877425,-25.0,3613.0,24340.0,0.2024423782079702,0.176512767949085,0.1044045163841567,0.1121874716640205,0.2617448555225224,0.0074821112875761,0.1352258989846689,-27.12049320220015,35.46328935971576
589421,-15.0,2139.0,8301.0,0.5614785181897963,0.1020197673261419,0.1863886383552485,0.1131853558764577,0.0103498457329318,0.0163340581620299,0.0102438163573935,1638.3944077417902,-18.0,4835.0,23976.0,0.1464671664991653,0.0366891673721502,0.091734804574654,0.041903259498461,0.5065496927368645,0.069207624403043,0.1074482849156618,-22.406830256382364,76.88241279076902
588035,-19.0,2788.0,6511.0,0.6632584163590556,0.0990509051548635,0.0881727462063819,0.0961344613403009,0.0151960841965083,0.0191921074025412,0.0189952793403482,745.1347902472371,-39.0,4560.0,22955.0,0.1712372609719057,0.1545946169019969,0.086522125597301,0.0265797004983856,0.3621402354169398,0.0920560761556455,0.1068699844578252,-33.21055017491139,-2.7180541074327493
147671,-40.0,2119.0,6558.0,0.6643847255564547,0.1584511175929953,0.0543664671037992,0.0954267251262151,0.0056321543096847,0.0107684827322243,0.0109703275786265,353.00949162916646,-1.0,4133.0,9164.0,0.151122038821221,0.1584571801710628,0.2239629931951278,0.275839720209551,0.091770567824221,0.0311421765213012,0.0677053232575147,-34.27002872627415,42.44935758428875
94992,-41.0,2722.0,24283.0,0.6352489187935494,0.0908182740040332,0.163063403113918,0.0664026589373418,0.019553394865657,0.0130672790774962,0.0118460712080043,702.3074429482482,-47.0,4011.0,19224.0,0.1142592391524738,0.1400977333847706,0.2070054205773407,0.2179809426504795,0.1688592422910906,0.0537318434585545,0.09806557848529,-46.70843520747636,-11.240861135427563
188982,-15.0,2081.0,16702.0,0.7141498879802192,0.0782205845736645,0.0750785470052513,0.0596274331800898,0.0497260776229989,0.0143710014396785,0.0088264681980974,996.8091604436752,-7.0,4495.0,18791.0,0.1369462104060765,0.0707779064568515,0.0195020134717674,0.4361142638410011,0.2597413168878662,0.006534982319467,0.0703833066169699,-15.819946734135613,64.64217332536458
280483,3.0,2522.0,2951.0,0.6466888311935632,0.0733433136761148,0.0919001260312692,0.1284058046185509,0.0280816109839137,0.0175698348096821,0.0140104786869057,735.2202313703158,5.0,4690.0,17697.0,0.0920647738928914,0.1474858962961071,0.0226927920839772,0.4837025142799441,0.1177991965894866,0.0127547048816453,0.1235001219759479,-3.31029167407911,56.22357982681575
695952,-48.0,2425.0,23018.0,0.6246304221961502,0.121789076393702,0.0475467238497279,0.1614777092160854,0.0111693849244531,0.0256984184101843,0.007688265009697,1528.5701041977024,-25.0,3693.0,24721.0,0.107343404659061,0.0613424546664799,0.0610752208977939,0.4483128000763972,0.3167454019913557,0.0022839565623482,0.0028967611465637,-51.4175801824079,39.98060889633075
484130,-49.0,2163.0,15173.0,0.6420248798086466,0.043067484894079,0.1701946119743841,0.093090548664021,0.0377429666293418,0.0089396643205418,0.0049398437089853,568.9751094400394,-44.0,3756.0,8619.0,0.0995656646853225,0.0509678191444346,0.0851359168932596,0.1930533444642282,0.4566119787889661,0.0373189442003519,0.0773463318234369,-50.32399006589429,17.149014055547525
323062,-14.0,2405.0,20422.0,0.6240222673704946,0.0390043936066318,0.1343065827389727,0.1349745358300011,0.0402792766426724,0.0110978856526626,0.0163150581585646,1131.8252512719798,-41.0,4838.0,16353.999999999998,0.1208793620314171,0.0760164495167609,0.0381348827694493,0.3817096178930833,0.2788983682078794,0.0637371414083101,0.0406241781730996,-17.756315628880543,43.23419998943757
574044,-5.0,2188.0,11927.0,0.6375875329648154,0.0681020080945225,0.0953354881773393,0.157578852397225,0.0073018521339671,0.0116090246329999,0.0224852415991305,619.8144198781774,-30.0,4697.0,10486.0,0.1765433041652236,0.1116890274978846,0.0326528943764787,0.2194802400441235,0.4118482438624767,0.0328716195674414,0.014914670486371,-10.211778079497606,47.655967966387664
516405,-20.0,2119.0,20609.0,0.7575369066243608,0.0558599128369549,0.0846196584092002,0.0655265598961435,0.007100692848423,0.0184434839607993,0.010912785424118,647.0246915127689,-41.0,4841.0,8284.0,0.0699771267743172,0.054402527613764,0.0592558134760194,0.4636243788287308,0.283606307000891,0.0142601957642712,0.0548736505420059,-21.038746972678297,64.60049613782701
160680,-27.0,2014.0,14166.0,0.7200657334041168,0.1002557790665881,0.1033697464476132,0.0398125765788052,0.017950453184602,0.0119337933008763,0.0066119180173981,136.7708590325498,-16.0,4073.0,1662.0,0.0596100877611757,0.0753597287965606,0.1697953975186835,0.3557915942349493,0.242857184462693,0.0501996277728683,0.0463863794530692,-27.11488743411124,59.03933966292704
110727,-41.0,2003.0,12319.0,0.6816650998370716,0.0865718260092996,0.0535813366413041,0.1412563858209937,0.0194602064614807,0.0119208440326892,0.0055443011971608,691.6559754578004,-11.0,4644.0,14635.999999999998,0.0757374059212156,0.0244669147274236,0.0985938666837672,0.2008588772824563,0.5048233487865204,0.0298398005968375,0.0656797860017791,-40.865474547840535,43.64166249885335
207148,0.0,2553.0,24310.0,0.6029727499675073,0.0813424661402678,0.1691562532003668,0.0854528607363365,0.0364055876419369,0.0112882329997558,0.0133818493138285,431.1001209427325,-43.0,4209.0,12745.0,0.2487102217695059,0.0948584853139239,0.1880083025288733,0.2083417324663516,0.1010244110794921,0.0736848344396842,0.0853720124021686,-8.43128828788872,-3.213036786792145
515627,-45.0,2321.0,4567.0,0.5836523741497285,0.0971067763796214,0.1512410558258307,0.1278129661682564,0.0274064166320882,0.0067758930136533,0.0060045178308211,149.39931275191108,-7.0,4457.0,1106.0,0.1342706621935928,0.0262149944018072,0.128410029187856,0.1598330406141384,0.4409340098914314,0.0406196221048078,0.0697176416063659,-47.63913072557668,52.0601343413075
415463,-25.0,2566.0,13807.0,0.6817219955070905,0.1024675496164781,0.0517354125453911,0.1004462951004142,0.035412598642513,0.0166177427385641,0.0115984058495487,1375.1802908318768,-18.0,4687.0,22063.0,0.1894275779232573,0.0153967546631498,0.1459817681881593,0.2070536586445259,0.3753304842779791,0.0530261724628928,0.0137835838400355,-29.71051407500121,69.02589917160645
504349,-18.0,2493.0,16686.0,0.6925111800002072,0.0684259205804713,0.081068129181301,0.1230077285255636,0.0102880645292173,0.0158472081103714,0.0088517690728681,377.0454275451924,-6.0,3573.0,6171.0,0.1079286322209391,0.1127294887050641,0.0380823734307667,0.2666985048452663,0.3388866741117216,0.0298691770822141,0.1058051496040277,-21.33066581926667,57.64206847731879
111972,-42.0,2423.0,9495.0,0.5847514994828465,0.0589908424332171,0.170279992648967,0.1385846216209761,0.028473346091376,0.0105601074596185,0.0083595902629987,1544.8678915882256,-46.0,4073.0,20782.0,0.0836601733015517,0.0820815560409219,0.0500158597062419,0.3146382227533744,0.4115866550667197,0.0201681392862544,0.037849393844936,-45.32894922693248,49.81542915823263
719258,-7.0,2712.0,16865.0,0.6392807936568297,0.0613399716364547,0.127302594150339,0.1170602083794037,0.0280031265958575,0.0159647391013827,0.0110485664797327,1404.0809395295923,-17.0,4636.0,22947.0,0.1115723520756311,0.073796769458065,0.0381915465314769,0.3578284723735352,0.3169060108402121,0.0391240576654969,0.0625807910555825,-14.225392313863836,62.50394834869661
379284,-48.0,2086.0,16323.0,0.6508704064284428,0.0672918769695163,0.1417598752033246,0.0783789300480641,0.0349484992494796,0.012299693020062,0.0144507190811103,1391.0033135461858,-31.0,3505.0,24508.0,0.2156874407492372,0.1388563947530939,0.0842937007561945,0.2350002548638804,0.2362190721199721,0.0251695520958369,0.0647735846617847,-46.006331697688495,43.04219572659503
606673,-41.0,2221.0,23774.0,0.6345438823463585,0.0699995232706525,0.1389666229046448,0.1130798179098725,0.0229252443915851,0.0046106528574653,0.0158742563194212,1348.6548377130057,-8.0,4335.0,20740.0,0.1171646197546634,0.0751301454153973,0.079684351224178,0.3371003657976999,0.3308659981304265,0.0112455726401653,0.0488089470374694,-41.90806901567928,55.27464780474611
312909,-9.0,2637.0,11391.0,0.6482008512822469,0.0335376744404944,0.1526206817504526,0.1178055545517318,0.0298150125059939,0.0049869456383871,0.0130332798306931,270.3824978766694,-22.0,4564.0,3932.0,0.2034051649471399,0.0827034151443026,0.0748910088933899,0.0845623669814573,0.425470503025329,0.0330694900451681,0.095898050963213,-14.480357237975852,55.19100559789382
291325,-13.0,2636.0,12603.0,0.5743088287875693,0.0895318578072659,0.1094386677704177,0.1577584507643299,0.014579147702769,0.0277561177495319,0.0266269294181159,507.8188292084237,-29.0,4178.0,13178.0,0.148916536013621,0.1479321626149581,0.1448166667680448,0.2469716425526412,0.2062789897323331,0.0396991939409917,0.0653848083774098,-18.59466637049149,9.73590954239586
641786,-44.0,2522.0,18783.0,0.6018585452553692,0.1505696089309369,0.0614467915633066,0.1272934173724488,0.0284283057626623,0.0232287326632701,0.0071745984520059,716.2651739626338,-47.0,3599.0,5962.0,0.1901097953087127,0.0295869929679347,0.1445036264455599,0.417286133902031,0.1754692868901567,0.0112178235481523,0.0318263409374522,-48.45228360477364,45.48574630105162
124175,2.0,2319.0,6909.0,0.533203579635553,0.1204594085750873,0.1530088572606887,0.1362671023202021,0.0147944308950738,0.0200441655121492,0.0222224558012457,1242.772736845846,-46.0,4453.0,24851.0,0.0726570019384922,0.0241585571576317,0.1641408720751237,0.3469748504337371,0.2736549698618831,0.0366857751088324,0.0817279734242996,-6.448249073939451,29.07526376569132
627335,-4.0,2705.0,8030.0,0.6814639059360844,0.0222449015222167,0.1000511814380979,0.1483658634096049,0.0045669776406303,0.0192240229093526,0.0240831471440131,656.703614224358,-4.0,4216.0,16477.0,0.0650150102941201,0.0590523197803485,0.0752951880308255,0.4309027939596075,0.2958309072668493,0.0272687167841331,0.0466350638841157,-8.899356922992922,47.604079813951785
8910,-40.0,2353.0,3776.000000000001,0.6562883299330252,0.1037056094048433,0.1053826439402713,0.0821854903403068,0.0312249815750885,0.0142520639577761,0.0069608808486884,133.34016729754734,-5.0,4007.0,3620.0,0.2445848822408948,0.114523661034523,0.194674736673492,0.3444457761486898,0.0100451151052431,0.0699619524525171,0.0217638763446402,-37.70633291262792,37.86854113155027
239752,0.0,2237.0,11688.0,0.6323255081562553,0.1040375321934489,0.1216170359767913,0.1127597015693939,0.0054823632734447,0.0171466834774794,0.0066311753531863,961.6208992148776,-45.0,3978.0,16414.0,0.0731062373968788,0.0850916471437424,0.0656449631201792,0.2348791906021111,0.4586458118927071,0.0181956297970519,0.0644365200473294,-5.2167099006287,42.217305674283296
623645,-31.0,2379.0,24239.0,0.6659462115264336,0.1208537668787755,0.0589135020450292,0.107283591153159,0.0247210603762761,0.0069706438836651,0.0153112241366612,1221.315081639087,-18.0,4471.0,20601.0,0.1208353727262348,0.0483487622552671,0.0523676560388561,0.4615958467294567,0.2370860660708645,0.0640404187401626,0.0157258774391579,-34.19684479989493,50.75425929519832
718423,-15.0,2069.0,10287.0,0.6969072736080113,0.0730999880566685,0.1336810647660108,0.0529309928911845,0.0252383268345006,0.0123483444427769,0.0057940094008471,271.4932480676502,2.0,3526.0,6310.0,0.1549920240055158,0.1367001293791883,0.0528502279132965,0.0672526215080895,0.5032030898266027,0.0143849863614731,0.070616921005834,-14.708857557608384,63.28138162688134
171807,-2.0,2783.0,5699.0,0.7085438643276414,0.0936469597543098,0.0792707020039945,0.0826801510915725,0.0144844926951428,0.0097042777227697,0.0116695524045692,152.2789844858604,3.0,4735.0,5728.0,0.1967130883326945,0.1386959310807505,0.0730996882209567,0.4727584668221499,0.0382216096248428,0.0130370726284077,0.0674741432901975,-8.751082538315643,38.90060536768027
675548,-3.0,2665.0,17732.0,0.7591851678923407,0.0652632544450848,0.0597249060477938,0.0568752997831171,0.0274349896153378,0.0191702517266989,0.012346130489627,110.64227985270078,-7.0,4870.0,1980.0,0.0971977298278678,0.0822444686534891,0.0206387068650141,0.5916909075088661,0.0480623915135779,0.0775615079541962,0.0826042876769888,-7.693275941031118,68.03373471181038
395658,-18.0,2313.0,9580.0,0.6946173030647089,0.0561081744268284,0.1344674552750783,0.0761649121910615,0.0233865191839932,0.0086042422026,0.0066513936557291,777.8826453533094,-7.0,4132.0,20404.0,0.1801880775567213,0.0978627156286115,0.1688993945853221,0.3447959624226729,0.1266626289082728,0.0225246237053514,0.0590665971930479,-19.66723668670184,46.32366517611564
123808,0.0,2485.0,15634.000000000002,0.7028145150399866,0.0622955630783615,0.0756779535813451,0.1223458124057031,0.0042470460329684,0.0152628455769207,0.0173562642847141,773.2715322191264,-19.0,4290.0,19386.0,0.0573222235064609,0.0988436301775045,0.0357365900389079,0.2008461494048389,0.5563520301857608,0.0319155459057443,0.0189838307807827,-4.45596132059103,36.513820029913006
617368,3.0,2277.0,2092.0,0.645914136022113,0.0510785555011242,0.1403386039778884,0.120800632068529,0.0221955779745533,0.0150815222194748,0.0045909722363169,914.802884294308,-9.0,3981.0,17117.0,0.1253497306232338,0.0401809425244655,0.1667797054569607,0.1584976901066327,0.4137202062272564,0.0344653500203143,0.0610063750411362,-9.141476684155691,66.74144265557976
204560,-47.0,2692.0,14560.0,0.6877912052140935,0.0506659381187459,0.1297786338159931,0.0819974274684101,0.021023520808431,0.009439190056973,0.0193040845173534,365.2803311086748,0.0,3887.0,3769.0,0.0884141069924245,0.0314793053927789,0.0678001736100898,0.0892172345922911,0.5134376693778846,0.095219410164955,0.1144320998695757,-52.36015002124557,47.4234964807149
163043,-25.0,2434.0,9027.0,0.5250149751987577,0.161865323524805,0.1136206094758229,0.1438869961721004,0.0151997080247489,0.0163321621358546,0.0240802254679101,1400.42021514208,-40.0,3534.0,22078.0,0.1701569876773344,0.1072922968200416,0.0649229732186044,0.582100529656208,0.0291550211586073,0.0246916040595787,0.0216805874096252,-34.284441435454056,43.87385642239286
104829,-7.0,2369.0,24691.0,0.5879331943114335,0.1117532823292361,0.1476543234417207,0.0931680966651227,0.0282733622337752,0.0194847279057436,0.0117330131129679,482.5723067778503,-16.0,4639.0,15035.0,0.1918927252116544,0.1102357755711517,0.1390484757422478,0.2661526078776348,0.2603960976670234,0.011307367994601,0.0209669499356865,-11.5926726642017,17.627760871573173
644510,-9.0,2769.0,12088.0,0.663569882163357,0.0839411519523523,0.0809178175493135,0.0981245578335976,0.047146884459269,0.0182132961574585,0.0080864098846517,151.41118073122277,4.0,4382.0,2069.0,0.1843373372893685,0.0580004107770854,0.0601152144441548,0.4177138505910391,0.2632445455674375,0.0133498466337208,0.0032387946971934,-14.624956720798195,68.20662050299683
19651,-14.0,2646.0,8610.0,0.5580897522492304,0.0720578672609535,0.1914175575032086,0.1050366578997154,0.0428057462447746,0.0223864776540446,0.0082059411880723,564.8646096534742,-6.0,4582.0,8982.0,0.1027103450797486,0.0970356725257097,0.0423020533940652,0.4513747284217837,0.2469193485794885,0.0117955235566672,0.0478623284425367,-18.632561430765605,60.59453563062186
