,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h"
718709,-19.0,2629.0,7154.0,0.6591544567187597,0.0488104768645047,0.1021675284261151,0.1254069098107648,0.0219930068822398,0.0248471124025418,0.0176205088950738,988.0447853534235,-48.0,4087.0,12563.0,0.1963655266012761,0.026151665928507,0.0349575957361962,0.3052796071099596,0.3208883386659221,0.0571159869182762,0.0592412790398627,-30.40468220959417,64.04523351932914,8449.613146093514,11267.386853906488
365695,-18.0,2341.0,24848.0,0.6626744680755381,0.0266240311345354,0.1263472781618194,0.1320187194736903,0.0180856843717628,0.0253443909028116,0.0089054278798419,268.8190718336102,0.0,3575.0,8745.0,0.2724390481483357,0.2337946063665173,0.079927212468393,0.0516884407916084,0.2428564910180996,0.014758830011847,0.1045353711951987,-18.53642998848602,27.25767283263872,25055.66572981809,8537.334270181907
115698,-42.0,2006.0,7307.000000000001,0.5427781615773535,0.1154917995157358,0.1394294179258431,0.1446934096648217,0.0210923136411926,0.0171606463652155,0.0193542513098377,686.0789757912203,-42.0,4803.0,8683.0,0.0624137982671901,0.0864343174981535,0.1251046516908767,0.1257337191421702,0.5326736346529714,0.0089399582785357,0.0586999204701022,-42.060489865120985,47.08401901946871,5493.181377536491,10496.818622463505
4939,-37.0,2376.0,17048.0,0.5911011317567197,0.0480774094465181,0.1687570327589542,0.1451611807372138,0.0108067173944418,0.017539665011091,0.0185568628950611,1574.4942418928413,-40.0,4370.0,19782.0,0.0931215494102739,0.0636119769821498,0.1300842687861069,0.3515682333570119,0.2145899850862606,0.0561444798593846,0.0908795065188121,-39.87996551760693,51.501275175227136,13874.457103103756,22955.54289689624
38578,-39.0,2569.0,16686.0,0.6925064467275719,0.1231344913969181,0.0469328636628414,0.0843571916472605,0.0308245785225071,0.0129911963365427,0.0092532317063578,675.8648075024597,5.0,4472.0,12536.0,0.0622232425761884,0.0985588725990392,0.0619299925368041,0.4422321262688795,0.2662958651309289,0.0443523478996553,0.0244075529885042,-42.80916999605967,57.61849993010128,15102.090581593298,14119.909418406696
467792,-9.0,2124.0,8511.0,0.65376335411303,0.0416319916750752,0.1377451547226188,0.1104446206016455,0.0300796517906048,0.0149690113378834,0.011366215759142,1289.8414344174505,-16.0,3551.0,20093.0,0.175841282528278,0.0226091787157978,0.0831596646368884,0.0499691304092344,0.5348459455494876,0.0648270670382557,0.0687477311220577,-14.917673157979491,82.48018971207188,11970.10232168218,16633.897678317822
660783,-8.0,2554.0,22262.0,0.5968239470806538,0.1065418850667977,0.1817955798530408,0.0661228187799007,0.0289638251043351,0.0106378028372833,0.0091141412779883,762.9188031574397,-13.0,4109.0,14878.000000000002,0.14297874634056,0.1048873370681371,0.1543654478511141,0.3797691427880546,0.1989280823250186,0.0023867034644458,0.0166845401626696,-13.622021804646977,48.63682825217813,23483.87838599675,13656.121614003248
639178,-34.0,2430.0,21041.0,0.665055621381277,0.1024024922223181,0.0967314186958588,0.0908789560013194,0.0235366146972539,0.0068782200895626,0.0145166769124099,1283.957881267058,-44.0,3858.0,17114.0,0.1145912897518447,0.1254287492529202,0.098763730848901,0.0723394758634148,0.4343092714481817,0.0606640803461486,0.093903402488589,-37.71525007267616,45.67484644892522,19772.05132545788,18382.94867454213
287100,-44.0,2440.0,3808.0,0.6343120770438015,0.1292165433387193,0.1647047830191362,0.049786343065271,0.0075464017987202,0.0066320566016973,0.0078017951326543,405.07996035657465,-28.0,4013.0,12441.0,0.2740795072094935,0.1527400043791222,0.1729138144562031,0.1130975046482092,0.1868213543778906,0.0100743672002283,0.0902734477288528,-45.92825863115266,18.40378560763736,7295.273465809607,8953.72653419039
122851,-43.0,2447.0,8617.0,0.5482142204812057,0.0863792030715124,0.1564567842387845,0.1431745740112233,0.0305790247719699,0.0167664444021013,0.0184297490232029,673.970238839318,-49.0,3714.0,12259.0,0.1664650094101548,0.1537390183784166,0.0326226730224177,0.1818633042644651,0.3078697341889678,0.0720612540327439,0.0853790067028338,-47.08344097353015,8.900161630675314,7604.807439078797,13271.192560921205
665899,-37.0,2506.0,15591.0,0.7700542762574629,0.057805685195031,0.0811551766093265,0.0581922171705331,0.0118568803622183,0.0152746918432273,0.0056610725622006,741.6213848051417,-46.0,4466.0,12334.0,0.1493437640043346,0.071192370116476,0.0367733766544733,0.2658326880079009,0.3979562499214836,0.027118400103161,0.0517831511921705,-41.60245184654548,31.40124247439553,15901.121414134344,12023.87858586566
565,-2.0,2371.0,7176.0,0.6638750051990099,0.1227328128311815,0.0559332133978436,0.1191308669481591,0.0118972453616372,0.0108648919910216,0.015565964271147,579.1998561380778,1.0,4453.0,10782.0,0.1069691359876673,0.0546023319654916,0.0650971857381664,0.1316906210908237,0.5808594843227014,0.0044346353586876,0.0563466055364618,-5.093823671609869,73.78825746804159,8611.284629216107,9346.7153707839
214942,-50.0,2218.0,13236.0,0.7853684720002986,0.0391446797277182,0.0577186916734882,0.0727758216630345,0.0165375317284537,0.0133463360023995,0.0151084672046071,674.3104957036122,4.0,4779.0,14054.0,0.214172040630106,0.1021744331895498,0.0746946696364397,0.420420869591498,0.0431499821450711,0.1349926480587412,0.010395356748594,-42.60351954032038,65.98225378392084,15696.817370000992,11593.182629999012
497044,-3.0,2442.0,22021.0,0.7128905324686701,0.099221186805222,0.0667243509226722,0.0769899649612673,0.0179204147647722,0.0075718285337615,0.0186817215436345,1488.8390516923323,-39.0,4440.0,22624.0,0.0990657790506363,0.0578086327586362,0.1227346722876289,0.5195442184163701,0.1463849476870465,0.0482989875393907,0.0061627622602911,-9.151044136656822,56.71999211699392,24223.989759573004,20421.010240427
60445,-35.0,2536.0,8483.0,0.6470582491629191,0.1306680452014353,0.0352002245687024,0.1069959209351438,0.0409510070458985,0.0153734795106167,0.023753073575284,537.9964164037102,-13.0,4616.0,10312.0,0.1904394507433968,0.0270696234709447,0.0248779460860989,0.5435660174541902,0.1652226242955652,0.014213946033446,0.0346103919163581,-39.04227995959306,53.71665867743127,9010.80835571567,9784.191644284329
8098,-21.0,2644.0,2296.0,0.6307687837144478,0.1039878973924584,0.1362560279024991,0.0950117090555981,0.0180531796141467,0.0044941161033036,0.0114282862175459,461.4225990475176,-42.0,3632.0,7655.999999999999,0.1654491083185654,0.0366675539745057,0.0311408795678605,0.203363110440263,0.4958143295301193,0.0392808772376577,0.0282841409310281,-35.23848258564041,47.80225456930049,3249.553499332931,6702.446500667067
551533,-12.0,2525.0,7817.000000000001,0.7739710453140817,0.0479103116536529,0.0415725788850602,0.0723901615576578,0.0234489125940974,0.0270571084744454,0.0136498815210041,251.37649818438763,-14.0,4081.0,4680.0,0.1491523388571523,0.1471397688925739,0.0253504745773445,0.0946558418267421,0.4781067994054365,0.0498577827376784,0.0557369937030717,-15.994720074513964,57.31402529151308,8424.029051053805,4072.970948946194
443906,4.0,2227.0,3090.0,0.7679765422613368,0.0340831717673417,0.0466808626064952,0.0956565887276264,0.0140903844878883,0.0186264802274093,0.022885969921902,1269.3673497860304,-34.0,3568.0,21215.0,0.1161022612260003,0.0922464913905126,0.0447536529941814,0.1804197362698991,0.4164337107511759,0.0373845295178292,0.1126596178504011,-16.612152566039356,52.39272190233277,5700.089060119087,18604.910939880912
413301,-12.0,2225.0,23066.0,0.6573196158259068,0.0642993567421503,0.137383496583368,0.09473555596568,0.0135140337706443,0.0159882757960114,0.0167596653162387,1524.3412072253873,-17.0,4387.0,22988.0,0.0578831293501917,0.0369093197522548,0.1027215720679135,0.2462460356917624,0.527213158137823,0.0100832367392015,0.0189435482608529,-14.028047564622112,68.70639096604043,22710.58271419492,23343.417285805088
570069,-49.0,2446.0,8784.0,0.6412544476119973,0.14128173985097,0.0746193043531962,0.0726198232372181,0.028722343816452,0.0143923981767109,0.0271099429534552,410.70633448409023,-5.0,4198.0,6378.0,0.1020490058353441,0.016472542334722,0.1694883181308941,0.5544748050713699,0.0340142653710752,0.0406523799637174,0.0828486832928769,-52.69694597566075,51.49475079834957,7470.382523198004,7691.61747680199
747465,-10.0,2219.0,15812.0,0.7105835583073951,0.043193201624493,0.0648735919024815,0.1245683003904818,0.0339822624445383,0.0133214932496559,0.0094775920809544,397.5218630738639,-15.0,4273.0,6714.0,0.1590949018702681,0.0430272208381214,0.1854526433343999,0.4573359044128003,0.088759655574468,0.043668397326691,0.0226612766432509,-12.101023196263723,59.21776365003655,16151.806997553991,6374.193002446007
34943,-24.0,2668.0,1885.0,0.6845349776581046,0.1120934944451731,0.0467241148337065,0.0804228202065956,0.0278274184248246,0.0295502602156546,0.0188469142159408,1114.3131787373948,-16.0,4166.0,22367.0,0.0738313023422829,0.1073397086324479,0.0704298717037911,0.5537892057249715,0.079315886894922,0.0668454178636815,0.0484486068379031,-23.33634523497304,50.92462079700295,3745.6439589140377,20506.35604108598
418026,1.0,2104.0,21423.0,0.6398245503125836,0.1069760144369248,0.110533309332832,0.0955294651034724,0.0227839536515968,0.0147591016116322,0.009593605550958,627.1289013307588,-50.0,3647.0,15308.000000000002,0.1689739672612634,0.1578243765913553,0.0832560361765765,0.3012872293580355,0.1363524348991684,0.0590734531011586,0.0932325026124422,-5.540265197844292,3.1816702802871646,23817.744034270792,12913.255965729217
83368,4.0,2488.0,10402.0,0.7153679496161434,0.0397791144354374,0.0710710823280737,0.1170343871564237,0.0262179390622504,0.0075538858679276,0.0229756415337434,394.74945685928174,-18.0,4756.0,13471.0,0.0992392664211875,0.108057501212655,0.1735743765367812,0.399075103897285,0.1539604160455858,0.0538527616881622,0.0122405741983432,-2.082143353533126,17.81398938371626,11782.353396823471,12090.64660317653
167016,-33.0,2535.0,3249.0,0.6113107398760365,0.1474145032115224,0.1028237417393857,0.0729606474732217,0.0301272072853227,0.0222881799930574,0.0130749804214534,658.5288503902159,-12.0,4273.0,10404.0,0.1468335402925142,0.0483701805777209,0.0272385520181529,0.2673331734513465,0.4505643899295339,0.036392613292556,0.0232675504381753,-35.68211882650928,75.58138261966263,4508.853133668988,9144.146866331012
11639,-20.0,2685.0,2079.0,0.6266489771720126,0.1398380993408345,0.126226523397672,0.0776731734914004,0.0149604612282488,0.0085618139866831,0.0060909513831481,123.6768678896419,-26.0,4050.0,2117.0,0.1212335232908544,0.0352049017831795,0.1291722096275005,0.1795884614083271,0.4915400687019021,0.0366800054381578,0.0065808297500782,-27.002455288991115,48.57684267301727,2140.343175988833,2055.656824011166
224905,-5.0,2556.0,11730.0,0.6483141526876384,0.0686080231256598,0.138929461839444,0.1083565829925645,0.007774541975458,0.0123979601378516,0.0156192772413834,522.6355167455677,-34.0,4777.0,9032.0,0.0768399981174391,0.1285536914307888,0.1123644301042054,0.1054770874710812,0.440019283325075,0.0505061628463454,0.0862393467050651,-10.126063870242264,42.92099834759591,11898.711246321409,8863.288753678598
425939,-36.0,2065.0,8681.0,0.6552739805075363,0.1297350497203773,0.1052854048264361,0.0900991771914789,0.0046348505636636,0.0084449055499338,0.0065266316405739,491.51561498815016,-3.0,4659.0,7897.0,0.0837153024811926,0.0635197505571649,0.1188710021358923,0.2599755070549123,0.4021821134532888,0.0278170911873688,0.0439192331301797,-35.84555147731075,65.78529104799759,8342.669789211017,8235.33021078898
353424,-49.0,2091.0,15778.000000000002,0.646384605259128,0.0607065271200079,0.1191336578855694,0.1035159879633738,0.0321239680503227,0.0172876631279954,0.0208475905936024,437.3459337998042,-39.0,4482.0,2398.0,0.1397317950998018,0.0617305593640889,0.062589170391161,0.252868747974072,0.4375776727362462,0.0119172184830068,0.0335848359516232,-49.7265844089313,45.62103450256512,11921.267312186435,6254.73268781357
373564,-20.0,2235.0,22436.0,0.6126891744491759,0.1252995650989783,0.1756819923660001,0.0490617799587334,0.0057808759181207,0.0241351914854031,0.0073514207235881,957.0393723519906,-50.0,3966.0,11954.0,0.0972218195534824,0.0954356077473871,0.0188451009313251,0.4303797210832906,0.2769821305761878,0.0166465022427657,0.0644891178655608,-22.608897294016657,51.518247963249166,21579.412612052773,12810.587387947216
474924,-17.0,2092.0,1175.0,0.661497511690389,0.1401695110951439,0.0428367059935149,0.1258640148196126,0.0114019077554637,0.0116726342404977,0.006557714405378,1035.7845225800472,2.0,3721.0,22272.0,0.129665893309052,0.0782231760429977,0.0142316870237502,0.4372702278997019,0.3112140461969108,0.0044984669693859,0.0248965025582013,-8.12353884182545,68.98328026417767,5349.511845011802,18097.488154988205
206029,-15.0,2140.0,17883.0,0.7537806187685462,0.0550028232568818,0.0502829173829231,0.0722124032086976,0.0358095206188461,0.0110757100076295,0.0218360067564753,766.776644334161,-42.0,4209.0,17335.0,0.1933346178054925,0.1357752198871785,0.0976906009980285,0.1448851224051748,0.2636811143682982,0.0772886910198425,0.0873446335159847,-20.02700465095785,14.414206511654186,20309.763196926702,14908.236803073298
737943,-25.0,2501.0,5465.0,0.7837254861119513,0.057836354988737,0.0304869183085361,0.0798908692715071,0.0150569764867476,0.017911099713814,0.0150922951187068,814.1074097104453,2.0,4298.0,18244.0,0.1978919021834999,0.0752154181973273,0.045643529175316,0.3975350028262563,0.1468602925191803,0.0332947433460315,0.1035591117523883,-18.08893758913996,70.40264322117258,10142.226836819593,13566.77316318041
442643,-9.0,2587.0,10290.0,0.6299139371239255,0.1137373798708556,0.0871104611480439,0.1056083268904782,0.0264771366332036,0.0189329414801973,0.0182198168532957,103.89577558597234,-3.0,4538.0,1275.0,0.0614445263657103,0.1429979491022275,0.2177955944866212,0.1145133671522585,0.3463372215074012,0.0151959770328892,0.1017153643528918,-13.575360770021348,52.63659664152061,9391.5135945086,2173.486405491404
500424,-49.0,2759.0,7640.0,0.7209529333159862,0.0237877982204764,0.1157450096532093,0.0920762830159741,0.0290207061025438,0.0081834195781224,0.0102338501136878,783.5390935364508,-41.0,4471.0,11806.0,0.0734743039690796,0.1227602283415319,0.0901755203299319,0.0261708523293907,0.6113176096302672,0.0378284656134248,0.0382730197863737,-54.33490728306836,42.05029543057981,6785.517478960074,12660.482521039925
740088,-13.0,2188.0,21203.0,0.6921622305861206,0.1027483469403623,0.0605644700593407,0.0651664379778327,0.0355853835914388,0.0219687442265586,0.0218043866183459,1064.4213027154228,-21.0,4266.0,22103.0,0.1180972973164375,0.1159751429328092,0.0578762108056398,0.0904460624125392,0.576937391407414,0.0166768242572512,0.0239910708679085,-15.567979091950008,39.124694116223566,22765.64647564661,20540.353524353384
482091,-25.0,2299.0,3202.0,0.7356094852568734,0.0524006024375114,0.0376478229482496,0.1295542865193156,0.0156236781315381,0.0115496256423155,0.0176144990641963,524.0356974790185,-37.0,4140.0,19405.0,0.198736871001526,0.190179746623556,0.1098496131615164,0.1555859147273466,0.1543420339927358,0.0739729259697526,0.1173328945235663,-37.832441405396224,-6.995957884494658,6907.081705774389,15699.918294225612
453594,-22.0,2362.0,4610.0,0.6051388395284603,0.0855429362985923,0.1422761143514639,0.1217130157663255,0.0075607865342298,0.0228984525580913,0.0148698549628368,622.2820626980472,-14.0,4895.0,14202.0,0.159662995108534,0.1049814504395102,0.1916278489524681,0.2235350368413773,0.2041120427579033,0.0177057092566626,0.0983749166435444,-26.14440532344065,39.95973545056688,6662.996065169678,12149.003934830323
706058,-34.0,2276.0,18318.0,0.5853054790704579,0.1299197266689601,0.1626278963826108,0.0818600764360908,0.0149192384305434,0.00921298164166,0.0161546013696767,835.045249713447,-10.0,4833.0,10198.0,0.1041396858930064,0.0544089119255514,0.0503284059705779,0.2008545451150801,0.5051779042489744,0.0551318209276485,0.0299587259191613,-36.34879925047338,62.21539373281911,15606.961862502574,12909.038137497428
