,"1 temperature, C","1 pressure, kPa","1 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,"3 temperature, C","3 pressure, kPa"
19831,10.000000000000057,3546.0,24389.000000000004,0.7017562067157587,0.132889316190452,0.0740585214244521,0.0559578280078443,0.0120127205022476,0.009054156218435,0.0142712509408098,-8.22526198892399,2489.0
307477,-10.0,4560.0,7560.922992772852,0.7554423219160092,0.0655064036856464,0.1040155903821215,0.0566002518400306,0.0122745164785044,0.0033428290765893,0.0028180866210982,-35.712639830014524,2288.0
68175,42.0,3756.0,2730.0000000000005,0.6748569713908815,0.0632965407605381,0.159811888968085,0.0504090299275132,0.0295023521522351,0.0145174026719813,0.0076058141287656,21.014022216535523,2547.0
118406,-10.0,3653.0,11698.985334299892,0.8003039538822382,0.0390246081894466,0.0921235322456541,0.0348363261590973,0.0180358894256328,0.0051854741433311,0.0104902159545997,-30.23998181730758,2201.0
386582,-1.0,3632.0,21690.40142835713,0.7356550440962888,0.1175987445434545,0.0454962351058377,0.0646927137544265,0.0057220148410462,0.0121680206818106,0.0186672269771354,-17.180131128813287,2441.0
413110,-5.0,3683.0,14289.553088472228,0.6507089478880477,0.1400353560404328,0.1253808072576879,0.0739439562222522,0.0044704289129632,0.0020100897730836,0.0034504139055322,-24.34161049061686,2139.0
245986,4.0,3606.0,6078.212650079771,0.681168596395526,0.1245651497697642,0.0296306445957696,0.1201888592243703,0.0288014158156133,0.0082166361469614,0.0074286980519949,-15.671110795689742,2098.0
58857,18.0,4466.0,9571.0,0.6889921727768401,0.0590624174137296,0.1547223678572443,0.0474466146507963,0.0251706671637657,0.0048109420274366,0.0197948181101875,-12.30057441151456,2235.0
372232,38.0,4308.0,5298.0,0.5305801481895647,0.1297194430473415,0.1061509586962999,0.158221696120042,0.040723693663172,0.0146759185309934,0.0199281417525862,9.983071989674556,2225.0
35750,0.0,4072.0,22486.711376692296,0.6827367850879995,0.1201884766873121,0.1144029063069027,0.0375853725898612,0.0244962733868983,0.0160655628927877,0.0045246230482384,-26.38307603024782,2016.0
12083,14.0,4290.0,14815.000000000002,0.6523793239842053,0.074900156891471,0.0898873634816799,0.1477763494212201,0.0200880515482304,0.0076802465469816,0.0072885081262116,-9.873229878619211,2237.0
404145,-23.0,4900.0,9468.991451295578,0.7799100455801607,0.1213454448705965,0.0565236046888721,0.0225487787574241,0.0144646061217328,0.0038310888446432,0.0013764311365702,-53.32185654847669,2293.0
518976,47.0,4049.0,19974.0,0.7286925622900005,0.0307947440919882,0.1368428303450352,0.0544613256425554,0.018598412905241,0.0088045718434146,0.0218055528817647,21.564674759190723,2545.0
341914,-11.0,4460.0,10489.54423089839,0.7187958988554807,0.1602971836545142,0.0396717551636585,0.0537785766092763,0.0194059995744688,0.0048690628036888,0.0031815233389122,-35.71045803831575,2376.0
381415,46.99999999999062,4756.0,2487.0,0.6700648812104371,0.0764862978432854,0.1068730180353604,0.1127222577128896,0.0053788591123757,0.0153668807515473,0.0131078053341043,3.7459603724989847,2120.0
64111,4.0,4585.0,15191.24025164309,0.7327522542843625,0.0590208046147726,0.0466410909178102,0.1369478789145957,0.0065095728482254,0.0138839636269184,0.0042444347933146,-19.329004067918905,2449.0
533797,8.0,4206.0,14259.905023316236,0.5820830971922194,0.1693776446006765,0.1602192778496124,0.045437718401333,0.0281127949077411,0.0031176752685215,0.0116517917798959,-18.767641004316573,2006.0
527251,41.99999999997834,4204.0,5783.999999999999,0.6338213005032249,0.0813589168092227,0.1255942009803007,0.1175701105742675,0.023496711646992,0.0084059133248658,0.0097528461611262,14.890049458074202,2539.0
6731,31.0,3777.0,7642.0,0.6468868293925875,0.0992307511663894,0.090810220530201,0.1061911876446572,0.0162501450562001,0.0196876795370184,0.020943186672946,6.437283915455623,2358.0
108156,-2.0,4427.0,2692.793201625114,0.7063536726230626,0.0823152145407662,0.119768248925995,0.0627524464700763,0.0189219845432299,0.0056158983733873,0.0042725345234825,-22.566397389955085,2553.0
50282,-4.0,3546.0,17838.158142759476,0.6833835826204395,0.1032042625941965,0.1468128465430687,0.0353397891499488,0.0187472990516782,0.0038008638409868,0.0087113561996812,-16.65847476484896,2553.0
264429,6.0,3927.0,3793.3228900605823,0.6246783685082004,0.1090834086766527,0.1515978627428718,0.0848983866974643,0.0169787585102075,0.0099487562074661,0.0028144586571372,-16.039155653911223,2103.0
187528,3.0,4229.0,8337.46046935516,0.6383838300968933,0.1505970076157538,0.0733309064779533,0.1166773819680278,0.0143746836713258,0.0037458730079541,0.0028903171620918,-15.764100125586085,2517.0
107799,35.0,3700.0,12311.000000000002,0.5590458697133475,0.1513767742619754,0.121515265822595,0.1270543976140555,0.0052941021151026,0.0156714331392646,0.0200421573336592,13.785870442201144,2474.0
86994,29.999999999492104,4679.0,20614.0,0.7324809956579554,0.0662299881013459,0.1003732097698448,0.0418403499812195,0.0251294812660332,0.0138832117555546,0.0200627634680465,-2.2316409201204124,2564.0
376732,15.0,3796.0,14485.0,0.6810528748949555,0.1064667041730968,0.0506201005005964,0.1177150231892104,0.0189358319602792,0.0164754137672813,0.0087340515145798,-9.18926341511792,2154.0
521437,-6.0,4829.0,20260.00500666262,0.7353141787343976,0.0763861474836827,0.1142606167056977,0.0566876054788942,0.0031040201828505,0.0105163382063511,0.0037310932081261,-33.15936380270483,2368.0
206487,36.99999999997203,4732.0,23767.0,0.658957921535172,0.1019648062861103,0.1326734451637177,0.0417043583333817,0.0262996145374602,0.020169829962071,0.0182300241820867,-2.616676001046073,2159.0
344519,-21.0,3791.0,3089.133746181852,0.8364531597263762,0.0249140380175698,0.0795711552870891,0.0419361717993773,0.0127195059980263,0.0023469123143144,0.0020590568572467,-40.54076191367659,2288.0
457963,44.0,3515.0,10823.0,0.7105569497587987,0.048628682912825,0.1568398938974189,0.0488819317135166,0.0114287012869182,0.0177108123272359,0.0059530281032864,14.807193967223045,2028.0
21468,45.99999999996896,4567.0,14891.0,0.5779017272313897,0.1121322603862982,0.126981359769955,0.1383388169864387,0.0096293317037142,0.0150614821976088,0.0199550217245955,7.465522052718541,2141.0
199973,-12.0,4579.0,6457.3419745802,0.7165988892094792,0.1382866504484962,0.089268956964536,0.0329072078395366,0.0154397120005839,0.0039002339437418,0.0035983495936261,-40.80466135365057,2144.0
390228,-4.0,4680.0,1381.3422475948964,0.7576114451898995,0.0895978730336058,0.0783608917084475,0.0307967735267118,0.0198167926192088,0.0123710876050577,0.0114451363170688,-32.847160430551725,2296.0
590702,34.0,4335.0,19034.0,0.7787795057654164,0.0842886473495433,0.0402228630403876,0.057949608621167,0.0115124840786557,0.0110472605719881,0.0161996305728414,-6.102883664063825,2065.0
396697,28.0,4560.0,15373.999999999998,0.6795991445346774,0.0599197359470977,0.0882670910978342,0.1139467340208831,0.0322005722509658,0.01878516886367,0.0072815532848715,-2.9528526310095344,2333.0
236126,40.0,4403.0,22963.0,0.6972727063380696,0.0361667234949276,0.0642616327959431,0.1385879565782592,0.0281326253574405,0.0164679646361944,0.0191103907991652,7.8202600157210895,2420.0
376799,-6.0,4230.0,5003.441474036244,0.7455109772973204,0.0717268359051012,0.1053613035826058,0.0496491777514842,0.0155954230389493,0.002654869643637,0.0095014127809018,-34.24014253683475,2002.0
529513,-17.0,3555.0,14279.540329339825,0.7199022757884896,0.1444207486095484,0.072193493827248,0.0526910672339907,0.0068260807246836,0.0020555514763401,0.0019107823396994,-36.33083451523035,2113.0
506287,21.0,4383.0,4360.0,0.6719595361713236,0.0673196046607685,0.1315927780210822,0.0729403932619446,0.0206212741490142,0.0198105123391087,0.0157559013967579,-5.929347570888126,2349.0
2083,14.0,3912.0,24436.0,0.6466049207266584,0.1499804742542102,0.0590969826454163,0.0973799667931845,0.0147541910029713,0.0185540047737448,0.0136294598038142,-12.088994121749296,2055.0
255407,34.9999999982943,4785.0,21635.0,0.5762186227367282,0.0652661062740233,0.1542278577165391,0.153934710184256,0.0179442143787575,0.014092078282501,0.0183164104271945,5.455149198556853,2347.0
508269,5.0,3891.0,6072.275314098816,0.6840397454292317,0.1292122297916943,0.0338611680759103,0.1092550746105317,0.0217399603058937,0.0117078095157239,0.010184012271014,-14.134379234655285,2341.0
289864,-8.0,3646.0,12341.069357682183,0.7091628305529345,0.0679774245081483,0.1742285092847156,0.0313421683149915,0.0067952567720657,0.0058780826485514,0.0046157279185928,-22.81162094595209,2461.0
210830,-23.0,4330.0,5269.013185621271,0.8542111991683403,0.0303968266634605,0.0627735938829366,0.0343699817980513,0.0121035338227805,0.0031552044721946,0.0029896601922359,-53.11038580140993,2029.0
555883,7.0,4411.0,14036.077183775093,0.6422741245370022,0.1296551732115917,0.0957500573844441,0.1085441169483742,0.0046282026316873,0.0113575716854277,0.0077907536014726,-15.904882424301434,2375.0
66806,42.9999999999165,4471.0,3479.0,0.6093903058209108,0.1453746802215027,0.0624460154941675,0.1294852706296292,0.0278441150714726,0.0048274472782291,0.0206321654840878,2.217590500710344,2022.0
122510,-24.0,3744.0,20935.411500857783,0.8587170613621958,0.0509669316525884,0.0252340649595652,0.0506798736691048,0.006606764245652,0.0046363005480752,0.0031590035628184,-42.99484810845098,2371.0
464568,22.0,4004.0,5377.0,0.6424190052539226,0.0396682231517418,0.139772888389175,0.1045854156566772,0.0413353251717016,0.0136044034299485,0.0186147389468332,3.105030338970608,2477.0
54524,-8.0,4597.0,8084.109789024982,0.6850899400163941,0.1653597421978988,0.0746742603961854,0.0500301597211074,0.0183915654329332,0.0021511931060221,0.0043031391294587,-33.23270135070993,2369.0
128054,15.0,3978.0,7148.0,0.7108659340469429,0.0780839940619407,0.1030057015358167,0.0731005845603843,0.0143735194356379,0.0129069428699786,0.0076633234892988,-12.526455543066902,2221.0
566418,-24.0,3748.0,6711.769450679276,0.7689083087905166,0.1121885807966952,0.0857296082686441,0.0197919097038657,0.0093215049002246,0.0022051737912805,0.0018549137487731,-42.70177854850616,2315.0
423784,5.0,4467.0,22518.0,0.720867058312938,0.0990112813762212,0.0544894741083134,0.0877612244850109,0.0208952805706197,0.0110125222274496,0.0059631589194469,-22.290532746261533,2270.0
153566,2.0,4842.0,7739.158944492975,0.6879285289230525,0.1446850033378395,0.0714942384769693,0.0429577649803828,0.0302857799277586,0.011983115776881,0.0106655685771159,-24.35901919199816,2486.0
18416,46.0,4274.0,16423.0,0.6991159087267013,0.1161957985488225,0.0587172959452502,0.0621593141059533,0.0330264024242649,0.0128001439737815,0.017985136275226,15.222973943599868,2434.0
340634,-14.0,4075.0,1601.8696930546864,0.7068880075829276,0.1999593109766441,0.034521947265366,0.0406589988738135,0.0031128042147687,0.0090091730854182,0.0058497580010614,-40.95066331994235,2103.0
166138,4.0,3671.0,11321.07102930478,0.6565136284457322,0.1273675143378298,0.0793154353684395,0.098570244172887,0.0221097541316867,0.0097438316697207,0.0063795918737038,-9.357780720356686,2564.0
142352,40.99999999988961,4712.0,15584.0,0.702854847460692,0.0727496462760647,0.0358087717033353,0.1370466932193773,0.02504469734969,0.0121171077525266,0.0143782362383139,5.621938641269196,2460.0
34447,-12.0,3767.0,15400.05580302954,0.776996961277109,0.0700609725387462,0.0695105891814203,0.068793960998532,0.003933103604231,0.0052911488523055,0.0054132635476558,-34.86752199639872,2074.0
177077,-10.0,4064.0,7127.053668334832,0.7061193282087173,0.1096390492186709,0.1169894455704892,0.0503914908252521,0.0126224949818403,0.0029979943936654,0.0012401968013645,-28.86673094970314,2428.0
208980,-14.0,4100.0,14010.347088826647,0.7316372392908733,0.1501286463650359,0.0271169789410533,0.0759221669135711,0.0117311114997794,0.0010946350178407,0.002369221971846,-33.98977146899051,2438.0
152150,-25.0,3822.0,15338.617748515342,0.727001354480487,0.1650145306463086,0.0749429045538965,0.0281290225578302,0.0024047943705536,0.0017950352353113,0.0007123581556125,-46.55401855002154,2137.0
529434,-17.0,4478.0,10394.2111992117,0.8268184243851927,0.0288675586397129,0.0826902279413556,0.0471511269170324,0.0060806559868476,0.0035024403457189,0.0048895657841396,-41.32088987626304,2432.0
354903,-16.0,4104.0,14526.991949485113,0.8217675170805321,0.0607898038564707,0.0450105132771006,0.0489837258991233,0.0114374610638618,0.0074767271221676,0.0045342517007434,-40.54014412537632,2240.0
393360,12.0,4247.0,7691.0,0.661494677184828,0.1128884463046569,0.0784879866467142,0.1204999318610009,0.0101259801554055,0.0069468450748427,0.0095561327725516,-12.647166244380005,2314.0
530849,41.999999999941394,4615.0,3903.0,0.668317203277544,0.0736358516413437,0.0833427851342148,0.0981703943750364,0.0391737500686476,0.0140488392175174,0.0233111762856957,4.38899136546496,2215.0
37901,-21.0,4466.0,7406.069586841104,0.8277470844741056,0.0426087921960653,0.066281330816469,0.053372248465466,0.0053178228142888,0.0034723114696332,0.0012004097639717,-49.49073576127461,2134.0
213898,23.99999999998346,4416.0,15149.999999999998,0.6559564372256051,0.0507227472419533,0.1769140725108455,0.0541632007873308,0.0234401134317906,0.0310569797103565,0.0077464490921177,-1.2104899924713095,2516.0
210868,15.999999999996476,4329.0,20334.0,0.779625405943878,0.0295762586293756,0.0863177447446147,0.0663400604024388,0.011052672646824,0.0173374132886876,0.0097504443441811,-14.034430486076076,2330.0
90754,34.99999999998704,4123.0,6656.0,0.6716570789044721,0.1304098510937985,0.0569529673975504,0.0827424424118142,0.0286329656174431,0.0092705601816973,0.0203341343932241,1.809535205158284,2217.0
430866,12.0,4391.0,17950.25071089255,0.6372756644755988,0.1071434298546684,0.1316607842483098,0.0786960901383216,0.0148709376811836,0.0147758766216061,0.0155772169803117,-8.455323586052941,2559.0
529316,38.0,4151.0,24312.0,0.6088424046916374,0.102050720052689,0.1422268154524294,0.0937686732847357,0.0197802112681804,0.0268338721842423,0.0064973030660856,11.353941735587457,2524.0
205234,15.0,4539.0,20302.8831896854,0.6275510946369314,0.0984172683498581,0.1295639432458731,0.1048712156692049,0.008062089284253,0.0152936003138705,0.0162407885000088,-9.721973944712149,2325.0
30132,19.0,4774.0,7622.0,0.7298483964329189,0.0452603312246044,0.0446667596850636,0.1253344384045356,0.0230908443155816,0.0106110971717348,0.0211881327655607,-15.39507057527129,2026.0
135675,34.99999999996487,4857.0,4615.0,0.6803801052996361,0.1442892319996127,0.0545227559332109,0.0694558116669673,0.0168568052736332,0.0156664006439823,0.0188288891829572,-6.037855559451998,2183.0
291545,4.0,4628.0,6983.113771739797,0.6673355286769538,0.1220765463843492,0.092192161929641,0.0789949246564993,0.0251953440457581,0.0088769925642318,0.0053285017425667,-26.46041041841445,2002.0
266844,-11.0,3971.0,9326.41766618006,0.7653255704049008,0.0287961948783395,0.1362088773351313,0.052234055010461,0.0137446993626732,0.0016508049804115,0.0020397980280823,-31.348098458303298,2259.0
513493,-25.0,3922.0,9920.571387543108,0.8524724654628705,0.0502165980789096,0.052256088906563,0.0285981252822314,0.0084842690379464,0.0037769501377697,0.0041955030937092,-48.19038601866464,2247.0
313728,46.0,4127.0,11388.0,0.7649186331619884,0.0511523448288719,0.0625924258748588,0.0677622412214311,0.0323325706735275,0.0080582099291548,0.0131835743101673,8.94008907302748,2081.0
82739,4.0,4067.0,21217.323997194304,0.75401325351239,0.0428663849377923,0.0560493647464835,0.0989779662471481,0.0282343442753914,0.0039956171357616,0.0158630691450329,-15.25392915602214,2456.0
311750,-4.0,4036.0,14403.83712073174,0.6814643893814949,0.0981996473624616,0.1425165574761036,0.057867800176669,0.0133595202815392,0.0034030237031265,0.0031890616186048,-26.83226036063257,2130.0
40471,-25.0,4666.0,11097.64841690751,0.7553435807902882,0.1559795605477135,0.0413142460807167,0.0391684495995762,0.0059280730158571,0.0018529238659956,0.0004131660998525,-50.96668405369212,2408.0
179263,-17.0,4571.0,9222.428734645153,0.8064909068134739,0.0559335266465371,0.0665552152187284,0.0611914581668366,0.0034575348901142,0.0029126594046313,0.0034586988596783,-41.00538666624556,2486.0
79396,43.99999999992696,4769.0,11879.0,0.6566967479797948,0.1469847743535432,0.0891403388607854,0.050676486906474,0.0334866644420118,0.0055329734758279,0.0174820139815623,5.676742337825942,2362.0
449135,4.0,4519.0,10323.792895409437,0.6823581414124541,0.0988582418137065,0.1074307974011884,0.0734685837293462,0.0204981946602372,0.009038777950311,0.0083472630327562,-20.150786456127264,2372.0
18889,-8.0,4584.0,12363.126748732597,0.7119990757906405,0.1250336356353627,0.0941315084409709,0.0525297146276933,0.0058114158832335,0.0030383066010103,0.0074563430210886,-34.29543260893294,2313.0
53957,7.999999999831857,3743.0,5993.0,0.7431235212843318,0.0491782189156215,0.0284415198387375,0.1275932479114281,0.0224505178579993,0.0162896893246841,0.0129232848671972,-7.024228485621961,2535.0
427618,-22.0,3672.0,9045.290173033876,0.7744035174936993,0.1326220333263779,0.0371363773449367,0.0378561031744426,0.0125926184396118,0.001917882962086,0.0034714672588455,-43.99194415766215,2114.0
134318,-22.0,4483.0,8423.039846836824,0.7539342729749614,0.1590539854574571,0.0451467689939547,0.0236274981608849,0.0117298123158306,0.003032101708893,0.0034755603880179,-46.51869935175896,2469.0
478313,22.0,4034.0,2964.0,0.6777926500190535,0.0956160055577923,0.0925593701017011,0.0897922414802759,0.0118213602731163,0.0150119790537172,0.0174063935143434,-5.357882108660249,2246.0
214139,-14.0,4152.0,13727.840369580592,0.7239153210301087,0.1642558553785944,0.0484189720764717,0.0435279820871197,0.0102885493298992,0.0035637300280164,0.0060295900697896,-40.06301238250745,2151.0
425886,16.0,3658.0,7736.999999999999,0.6832094848087389,0.0681966226067415,0.0990091166366707,0.0958030983667173,0.0204206657610347,0.0154779386891591,0.0178830731309375,-0.1306067334736553,2536.0
119422,-14.0,4739.0,18458.64138383968,0.7108082347817504,0.1574541873318769,0.0661034969955094,0.0581393122472392,0.002590145025148,0.0017749806422032,0.0031296429762728,-46.111332179108814,2003.0
301364,35.0,4294.0,22909.0,0.6028189888127525,0.0655881067681495,0.1969765957691791,0.1100163240929262,0.0055574263086477,0.0124791922894029,0.0065633659589415,1.755305210105064,2248.0
442612,-13.0,3563.0,17103.559646354937,0.7319262139685022,0.1225255645610653,0.0696257480755792,0.0523436606283099,0.0173822034343245,0.0029202607892816,0.0032763485429368,-27.59421070624316,2437.0
519805,26.0,4866.0,24603.0,0.7192273526314293,0.0683094527145607,0.034136448465461,0.1137769982408331,0.0331361710251461,0.0209826599166892,0.0104309170058806,-3.667346037851587,2584.0
229170,13.0,4146.0,17121.32308782628,0.610280017519502,0.1551489445038407,0.0677723012055716,0.1223543253224137,0.0179385569701223,0.0152507376594417,0.0112551168191077,-9.928952063381018,2215.0
129706,3.0,4241.0,20017.38229275678,0.7003630585200661,0.08134051872162,0.1180730664634707,0.0532413071824858,0.0260643735718415,0.0129955738863736,0.0079221016541422,-23.488114439036423,2085.0
365244,48.999999999920135,4782.0,6747.0,0.6365101436562646,0.1090141168050835,0.1603079528070418,0.0380869946914466,0.0261938403449032,0.0203478419967546,0.0095391096985055,14.976348403738657,2569.0
139709,-16.0,4808.0,7432.264331735158,0.7735497624015023,0.081658148064082,0.0798845484963915,0.0554366694229916,0.0040700154048444,0.0032396369083805,0.0021612193018074,-47.50052225936534,2085.0
545436,-2.0,4239.0,2333.223201050963,0.6727028384084546,0.1223381153670241,0.1095632217232951,0.0747936572245219,0.0121393853562518,0.0047105704524158,0.0037522114680364,-24.301761543770112,2303.0
69903,2.99999999973096,4404.0,15733.0,0.7687427757991308,0.0536534118013768,0.0772182560113429,0.0665844184144173,0.0240814377095026,0.0048505881722499,0.0048691120919791,-21.05846423743984,2565.0
73397,-13.0,4535.0,1121.779740067143,0.72691836808573,0.142186117617501,0.0619794549945464,0.0513757409317578,0.0110607039719879,0.0022005653021313,0.0042790490963453,-35.63592648431583,2549.0
120484,45.0,4560.0,3342.0,0.7174587061505822,0.0222019139665193,0.0476646652551747,0.1591975017777348,0.0100515013911607,0.0264995465504319,0.016926164908396,12.085703348416075,2485.0
252962,48.9999999999697,4587.0,2783.0000000000005,0.6144006025613256,0.1036894868942982,0.1083037136023882,0.1137848056961652,0.0309782033627826,0.016664449771605,0.0121787381114351,14.680962351759206,2421.0
227679,20.0,4113.0,3097.0,0.5857485034698062,0.1220454782172829,0.0958058313701143,0.1467341385872658,0.0205981717813103,0.0176536771012576,0.0114141994729624,-3.313523577377566,2157.0
209306,-9.0,3556.0,5776.169614634719,0.7760391537570466,0.0341890528321728,0.1076341528421327,0.0443591320927138,0.0290342381098209,0.0047527726835773,0.0039914976825356,-22.07241269868109,2525.0
486591,-18.0,4702.0,7553.25487872896,0.8484396555091859,0.0280509487426264,0.0407256426345902,0.070889470188131,0.0045079067845967,0.0034517732017091,0.0039346029391604,-48.375340021025096,2193.0
379628,-5.0,4651.0,2700.594450900963,0.7314397008134652,0.1050350927037926,0.0653464550341629,0.0712213516835911,0.0156553835969062,0.0046510650306841,0.0066509511373976,-36.62332767014709,2010.0
390151,11.999999999876366,4359.0,4519.0,0.7779296157057639,0.0496588880450629,0.0720733206305472,0.0717183737195227,0.0059350429510414,0.0168484791796458,0.0058362797684157,-14.83455486145084,2541.0
145960,-17.0,4439.0,5136.438923303357,0.74816948383972,0.1274440535983355,0.063663339069392,0.0484858623381861,0.0066113957820266,0.0033483512332848,0.0022775141390547,-39.684686755691104,2486.0
595571,30.0,4835.0,15353.999999999998,0.7045911080057031,0.1162305406762824,0.1081981823260181,0.038726308467625,0.0208822866729429,0.0053804538522578,0.0059911199991704,-10.411208444685826,2305.0
154517,-10.0,4900.0,6982.078092397858,0.7069086543775691,0.1480391835425714,0.0736571168678844,0.0541303338759724,0.0095453944552581,0.0041399983064761,0.0035793185742686,-43.55539506509254,2002.0
559991,28.0,4468.0,23959.000000000004,0.6470180490568441,0.1132808761521254,0.044412577618168,0.1302705350410831,0.0353160069770015,0.0236217404815791,0.0060802146731985,2.11829649410538,2569.0
186157,15.0,4408.0,12014.0,0.6686633839603675,0.1104007176120033,0.0599168719385136,0.1340261856592645,0.0057348643194628,0.0150580134718434,0.0061999630385449,-10.13478393363954,2424.0
563140,17.0,3887.0,16457.0,0.7343423110344608,0.1285046207776918,0.0435496163869673,0.0546759399635019,0.0213420012819813,0.0071671294800537,0.0104183810753429,-10.817425103371477,2318.0
384589,-18.0,4519.0,975.1816141139768,0.7716327088802998,0.0956971035545841,0.0706557474048843,0.0492105413232636,0.0092945557922786,0.0018573301599858,0.0016520128847035,-47.61156419859884,2059.0
584114,26.0,4313.0,16924.0,0.6591062425528218,0.0773637344350959,0.1827724780907166,0.0438841190868767,0.0132209303694018,0.0119800250366439,0.0116724704284429,-10.719400172108294,2009.0
376983,23.99999999997181,4184.0,11875.0,0.6801298644043379,0.1412597554539146,0.0648929966843343,0.0423648326304893,0.0335841082364399,0.0195975878817766,0.0181708547087074,-5.440929607911642,2285.0
532657,10.0,4413.0,17652.4963967546,0.631660964043727,0.1610540578633901,0.0909650634386804,0.0505113111615783,0.0347665395663099,0.018445832313652,0.0125962316126623,-11.730232810812083,2510.0
212062,38.00000000018906,3605.0,9404.999999999998,0.7203191905255478,0.0469138899239839,0.1037291911990163,0.0802782362858034,0.0122114363596352,0.01638631013281,0.020161745573203,18.572900537684063,2517.0
503646,-24.0,4893.0,6769.59990876306,0.7511099955688627,0.1365374759277748,0.0829165433973639,0.0242248112944378,0.0013601232063468,0.0020648796852403,0.0017861709199735,-54.793880095564816,2153.0
390841,50.0,3602.0,5530.999999999999,0.6586644369361322,0.1004952500454146,0.1119349290527714,0.0522300524589823,0.035884559169374,0.022727403073835,0.0180633692634902,26.96134885014908,2342.0
312971,29.0,4505.0,13661.0,0.6358984269793678,0.1154798568953484,0.0740427442241234,0.1157575344922013,0.0330366131770747,0.0167238077111133,0.0090610165207709,-3.3448505793044205,2210.0
436955,6.0,3516.0,14922.999999999998,0.7236870020632195,0.0599745879036316,0.0545415578243244,0.1294495809159865,0.0144570704817904,0.0053332766155703,0.012556924195477,-9.210333513833405,2406.0
160680,42.999999999952365,4314.0,4114.0,0.644219647639935,0.0985399503379241,0.1036384137544656,0.0849577869060658,0.0366095258786612,0.0086943299794497,0.0233403455034983,12.42474638276184,2445.0
558104,26.0,4137.0,16812.0,0.6059273580883159,0.0904146708863658,0.1415576056609477,0.0971329837148105,0.019684580765189,0.0221215709305054,0.0231612299538655,4.557821646023911,2467.0
314589,-25.0,3828.0,10447.458302722916,0.7805474691550441,0.0924159245203996,0.0958436813727174,0.0224689313236361,0.0057213246076562,0.0011319542142697,0.0018707148062766,-44.88362066221811,2266.0
84766,45.0,4887.0,1567.0,0.811853906373647,0.0371121861196998,0.0490357866095147,0.0557347843605906,0.0086162049467598,0.0165135358237104,0.0211335957660772,-3.231586803103653,2022.0
11775,-13.0,3894.0,11751.850098597686,0.8004610171406685,0.0378587024598191,0.0760595658185369,0.0648669197159638,0.0135006808092905,0.0052270681711672,0.0020260458845539,-33.13537345751186,2290.0
242382,48.0,4064.0,9815.0,0.6960791016393431,0.1003466829507863,0.0651273441829056,0.1223410903461985,0.0038490853767132,0.0061758165794089,0.0060808789246442,15.743999685807523,2235.0
266272,-6.0,3869.0,19011.93985906197,0.6532492831524763,0.1476352904455348,0.1154642674070911,0.0688667852557295,0.0125083796127293,0.0011963855546732,0.0010796085717656,-20.33324782190627,2597.0
283362,-24.0,4139.0,6403.169181128798,0.779620493769269,0.099074511719705,0.0773705792597659,0.0375330883117282,0.0038611578279953,0.001947010963033,0.0005931581485034,-48.65861871951376,2145.0
532713,-11.0,4288.0,15789.479426570188,0.7405879404680428,0.1290808197814693,0.0353898648822099,0.074361116818646,0.0140781340185717,0.0028055355675534,0.0036965884635068,-39.85879151873445,2001.0
468148,12.0,4158.0,19177.21944892606,0.6837591855927501,0.0492242305139593,0.0767754668143253,0.1458885823971395,0.0251568478040389,0.0103876832765422,0.0088080036012446,-13.191345168841451,2037.0
363204,47.9999999999788,4409.0,2032.0,0.6032792305382104,0.1429784520810116,0.1014930679519999,0.1159056033291851,0.012184618188143,0.013771067337887,0.0103879605735626,18.24735359927081,2542.0
491470,-24.0,4685.0,9529.70893306004,0.7839923974752605,0.1279285339349749,0.0324506892259139,0.0401857050745336,0.0122882569100067,0.0024174037469536,0.0007370136323563,-57.190460860264864,2015.0
550754,39.9999999999971,4445.0,4028.0,0.6746519807914141,0.1089245083852513,0.0603108969732295,0.1152920299720388,0.0096805587516949,0.0160288787838513,0.01511114634252,2.8271133165907827,2224.0
341517,24.0,4798.0,12201.0,0.6180078773474996,0.1361913700782844,0.1204357960647547,0.0831840981817096,0.0238274177131925,0.0114944296420518,0.0068590109725071,-8.04666026280205,2365.0
135014,39.9999999999859,4304.0,9963.999999999998,0.6250955008724918,0.14759152962191,0.0932041733125905,0.0806031337452609,0.023135793330017,0.0173097562616841,0.0130601128560452,5.078197991370132,2239.0
474636,39.0,4282.0,21351.0,0.5988955564624111,0.1019900877126992,0.1298176013479754,0.1219660695286028,0.0145149362768279,0.0127007049346738,0.0201150437368097,5.627637464805503,2202.0
1089,9.0,4666.0,1642.3103248312682,0.6650426670872518,0.125619087447396,0.1064332371533684,0.0453982100438935,0.024855615024846,0.0119756863528668,0.0206754968903774,-17.740470337528734,2348.0
235354,11.0,4614.0,9535.000000000002,0.6614721816886485,0.122107899837074,0.0417350104258467,0.137766344229869,0.015722605120457,0.0124220641391023,0.0087738945590023,-15.345160298501582,2274.0
194125,-18.0,3544.0,2524.1926316560653,0.8365664161640101,0.049413049939372,0.0339572705082384,0.0560129468360305,0.0149501987846501,0.0054445066375533,0.0036556111301452,-34.52117269941189,2351.0
