,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h","feed_gas H2S molar flow, kgmol/h","feed_gas CO2 molar flow, kgmol/h","lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h","lean_amine H2S molar flow, kgmol/h","lean_amine CO2 molar flow, kgmol/h","rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,rich_amine H2S mol frac,rich_amine CO2 mol frac,"rich_amine molar flow, kgmol/h","rich_amine H2S molar flow, kgmol/h","rich_amine CO2 molar flow, kgmol/h"
428899,38.0,27760.0,0.039338117270508,0.699488522406214,0.1154342355296142,0.0343872216347849,0.0139344626722796,0.0792678118279896,0.0080186918520957,0.0062867050758554,0.0027705287994944,0.0010737029311637,0.0,1132.8970127621944,3.1387238007188345,44.5660355434474,32.0,498092.0,0.0047878073347565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003033519896179,0.8261707559890297,0.1687380846865957,14145.433660135692,4.291045444810176,67.72561103130916,33.581776389767526,500842.85050023225,35.207802208120995,0.0005216529509073,0.0075878756748868,14225.336973311794,7.420689009778817,107.94008838686038
488679,18.0,293325.0,0.0337030391708969,0.5841928921783692,0.1739299468135909,0.0574597366146315,0.0832095848201474,0.0278985269056455,0.0032115325893568,6.791241007615081e-05,0.0356783438389183,0.000648484658367,0.0,11051.611792327265,394.3032055008963,372.4729051383519,43.0,582455.0,0.0040752194550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000208831390904,0.9304485784430088,0.0652673707110613,23556.126463948513,4.919258653776891,95.99638485092872,45.79181993001424,611197.5895870377,25.142820598942045,0.0164184854340125,0.0176470809639606,24309.03037238215,399.1174610839238,428.9834271368051
55727,24.0,13250.0,0.0337885630131656,0.5973339323559993,0.1859831242891124,0.0860789223585247,0.0798850815979556,0.002810713736728,0.0036612367002896,0.0050302072004514,0.0034989977681378,0.0019292209796353,0.0,508.7192929607785,1.7800076706784036,17.188893886218317,25.0,155204.0,0.0013995313972387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003422761837975,0.8465627481915841,0.1516954442273796,4646.697941518069,1.5904540386825032,6.503199662638973,27.296832011370554,156265.51904650137,33.41208993692753,0.0007202148538138,0.0047412710853346,4676.915432153031,3.3683839642676006,22.17452390702234
338038,25.0,118242.0,0.0234019597099303,0.8159864637860805,0.0005274107367512,0.0392631680391246,0.0191200844070721,0.056852129598347,0.0425260187593284,0.0006784990048175,0.0004099880843867,0.0012342778741612,0.0,5045.097657515961,2.0684299241487962,118.06517211385226,34.0,95860.0,0.0049591185137715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002544168017164,0.9399356502338916,0.0548508144506203,4045.3480688005607,1.029204517493854,20.061360502638646,29.76157032010149,98148.60675875492,23.928899927103643,0.0007399125215794,0.016458433332211,4101.676510736063,3.034881809761716,67.50716940224534
89405,58.0,178926.0,0.0382257082080219,0.5405789132260027,0.175467040571008,0.0071947695638025,0.0956062508736284,0.0979054372890193,0.0366133681812047,0.0057290678130242,0.0025037286534316,0.0001757156208563,0.0,5897.508653426004,14.765761399443495,225.43644494014657,24.0,404242.0,0.0010920536726025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000339416135524,0.8242367960711865,0.174331734120687,11328.855319976217,3.845196292616836,12.371718058562397,50.46243619820211,411482.63051356026,35.762510543782625,0.0016147733206995,0.0126562987566046,11505.97718831284,18.579544992264623,145.62308478196468
78177,54.0,190043.0,0.0253436555659666,0.7332906656749956,0.075529081446047,0.064913200192784,0.0530459577459884,0.0241304240564978,0.0004971505404818,0.001026736451136,0.0213728054008235,0.000850322925279,0.0,8138.049817291655,173.9329550871818,206.24793154811712,52.0,263642.0,0.0046108814526965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026422211735,0.8340721538169626,0.1610527426129907,7657.4175860298155,2.0232590880139236,35.30744472297688,67.00895137878388,273737.9420269721,34.531958488264266,0.022178806627231,0.0155302913782727,7927.089977245348,175.81339572198553,123.11001712840535
275295,58.0,97882.0,0.0070718031326458,0.614918424424133,0.1937185606546406,0.066337325340489,0.0369599544198092,0.0046613164295492,0.0438577033893653,0.0096790691374357,0.0220050370891498,0.0007908059827818,0.0,3768.664995917679,82.9296130117491,26.651256924023215,51.0,648787.0,0.001453642178872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001253802357264,0.8008439106946421,0.1975770668907594,17055.523049693275,2.1384255004075916,24.792627687757747,54.40289653621085,654087.2354952261,38.004129015827885,0.0049414548600097,0.0027430812484866,17210.951873750695,85.04714178193844,47.21103935349084
63759,59.0,34960.0,0.006052784463367,0.7372331489941447,0.0071760784772461,0.0912172610893763,0.0637573948774086,0.0563950488521687,0.03497149032584,0.0025423046475283,0.0005908697187768,6.361855414314977e-05,0.0,1342.3764247843096,0.7931695806049112,8.125115167924609,30.0,336162.0,0.0020060076091934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003411077099941,0.7994640197150005,0.1981888649658118,8818.657393733889,3.0081120287991054,17.69029383469982,32.749854603487165,337139.89849274163,38.09156379216122,0.0004282488643303,0.0027472862017693,8850.775996813261,3.790334769077158,24.315614770995992
256344,20.0,10183.0,0.0374705767334495,0.5554448845775146,0.1691172428436242,0.0395901222038722,0.0635859399842839,0.0781075039383337,0.0211216592795731,0.0047857092221235,0.0296087377313917,0.0011676234858334,0.0,356.9712360335892,10.569467705369265,13.375918091430918,18.0,698878.0,0.0049710454235531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002213033583728,0.710658244424447,0.2841494067936269,14904.838878016228,3.2984908997104676,74.09263109335889,18.664348380640547,701164.1807539592,46.79283150192327,0.0009252479388182,0.0057415660847367,14984.435825926459,13.864318362292048,86.03412853705292
346492,46.0,226564.0,0.0109654003067664,0.6105861522680063,0.1382129004006014,0.0504945029768972,0.0459828857807738,0.0809893324252264,0.0191035227314771,0.0082738699621383,0.0336087558535235,0.0017826772945894,0.0,8331.5115876762,280.0117388410113,91.35835971933241,14.0,568759.0,0.0015656818504585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003269768405466,0.908965108304572,0.0891422330044226,21004.59739668081,6.86801689372003,32.886516920171005,36.06524943632286,581682.0548851035,27.198296153851288,0.0134127554092203,0.0039649659259871,21386.70935836314,286.8547016318076,84.79757387489929
350693,54.0,8083.000000000001,0.0318251677487502,0.7100309058345577,0.13062412607455,0.0864388822560191,0.0245216774018392,0.002524223461033,0.0058988616498116,0.0057712126745743,0.0014866252444444,0.00087831765442,0.0,351.2600995098992,0.5221921312974681,11.17891159034523,16.0,454236.0,0.0048307772887468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002424097014673,0.9073525092300296,0.0875743037797562,16821.838387938777,4.077776821751406,81.26255483942373,17.265260457947363,455515.8434390761,27.00083123209797,0.0002726050097686,0.0054719805901407,16870.43778480306,4.598965857126796,92.3147081056186
36616,45.0,132600.0,0.0289447942720817,0.5657741562030906,0.1561505123565648,0.0985239850045928,0.0160081255264401,0.0847514799054903,0.036855073086221,0.003704703104798,0.0081195394532531,0.0011676310874672,0.0,4657.363688208424,37.81564821455667,134.8064338054565,58.0,350228.0,0.003193186776232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001558815010273,0.8627807543730044,0.1338701773497362,11068.60905601085,1.7253913939353371,35.344136068935605,56.56538580510357,356195.30033940927,31.753127218128554,0.0035209539187576,0.0116050329209842,11217.644734407437,39.49681018684242,130.18113643870336
9236,43.0,83815.0,0.0388160800195273,0.795024342996505,0.0300843044521945,0.0299945884532258,0.0411407624949424,0.0074425432265432,0.0211691947986733,0.0007077655437351,0.0346805913203112,0.0009398266943419,0.0,3760.0173507990658,130.39962510034158,145.9491343634276,42.0,374231.0,0.0046541659243696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003250730262315,0.8774034797773816,0.1176172812720171,12458.463500348713,4.049910432253042,57.98375629332539,52.69709925929271,383732.4485647066,30.181090131677,0.0105711093686581,0.0127572463568198,12714.333607252796,134.40461111187457,162.19988609051728
85771,11.0,34753.0,0.0326558046535143,0.610988788712392,0.1444887970342367,0.0395787815769576,0.0368535326006133,0.0933253534322651,0.0265511673419683,0.0092288768005971,0.0045390107294341,0.001789887118021,0.0,1256.251000028546,5.702136767991889,41.02388725271419,33.0,391671.0,0.0015251248834106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363206937149,0.8917901339412109,0.1063215342382295,13592.597653298502,4.936925761553233,20.730408911234072,31.044582357870013,394133.25885785656,28.84552570905036,0.0007781125294701,0.0042052062131764,13663.583837343489,10.631805781302118,57.45818764705347
371097,25.0,194027.0,0.0185551524420123,0.5574346138151978,0.1606194067906645,0.0743956137984071,0.0694093072411532,0.0332131463450483,0.0434304916172944,0.0085205945816116,0.0342915039062429,0.0001301694623676,0.0,6747.857136816644,231.39416936591698,125.20751783055348,33.0,596563.0,0.0020320182135099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003849850474031,0.9596951121182018,0.0378878846208851,27232.12677018981,10.483961615508752,55.33617758963622,33.749841568843976,609106.4069143237,22.0808672735156,0.0087651186034049,0.0052644255290824,27585.25738003519,241.78805264145873,145.22053317776593
290545,43.0,30410.000000000004,0.0388576821900545,0.5888210254092525,0.1152380151230001,0.0490953064772488,0.0894312177887735,0.03290127238176,0.0458369224646005,0.0009013372093943,0.0378203585288138,0.0010968624271017,0.0,1064.1112508901113,40.245069023208536,41.34889680194929,22.0,493938.00000000006,0.0024533291390436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002767793552134,0.925364257496622,0.0719056340091209,19479.627068638514,5.39155861985526,47.789936705193334,25.985697661235065,497724.8652561799,25.40358910914372,0.0023290342916791,0.0043639307024754,19592.698618992767,45.632066950167896,85.50117904776991
40971,18.0,69785.0,0.0331246251004596,0.7332495542448529,0.012011897187991,0.0436783850672779,0.0033123654239788,0.0844917847196033,0.0465036574842866,0.0040655325560075,0.0377753146322564,0.0017868835832857,0.0,2728.095647130305,103.0546714172364,90.36714554938708,30.0,305425.0,0.0023833864326084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002739766410959,0.7373908647194236,0.259951772206872,6882.760522266617,1.88571560935807,16.40427804766296,35.68460740917499,312265.51894708804,44.15903652249541,0.0148344174678391,0.0108374854906527,7071.384331223222,104.89986724490147,76.63602508846051
456608,42.0,162101.0,0.0387709672279559,0.7397012300878926,0.0144719692143898,0.0908476563061648,0.0098971325383906,0.0513472284198942,0.0303448928884041,0.0078051290171069,0.0152082435694639,0.0016055507303368,0.0,6516.911445312856,99.11077658094493,252.66696007371547,23.0,451224.0,0.0040249810613601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003026536975781,0.7531774822228843,0.2424948830181774,10579.010871163036,3.2017767568764097,42.58031840435383,41.67020066943786,465500.4275030434,42.54138792724013,0.0093433870750243,0.0243490708005095,10942.295260775303,102.23810011062761,266.4347220246974
396166,55.0,195486.0,0.0391570780711478,0.6556909117003741,0.167031105233633,0.0073852298564842,0.0058121027011195,0.0786845314772362,0.0285451161095436,0.0071894742307816,0.009329007018356,0.0011754436013238,0.0,7690.4757501953045,71.74450224806861,301.1365593546665,36.0,535232.0,0.0020889119985633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543805350855,0.8856884957973817,0.1119682116689693,18205.738710241054,4.63118555473792,38.03018603453087,51.14670449970339,550529.7089518482,29.619876473251587,0.0041069431254854,0.0167302998017164,18586.495775868865,76.33368105356806,310.9576465936216
478985,37.0,167306.0,0.0071205814609819,0.5883642304251951,0.0963005208371983,0.0877056872791551,0.0979911329153623,0.052753992268246,0.0358513538220011,0.0075913773802161,0.0248581690101243,0.0014629546015194,0.0,5712.950637517911,142.0134924939176,40.679530397014766,59.0,455375.0,0.001613872004668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001006475679574,0.8765060214155871,0.1217794590117873,14990.952229957817,1.5088028833108165,24.193478127244248,54.18837963457054,462512.005395247,30.443746964728632,0.0094455849093113,0.0039893019979067,15192.348232663408,143.50061520344767,60.60686515745845
146012,10.0,106538.0,0.027347742061405,0.6099094452172601,0.1736956791043246,0.0644711962026656,0.0022343195714497,0.0590811481695954,0.0474501031834216,0.0032252494902768,0.010702047477604,0.0018830695219971,0.0,3994.2419888510103,42.74656740172294,109.23349964193073,40.0,291369.0,0.0018085654567238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001765894942065,0.9613476827569908,0.0366671622920788,13381.536044460598,2.3630386817973457,24.201383847915874,30.28023065872435,296602.32776902604,21.93620384950124,0.0033341612332925,0.0074159634020825,13521.132909045693,45.0816371755356,100.27222680817616
510209,20.0,19968.0,0.023146200384814,0.6592896100446133,0.0452734585319248,0.0813276413385884,0.0931379424179881,0.0678892817130062,0.018120423938099,0.0019408738282905,0.0082445423745385,0.0016300254281366,0.0,721.9000180710755,5.9517352891670905,16.70924247607396,57.0,349923.0,0.001706907195354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001521188829255,0.8212885926852111,0.1768523812365092,9733.482062721816,1.4806464183566341,16.61415056870896,55.85943775721569,351633.5656732134,35.948242798939766,0.000759266494381,0.0033554506208846,9781.662142428399,7.426888324100952,32.821884309094756
314035,10.0,149622.0,0.0371049767112365,0.5428706381982616,0.1928467106695567,0.0619872811070986,0.0618895121520876,0.0342653762044253,0.0275326207900667,0.0045120943481667,0.0361360336201894,0.0008547561989105,0.0,5339.400445815035,192.94475402162635,198.11832919393265,53.0,235288.00000000003,0.0038405877302618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003658618051021,0.9259497573582468,0.0698437931063893,9342.169006284528,3.417942816208149,35.879419659568434,37.2976174110824,249691.483528956,25.7000064411154,0.0201973805990079,0.0215114245244142,9715.6194921996,196.23006463909516,208.9968154143791
434897,45.0,55705.0,0.0171298713636122,0.7767698972768938,0.1072768501744062,0.0771050682373643,0.0010319487659376,9.684571567534218e-05,0.0036758155876797,0.0059023685801114,0.0093242016992833,0.0016871325990358,0.0,2659.4430225164247,24.797183149694764,45.55591687456238,10.0,692040.0,0.0044626861009427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003856834051287,0.8581176175091978,0.1370340129847307,21627.423202681,8.341338224969462,96.51640092581015,13.283580428379594,695706.2713507119,31.98519250647981,0.0015231025103081,0.0060673568520748,21750.885857878464,33.12882885155964,131.97038634849577
505332,29.0,78264.0,0.0295078412612796,0.5832061647996749,0.1352983979507274,0.009320900214016,0.0814112465236905,0.0963003823847364,0.0387208577604154,0.0030523569040262,0.02248595585566,0.0006958963457734,0.0,2675.1145058857824,60.152506688183415,78.93685419542408,10.0,407668.0,0.0037430465008175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002090932043969,0.8020663905496779,0.1939814697451077,10802.910034476472,2.258815075920111,40.43579460319342,20.33709518616547,412685.8456715584,37.69598936948199,0.0057000318134612,0.0082415313625506,10947.73880654958,62.40245948279635,90.22613272319064
19025,31.0,97913.0,0.0365261254212003,0.6863343054169361,0.0614107456785014,0.0849203347402417,0.041707481213372,0.050755887958226,0.0326345149764317,0.0021499366252409,0.0024248787741826,0.0011357891956668,0.0,3737.623356632622,9.063283543387566,136.52089950157082,14.0,499528.00000000006,0.0048024972239158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003736043318814,0.8757025175758909,0.1191213808683117,16543.364094254008,6.180672489504511,79.4494601368832,21.300532483149027,504833.7303650494,30.25385292321448,0.0009123845083961,0.0103549270877367,16686.592998463308,15.22458894970875,172.78845384182526
82480,22.0,292266.0,0.0072595816294217,0.6709355057526912,0.0744655430676022,0.0737308599336056,0.0769329763664587,0.0437544609180403,0.0291381893200936,0.0071060728606747,0.0160231311883008,0.0006536789631106,0.0,10921.239162766922,174.99244784382282,79.28362719654358,39.0,184406.0,0.0032195018913651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003647875221998,0.8589578918442144,0.1374578187422205,5761.160840734872,2.1015995880861906,18.54806822320447,26.653712171766188,191599.1835809161,32.09752503193261,0.0296499920626618,0.0067019838431808,5969.282160861354,176.9891686893278,40.00603259748017
74355,18.0,265170.0,0.0160376398952583,0.7084179672919553,0.0731481074955954,0.0614711419191246,0.0305799234219023,0.0856881547300857,0.0121702161498064,0.0090731869834081,0.0027520619279545,0.0006616001849091,0.0,10449.093377534717,28.75655206595479,167.5787968208301,41.0,515780.0,0.0023053948260041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001158843119563,0.8467281583096793,0.1508505625523601,15472.452494187348,1.7930145115654386,35.67011192569374,31.23413900516158,521170.55790534674,33.37640709113481,0.0019543691589463,0.0075578608269118,15614.93891425408,30.517355032848602,118.01553513466159
277561,22.0,154932.0,0.020090475691918,0.5888047118071579,0.1983752931178646,0.0004189688729552,0.0532670338263121,0.0828775876980015,0.0401763358491498,0.0057143251507122,0.0097857416120479,0.0004895263738806,0.0,5557.036692539048,54.3797252018564,111.64351059055214,26.0,249125.0,0.0022278784692142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003930866812512,0.7623185360920325,0.235060498757502,5952.02252619186,2.339660781553142,13.260382834380758,26.39208515200562,253776.16227470167,41.75148989611108,0.009318217124399,0.0106887558941882,6078.254043296776,56.63849091269548,64.96897373166168
129103,19.0,188555.0,0.0293012425999949,0.5710283736226512,0.1630429904084502,0.0791273111887712,0.0032957513449759,0.0849927432050188,0.0273292165218119,0.009662894768042,0.0307833099531042,0.001436166387179,0.0,6802.633777618149,209.4075840738756,199.32562263690915,49.0,122774.0,0.003120543835813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002847315125848,0.8044989066484799,0.1920958180031222,3271.2541175807996,0.9314291329480363,10.20809187199466,29.984020610389337,136994.5297333202,37.60221243842911,0.0576780516164871,0.0460173682991224,3643.2571609353777,210.13597458056697,167.65310658317833
179397,23.0,259162.0,0.0050825473008614,0.6809501860116843,0.1969528384441288,0.0404408466791317,0.0608307604303433,0.0041240170881913,0.0068530694022833,0.0043200469464673,0.0002542572454748,0.0001914304514334,0.0,11052.978705070153,2.810299919842759,56.17728708393283,19.0,504298.0,0.0010538458327237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001308110558362,0.8750620848241742,0.1237532582872657,16500.69389705221,2.158473190703341,17.38918750045786,21.872528420576373,507533.5142975783,30.58636994746587,0.0002988109779798,0.004130428175763,16593.453723645565,4.958306135225086,68.53806879336511
72677,50.0,99046.0,0.0362094730700785,0.744754227385465,0.0391891882471865,0.0254635747669056,0.0123403604823777,0.085312035943308,0.0459526177516652,0.0042645245930029,0.0053197625923736,0.0011942351676366,0.0,3907.966804291684,20.789455617708704,141.50541875876047,42.0,322219.0,0.0037716197762408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003213953943008,0.810998359401348,0.1849086254281103,8750.788222280084,2.8124630311425043,33.004645916846634,49.88011543092733,327613.09716194536,36.86581180947724,0.0026489797041661,0.0142222244057202,8886.637268563405,23.54052176271053,126.38774944574516
239224,12.0,239220.0,0.0210103691316572,0.8192718262490727,0.0073809882192482,0.0022892635992241,0.0726986765705878,0.0284630633641137,0.0150686180277593,0.0086554667490837,0.0246405022743336,0.0005212258149193,0.0,10477.545175436671,258.17197572478034,220.13709172953847,16.0,151264.0,0.004373318356101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001894233598662,0.9431602764535958,0.0522769818304369,6458.824091718522,1.22345216023808,28.246493959139986,12.816714009228235,162368.55826189858,23.992805857329834,0.0333968053941317,0.0150978073722526,6767.385158176269,226.00904515474804,102.17267753198651
199888,50.0,222607.0,0.0109640708125721,0.5908351457472387,0.1787344506470148,0.0242695271186889,0.0592468159307267,0.0489653205961474,0.0474041259124789,0.0026235092966028,0.0356623320201552,0.0012947019183741,0.0,8081.938196874884,288.22076334332655,88.61094269336749,26.0,220715.0,0.0043505618358697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002423556478845,0.8932218569779563,0.1021852255382893,7753.051744112244,1.8789958785263754,33.730131029457745,65.13763296554578,234084.7265147697,28.792094578040988,0.0356751543341528,0.0128438661780759,8130.173575259796,290.0451970608441,104.42286140516572
347365,24.0,25851.0,0.0269431864378943,0.5246820312278215,0.1494396918748047,0.0747038229847191,0.0940358325010853,0.0568682630482976,0.0376671994377384,0.0072435423340453,0.0271868159452628,0.0012296142083305,0.0,851.7347080472204,23.155954741871927,22.94844703454173,55.0,304450.0,0.0021955123738932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002649948027783,0.8218386014511798,0.1757008913721486,8492.687582638626,2.25051807101904,18.645800675292232,52.75910670748021,306903.2369932833,35.85025006358693,0.0029662631651062,0.0047249089974523,8560.70003553489,25.393289182930484,40.44852862238903
46355,21.0,280952.0,0.0282846627739173,0.6200862791627091,0.1975694825471411,0.0172027070551687,0.0509743089617062,0.0608144354404426,0.0040141761222832,0.0071890768576168,0.013390490731976,0.0004743803470386,0.0,10947.788707289856,146.59626322059634,309.6545117057936,30.0,372721.0,0.0027342199557733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001111987972311,0.8118292263468038,0.1853253549001916,10119.071088804707,1.1252285341710808,27.667766104898483,37.39449376473834,390272.4150144447,36.95386237563881,0.0139841840613822,0.0281210750726958,10561.072373093128,147.6879799509128,296.9887090519254
297299,50.0,241349.0,0.0297939716183412,0.6564011326312303,0.1682903669192474,0.0720788593741483,0.0017113099560437,0.0372915565781297,0.0141691253952352,0.0042813858536398,0.0146755102195056,0.0013067814544784,0.0,9972.081379717698,146.34538219778858,297.1079096030978,58.0,280421.0,0.0014894807580022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003794816892609,0.9151256349373872,0.0830054026153496,10599.537510117081,4.022330399723504,15.78780716504194,67.42198508493766,294936.9544395766,26.91516445536991,0.0136950635440902,0.0212173514238376,10958.021636042167,150.07080262311274,232.5001959619225
284644,20.0,157544.0,0.0388565798880181,0.6981445322039019,0.0232558744571189,0.0939255387326588,0.0386598398763325,0.041574360718476,0.0373996692902789,9.688406736835908e-05,0.0273906475780115,0.0006960731878346,0.0,6043.982518321801,165.5485951270149,234.84848956495586,60.0,356414.0,0.0038741046458245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002759063617496,0.8271184437962296,0.1687315451961962,10129.03563588709,2.7946653703296533,39.24094401471209,58.713959320191805,371063.9331614768,35.3391112128125,0.0160169448894396,0.0223166191077072,10500.092402633612,168.179401347006,234.32656274530447
497546,22.0,77279.0,0.0306223054032901,0.6821532337802809,0.0891591294077174,0.0420086607279664,0.0774692725497573,0.0231271111433719,0.0294658748768218,0.0087278236774728,0.015881483311166,0.0013851051221551,0.0,2972.9970914682244,47.21560369229767,91.04002489803317,56.0,639363.0,0.0033227353501098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001187967668275,0.9901313895195794,0.0064270783634832,34092.72186893866,4.050105130379116,113.28109213538393,54.366822023005966,644386.8574046313,18.82485354529792,0.0014899744492237,0.0052531640108333,34230.64385887807,51.00278473020448,179.8191863871102
367806,35.0,114239.0,0.0074452304282067,0.681372227560938,0.0852250943449047,0.0577050932848029,0.0560221509893593,0.0585552526477231,0.014260417916973,0.0064524832254498,0.0323318636605312,0.0006301859411108,0.0,4456.648235865676,144.09174314495593,33.18077305348084,50.0,454272.0,0.0048441392209266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001921479627863,0.8630622016750469,0.1319015111412402,14427.779756952203,2.7722684878277843,69.890173791543,51.62037679173585,460900.2293618393,31.52453403043473,0.0100422564289658,0.0063827406250306,14620.366122362742,146.82146568613103,93.31800480202578
141087,15.0,10848.0,0.0106612631194479,0.6564712879690442,0.1795516423466779,0.0270752099769041,0.0193609573479866,0.0727345665336623,0.0173493704084958,0.0087192432172556,0.007617548134885,0.00045891094564,0.0,432.2698069319034,3.29283606156122,4.6085421502939665,17.0,354269.0,0.004363866898132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001770213038809,0.8840732438850826,0.1113858679129045,12050.756258302205,2.133240585595572,52.587896333062034,52.671085995825706,355129.19547754305,29.39430862140121,0.0004490333898814,0.0046981920033102,12081.563136987104,5.42502525046748,56.7615033176801
288349,42.0,11635.0,0.0203008721924078,0.6833905750502598,0.0495713165232749,0.0619602908276758,0.0979806285721473,0.0460112502626005,0.0189498110780989,0.0069611813582336,0.0129297541125147,0.0019443200227864,0.0,434.2355424982184,5.614558791416392,8.815360249657198,39.0,344597.0,0.003588555964886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003710414576064,0.7970974451071854,0.1989429574703222,9012.06368396953,3.3438492453417576,32.34029488904136,38.79441055850555,345883.8936903755,38.21015461061016,0.0009888114890501,0.0044453147230313,9052.145881512104,8.950865848196713,40.2396373621129
460316,44.0,271681.0,0.0287110530392564,0.6040794925638417,0.1916819745106502,0.0885705389477589,0.0053894689255422,0.0593265800689779,0.0069198948214282,0.0057410923286009,0.0087625888809525,0.0008173159129905,0.0,10607.35522308113,92.94789293408412,304.5483384161157,50.0,650479.0,0.0048764558692376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003781231903346,0.8009301271735081,0.1938152937669196,17230.21000287369,6.515141976421736,84.02235869670982,55.98514560406721,666115.7115700517,37.80523630824788,0.0056256366611732,0.019303648560692,17619.667977706224,99.1218501330836,340.12387839771964
114075,53.0,30214.0,0.0055855712574236,0.5639808653056441,0.1899008071055887,0.0939001724924061,0.0649323759412706,0.0334861786450468,0.045337509930931,0.0006507649018051,0.0007058709711863,0.0015198834486973,0.0,1070.1101830587572,0.7553597141920343,5.977176680769301,17.0,141359.0,0.0017068004600194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001891926318923,0.7865878631300138,0.2115161437780743,3582.5886156094266,0.6777993691745389,6.114763897182435,29.276084728367493,141889.10532597982,39.41069179877323,0.0003971668553353,0.002839306107694,3600.2693393572076,1.4299076518726002,10.222266724580363
385467,53.0,269255.0,0.0319084815882785,0.6600909961740111,0.0608411248650813,0.0352324062075891,0.0771713829293537,0.0725397267942155,0.0171812348043917,0.0092251028011468,0.0345298971752718,0.0012796466606603,0.0,9904.941941875357,342.0166267799931,316.0516575852973,21.0,382893.0,0.0046281277449279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001382320248931,0.7863536572982601,0.2088799829319187,9751.33522069495,1.347946812968067,45.13042508499092,63.0143863597321,401317.1998908375,39.11414957117014,0.0334625123470075,0.0168697224815761,10260.154043759047,343.330531371486,173.0859513364359
